1787935951 6.38 55353597 399854895
1787935953 6.43 55353886 399857400
1787935955 6.43 55354243 399859838
1787935957 6.43 55354559 399862317
1787935959 6.08 55354872 399864803
1787935961 6.08 55355221 399867250
1787935963 5.83 55355524 399869727
1787935965 5.83 55355883 399872149
1787935967 5.83 55356208 399874605
1787935969 5.52 55356516 399877082
1787935971 5.52 55356814 399879585
1787935973 5.16 55357195 399882010
1787935975 5.16 55357584 399884443
1787935977 5.16 55357952 399886903
1787935979 4.83 55358175 399889484
1787935981 4.83 55358469 399891948
1787935983 4.52 55358783 399894393
1787935985 4.52 55359138 399896802
1787935987 4.52 55359444 399899256
1787935989 4.16 55359702 399901825
1787935991 4.16 55360154 399904248
1787935993 4.07 55360599 399906684
1787935995 4.07 55361069 399909099
1787935997 4.07 55361372 399911636
1787935999 3.90 55361840 399914081
1787936001 3.90 55362367 399916473
1787936003 3.67 55362877 399918875
1787936005 3.67 55363464 399921202
1787936007 3.67 55363719 399923716
1787936009 3.69 55364053 399926093
1787936011 3.69 55364383 399928472
1787936013 3.56 55364745 399930821
1787936015 3.56 55364973 399933335
1787936017 3.56 55365361 399935649
1787936019 3.35 55365689 399938006
1787936021 3.35 55366068 399940315
1787936023 3.16 55366431 399942638
1787936025 3.16 55366629 399945172
1787936027 3.16 55367013 399947448
1787936029 3.07 55367345 399949771
1787936031 3.07 55367697 399952083
1787936033 2.83 55367966 399954524
1787936035 2.83 55368310 399956821
1787936037 2.83 55368728 399959017
1787936039 3.00 55369135 399961211
1787936041 3.00 55369533 399963424
1787936043 3.56 55370450 399965247
1787936045 3.56 55371385 399966925
1787936047 3.56 55372352 399968576
1787936049 4.08 55372905 399970588
1787936051 4.08 55373411 399972731
1787936053 4.15 55373847 399974855
1787936055 4.15 55374305 399976922
1787936057 4.15 55374693 399979049
1787936059 3.98 55375293 399980949
1787936061 3.98 55375932 399983155
1787936063 4.30 55377083 399985154
1787936065 4.30 55378195 399987211
1787936067 4.30 55379298 399989279
1787936069 4.52 55380104 399991518
1787936071 4.52 55380480 399993621
1787936073 4.56 55380954 399995558
1787936075 4.56 55381383 399997527
1787936077 4.56 55381849 399999455
1787936079 4.35 55382421 400001748
1787936081 4.35 55383877 400003698
1787936083 4.88 55385440 400005488
1787936085 4.88 55386878 400007456
1787936087 4.88 55387910 400009613
1787936089 4.49 55388284 400011703
1787936091 4.49 55388657 400013689
1787936093 4.77 55389135 400015572
1787936095 4.77 55389564 400017497
1787936097 4.77 55389916 400019774
1787936099 5.67 55390835 400021454
1787936101 5.67 55391700 400023168
1787936103 5.62 55392560 400024875
1787936105 5.62 55393268 400026822
1787936107 5.62 55394499 400028774
1787936109 5.97 55396113 400030461
1787936111 5.97 55397693 400032198
1787936113 6.21 55399293 400033918
1787936115 6.21 55399867 400036140
1787936117 6.21 55400339 400037891
1787936119 5.80 55400865 400039595
1787936121 5.80 55401361 400041316
1787936123 5.41 55401800 400043239
1787936125 5.41 55402149 400045233
1787936127 5.41 55402681 400046901
1787936129 5.06 55403105 400048658
1787936131 5.06 55403591 400050333
1787936133 4.81 55403896 400052529
1787936135 4.81 55404363 400054236
1787936137 4.81 55404804 400055975
1787936139 4.67 55405212 400057743
1787936141 4.67 55405616 400059646
1787936143 5.33 55406207 400061558
1787936145 5.33 55406848 400063269
1787936147 5.33 55407503 400064978
1787936149 5.39 55408131 400066688
