1787919773 6.71 53139522 379603012
1787919775 6.49 53140059 379605237
1787919777 6.49 53141081 379606955
1787919779 6.49 53142057 379608732
1787919781 6.29 53143024 379610507
1787919783 6.29 53143679 379612615
1787919785 6.11 53144619 379614420
1787919787 6.11 53145606 379616173
1787919789 6.11 53146703 379617818
1787919791 5.94 53147713 379619550
1787919793 5.94 53148305 379621723
1787919795 5.94 53149295 379623467
1787919797 5.94 53150256 379625249
1787919799 5.94 53151246 379626990
1787919801 5.79 53151983 379629001
1787919803 5.79 53152994 379630786
1787919805 5.81 53154157 379632439
1787919807 5.81 53155233 379634192
1787919809 5.81 53156323 379635941
1787919811 5.74 53156854 379638158
1787919813 5.74 53157890 379639780
1787919815 5.68 53159001 379641339
1787919817 5.68 53160119 379642885
1787919819 5.68 53160889 379644818
1787919821 5.23 53161974 379646482
1787919823 5.23 53163381 379647808
1787919825 5.29 53164685 379649242
1787919827 5.29 53165887 379650784
1787919829 5.29 53166516 379652907
1787919831 5.26 53167619 379654499
1787919833 5.26 53168683 379656116
1787919835 5.40 53169779 379657688
1787919837 5.40 53170609 379659569
1787919839 5.40 53171435 379661451
1787919841 5.45 53172506 379663064
1787919843 5.45 53173610 379664654
1787919845 5.90 53174724 379666227
1787919847 5.90 53175325 379668365
1787919849 5.90 53176457 379669792
1787919851 5.90 53177489 379671312
1787919853 5.90 53178796 379672583
1787919855 6.07 53179926 379674058
1787919857 6.07 53180904 379675948
1787919859 6.39 53182320 379677446
1787919861 6.39 53183741 379678929
1787919863 6.39 53185131 379680449
1787919865 5.96 53185863 379682533
1787919867 5.96 53187194 379683997
1787919869 5.96 53188466 379685506
1787919871 5.96 53189825 379686936
1787919873 5.96 53190994 379688548
1787919875 5.88 53192069 379690421
1787919877 5.88 53193762 379691781
1787919879 5.89 53195449 379693125
1787919881 5.89 53197128 379694452
1787919883 5.89 53198134 379696299
1787919885 5.82 53199753 379697316
1787919887 5.82 53201041 379698635
1787919889 5.92 53202476 379699801
1787919891 5.92 53203978 379700954
1787919893 5.92 53204908 379702651
1787919895 6.56 53206183 379703880
1787919897 6.56 53207377 379705161
1787919899 6.52 53208679 379706359
1787919901 6.52 53209451 379708260
1787919903 6.52 53210696 379709413
1787919905 6.40 53212092 379710445
1787919907 6.40 53213578 379711418
1787919909 6.44 53215044 379712423
1787919911 6.44 53215785 379714279
1787919913 6.44 53217442 379715093
1787919915 6.65 53218846 379716085
1787919917 6.65 53220242 379717096
1787919919 6.12 53220852 379719051
1787919921 6.12 53222634 379720224
1787919923 6.12 53224462 379721352
1787919925 6.35 53226341 379722408
1787919927 6.35 53228182 379723527
1787919929 6.72 53229135 379725318
1787919931 6.72 53231237 379725946
1787919933 6.72 53233360 379726550
1787919935 7.46 53235479 379727169
1787919937 7.46 53236615 379728771
1787919939 8.87 53238624 379729481
1787919941 8.87 53240782 379730049
1787919943 8.87 53242852 379730720
1787919945 9.20 53244896 379731443
1787919947 9.20 53245895 379733159
1787919949 9.50 53247993 379733664
1787919951 9.50 53250002 379734223
1787919953 9.50 53252046 379734765
1787919955 10.18 53253316 379736160
1787919957 10.18 53254127 379737841
1787919959 9.77 53255149 379739276
1787919961 9.77 53256125 379740744
1787919963 9.77 53257095 379742228
1787919965 8.99 53257861 379744354
1787919967 8.99 53259623 379745869
1787919969 9.15 53261414 379747289
1787919971 9.15 53263192 379748734
1787919973 9.15 53264357 379750647
1787919975 9.06 53265728 379752381
1787919977 9.06 53267437 379753855
1787919979 9.21 53269142 379755355
1787919981 9.21 53270852 379756790
