1787935308 8.64 54965811 399350185
1787935310 8.64 54966722 399352056
1787935312 8.59 54968638 399352909
1787935314 8.59 54970452 399353859
1787935316 8.59 54972236 399354835
1787935318 8.62 54973279 399356561
1787935320 8.62 54975044 399357604
1787935322 8.57 54976966 399358492
1787935324 8.57 54978886 399359375
1787935326 8.57 54980776 399360287
1787935328 7.88 54981697 399362141
1787935330 7.88 54983594 399362977
1787935332 7.89 54985547 399363771
1787935334 7.89 54987442 399364619
1787935336 7.89 54988699 399366118
1787935338 8.46 54990342 399367268
1787935340 8.46 54992370 399368034
1787935342 8.67 54994466 399368734
1787935344 8.67 54996525 399369476
1787935346 8.67 54997552 399371232
1787935348 8.77 54999714 399371799
1787935350 8.77 55001859 399372383
1787935352 9.43 55004078 399372890
1787935354 9.43 55005773 399373933
1787935356 9.43 55007350 399375140
1787935358 9.40 55009580 399375717
1787935360 9.40 55011824 399376273
1787935362 9.69 55014080 399376804
1787935364 9.69 55015128 399378546
1787935366 9.69 55017289 399379156
1787935368 9.63 55019464 399379759
1787935370 9.63 55021683 399380330
1787935372 9.10 55023535 399381251
1787935374 9.10 55024891 399382591
1787935376 9.10 55027066 399383049
1787935378 10.21 55029266 399383490
1787935380 10.21 55031449 399383939
1787935382 9.40 55032537 399385599
1787935384 9.40 55034793 399386015
1787935386 9.40 55037063 399386434
1787935388 9.76 55039306 399386850
1787935390 9.76 55041390 399387436
1787935392 9.86 55042560 399388957
1787935394 9.86 55044796 399389362
1787935396 9.86 55046986 399389795
1787935398 9.87 55049180 399390230
1787935400 9.87 55050277 399391848
1787935402 10.85 55052656 399392193
1787935404 10.85 55055127 399392466
1787935406 10.85 55057562 399392769
1787935408 10.78 55059984 399393073
1787935410 10.78 55061186 399394659
1787935412 11.28 55063743 399394882
1787935414 11.28 55066324 399395074
1787935416 11.28 55068906 399395282
1787935418 12.14 55070373 399396595
1787935420 12.14 55072699 399397055
1787935422 12.53 55075308 399397236
1787935424 12.53 55077927 399397418
1787935426 12.53 55080549 399397594
1787935428 11.52 55081602 399399353
1787935430 11.52 55083827 399399935
1787935433 11.96 55086074 399400505
1787935435 11.96 55088304 399401088
1787935437 11.96 55090002 399402195
1787935439 11.16 55091626 399403354
1787935441 11.16 55093789 399403959
1787935443 11.15 55095936 399404578
1787935445 11.15 55098088 399405195
1787935447 11.15 55099135 399406916
1787935449 11.14 55101136 399407488
1787935451 11.14 55103123 399408073
1787935453 11.13 55105133 399408648
