1787967115 55663837 441315180 748222 0
1787967116 55663870 441316558 748224 0
1787967117 55663998 441317804 748252 101
1787967118 55664132 441319043 748280 203
1787967119 55664264 441320287 748305 306
1787967120 55664409 441321526 748329 408
1787967121 55664553 441322754 748354 511
1787967122 55664699 441323980 748377 613
1787967123 55664872 441325175 748404 715
1787967124 55665009 441326412 748430 715
1787967125 55665075 441327748 748432 716
1787967126 55665358 441328945 748475 819
1787967127 55665623 441330165 748515 922
1787967128 55665889 441331393 748555 1025
1787967129 55666162 441332612 748595 1127
1787967130 55666441 441333817 748640 1230
1787967131 55666716 441335030 748686 1334
1787967132 55666984 441336261 748723 1436
1787967133 55667243 441337499 748760 1436
1787967134 55667282 441338868 748764 1438
1787967135 55667602 441340062 748817 1541
1787967136 55667974 441341201 748869 1646
1787967137 55668325 441342364 748919 1749
1787967138 55668641 441343572 748971 1851
1787967139 55668961 441344773 749023 1954
1787967140 55669279 441345980 749075 2058
1787967141 55669607 441347180 749127 2163
1787967142 55669912 441348405 749176 2163
1787967143 55669963 441349773 749183 2168
1787967144 55670348 441350956 749258 2271
1787967145 55670744 441352135 749329 2376
1787967146 55671177 441353276 749406 2480
1787967147 55671575 441354453 749483 2585
1787967148 55671982 441355627 749555 2691
1787967149 55672376 441356808 749628 2797
1787967150 55672771 441357994 749702 2904
1787967151 55673122 441359204 749770 2904
1787967152 55673165 441360557 749783 2913
1787967153 55673339 441361703 749885 3020
1787967154 55673525 441362841 749994 3127
1787967155 55673706 441363983 750096 3233
1787967156 55673922 441365087 750203 3339
1787967157 55674101 441366231 750306 3447
1787967158 55674271 441367384 750414 3554
1787967159 55674448 441368532 750515 3661
1787967160 55674614 441369703 750607 3661
1787967161 55674655 441371050 750622 3674
1787967163 55674804 441372199 750726 3780
1787967164 55674960 441373339 750832 3886
1787967165 55675119 441374481 750935 3992
1787967166 55675283 441375620 751041 4099
1787967167 55675470 441376732 751147 4206
1787967168 55675634 441377871 751251 4312
1787967169 55675781 441379023 751355 4419
1787967170 55675911 441380214 751437 4419
1787967171 55675963 441381548 751453 4434
1787967172 55676099 441382704 751549 4540
1787967173 55676235 441383855 751647 4646
1787967174 55676365 441385012 751745 4752
1787967175 55676499 441386167 751843 4858
1787967176 55676642 441387316 751939 4964
1787967177 55676784 441388472 752035 5071
1787967178 55676945 441389605 752131 5178
1787967179 55677064 441390808 752206 5178
1787967180 55677114 441392137 752237 5197
1787967181 55677271 441393229 752392 5307
1787967182 55677419 441394321 752539 5416
1787967183 55677571 441395414 752689 5525
1787967184 55677728 441396503 752835 5634
1787967185 55677872 441397598 752980 5743
1787967186 55678023 441398695 753125 5853
1787967187 55678175 441399784 753279 5963
1787967188 55678328 441400914 753390 5963
1787967189 55678385 441402223 753428 5989
1787967190 55678557 441403303 753582 6098
1787967191 55678721 441404393 753734 6208
1787967192 55678889 441405479 753886 6317
1787967193 55679057 441406565 754035 6426
1787967194 55679208 441407661 754183 6534
1787967195 55679371 441408751 754335 6645
1787967196 55679526 441409852 754483 6754
1787967197 55679659 441411017 754585 6754
1787967198 55679781 441412251 754627 6785
1787967199 55679923 441413343 754772 6893
1787967200 55680058 441414435 754917 7001
1787967201 55680220 441415505 755067 7110
1787967202 55680382 441416583 755218 7218
1787967203 55680527 441417669 755366 7327
1787967204 55680676 441418749 755515 7436
1787967205 55680826 441419839 755663 7546
1787967206 55680942 441421016 755764 7546
1787967207 55681019 441422284 755837 7580
1787967208 55681250 441423223 756081 7696
1787967209 55681442 441424190 756320 7811
1787967210 55681629 441425168 756555 7925
1787967211 55681822 441426148 756798 8040
1787967212 55682028 441427112 757037 8156
1787967213 55682219 441428098 757272 8271
1787967214 55682410 441429078 757511 8385
1787967215 55682556 441430195 757655 8385
1787967216 55682850 441431417 757747 8423
1787967217 55683645 441432371 757998 8538
1787967218 55684470 441433292 758254 8654
1787967219 55685313 441434213 758512 8771
1787967220 55686171 441435065 758782 8888
1787967221 55687101 441435773 759052 9005
1787967222 55687987 441436556 759329 9123
1787967223 55688799 441437398 759607 9239
1787967224 55689277 441438477 759756 9239
1787967225 55689421 441439624 759859 9285
1787967226 55689644 441440539 760108 9400
1787967227 55690016 441441330 760364 9516
1787967228 55690243 441442243 760622 9632
1787967229 55690517 441443118 760872 9749
1787967230 55690789 441443994 761130 9865
