1787966421 55403528 440632440 620186 0
1787966422 55403620 440633745 620188 0
1787966423 55403982 440634838 620225 103
1787966424 55404310 440635966 620258 207
1787966425 55404610 440637115 620291 310
1787966426 55405029 440638138 620330 411
1787966427 55405401 440639055 620368 515
1787966428 55405823 440640069 620406 619
1787966429 55406193 440641142 620438 723
1787966430 55406530 440642240 620468 723
1787966431 55406687 440643485 620478 729
1787966432 55407027 440644622 620524 832
1787966433 55407348 440645782 620568 935
1787966434 55407636 440646979 620612 1040
1787966435 55407999 440648098 620657 1142
1787966436 55408359 440649218 620705 1246
1787966437 55408718 440650341 620751 1350
1787966438 55409084 440651439 620797 1454
1787966439 55409441 440652534 620840 1454
1787966440 55409561 440653816 620850 1465
1787966441 55409931 440654879 620914 1568
1787966442 55410209 440656021 620967 1672
1787966443 55410501 440657153 621027 1777
1787966444 55410792 440658304 621083 1882
1787966445 55411057 440659456 621135 1987
1787966446 55411335 440660600 621192 2091
1787966447 55411602 440661746 621249 2196
1787966448 55411849 440662907 621296 2196
1787966449 55411936 440664199 621309 2211
1787966450 55412168 440665283 621381 2317
1787966451 55412393 440666369 621459 2423
1787966452 55412580 440667496 621532 2528
1787966453 55412763 440668617 621605 2632
1787966454 55412953 440669725 621678 2738
1787966455 55413149 440670842 621755 2844
1787966456 55413349 440671952 621829 2949
1787966457 55413540 440673086 621886 2949
1787966458 55413674 440674344 621910 2970
1787966459 55414044 440675340 622026 3077
1787966460 55414471 440676307 622153 3184
1787966461 55414981 440677218 622286 3292
1787966462 55415438 440678193 622409 3401
1787966463 55415775 440679232 622529 3508
1787966464 55416151 440680248 622653 3616
1787966465 55416552 440681246 622774 3724
1787966466 55416814 440682377 622862 3724
1787966467 55416914 440683649 622893 3749
1787966468 55417181 440684659 623009 3857
1787966469 55417491 440685627 623132 3965
1787966470 55417711 440686681 623246 4072
1787966471 55417947 440687718 623355 4180
1787966472 55418170 440688781 623464 4288
1787966473 55418372 440689863 623575 4394
1787966474 55418644 440690865 623691 4502
1787966475 55418839 440691975 623767 4502
1787966476 55418949 440693226 623802 4532
1787966477 55419169 440694290 623924 4640
1787966478 55419399 440695341 624041 4748
1787966479 55419617 440696405 624163 4854
1787966480 55419837 440697463 624278 4962
1787966481 55420043 440698542 624394 5069
1787966482 55420362 440699514 624514 5178
1787966483 55420560 440700609 624626 5285
1787966484 55420715 440701789 624699 5285
1787966485 55420936 440702916 624758 5322
1787966486 55421193 440703886 624920 5432
1787966487 55421480 440704818 625091 5541
1787966489 55421696 440705825 625251 5652
1787966490 55421927 440706792 625416 5762
1787966491 55422131 440707814 625580 5872
1787966492 55422315 440708856 625734 5982
