-----------------------------------------------------------
Server listening on 5201 (test #1)
-----------------------------------------------------------
Accepted connection from 10.0.0.45, port 46508
[  8] local 10.0.0.109 port 5201 connected to 10.0.0.45 port 49605
[ ID] Interval           Transfer     Bitrate         Jitter    Lost/Total Datagrams
[  8]   0.00-1.00   sec   599 KBytes  4.91 Mbits/sec  0.948 ms  2/440 (0.45%)  
[  8]   1.00-2.00   sec   608 KBytes  4.98 Mbits/sec  2.207 ms  0/445 (0%)  
[  8]   2.00-3.00   sec   610 KBytes  4.99 Mbits/sec  1.371 ms  0/446 (0%)  
[  8]   3.00-4.00   sec   608 KBytes  4.98 Mbits/sec  1.762 ms  3/448 (0.67%)  
[  8]   4.00-5.00   sec   610 KBytes  5.00 Mbits/sec  1.150 ms  0/446 (0%)  
[  8]   5.00-6.00   sec   611 KBytes  5.01 Mbits/sec  1.180 ms  0/447 (0%)  
[  8]   6.00-7.00   sec   608 KBytes  4.98 Mbits/sec  1.069 ms  0/445 (0%)  
[  8]   7.00-8.00   sec   606 KBytes  4.96 Mbits/sec  1.897 ms  3/446 (0.67%)  
[  8]   8.00-9.00   sec   610 KBytes  4.99 Mbits/sec  1.217 ms  2/448 (0.45%)  
[  8]   9.00-10.00  sec   610 KBytes  5.00 Mbits/sec  1.677 ms  0/446 (0%)  
[  8]  10.00-11.00  sec   600 KBytes  4.92 Mbits/sec  1.974 ms  3/442 (0.68%)  
[  8]  11.00-12.00  sec   617 KBytes  5.05 Mbits/sec  0.915 ms  0/451 (0%)  
[  8]  12.00-13.00  sec   611 KBytes  5.01 Mbits/sec  1.469 ms  0/447 (0%)  
[  8]  13.00-14.00  sec   610 KBytes  5.00 Mbits/sec  1.398 ms  0/446 (0%)  
[  8]  14.00-15.00  sec   611 KBytes  5.01 Mbits/sec  1.940 ms  0/447 (0%)  
[  8]  15.00-16.00  sec   606 KBytes  4.96 Mbits/sec  1.510 ms  2/445 (0.45%)  
[  8]  16.00-17.00  sec   608 KBytes  4.98 Mbits/sec  1.702 ms  0/445 (0%)  
[  8]  17.00-18.00  sec   614 KBytes  5.03 Mbits/sec  1.319 ms  0/449 (0%)  
[  8]  18.00-19.00  sec   611 KBytes  5.01 Mbits/sec  1.292 ms  0/447 (0%)  
[  8]  19.00-20.00  sec   610 KBytes  5.00 Mbits/sec  1.724 ms  0/446 (0%)  
[  8]  20.00-21.00  sec   606 KBytes  4.96 Mbits/sec  1.424 ms  0/443 (0%)  
[  8]  21.00-22.00  sec   606 KBytes  4.96 Mbits/sec  1.141 ms  3/446 (0.67%)  
[  8]  22.00-23.00  sec   615 KBytes  5.04 Mbits/sec  1.202 ms  0/450 (0%)  
[  8]  23.00-24.00  sec   611 KBytes  5.01 Mbits/sec  1.966 ms  0/447 (0%)  
[  8]  24.00-25.00  sec   606 KBytes  4.96 Mbits/sec  2.593 ms  0/443 (0%)  
[  8]  25.00-26.00  sec   612 KBytes  5.02 Mbits/sec  2.282 ms  0/448 (0%)  
[  8]  26.00-27.00  sec   611 KBytes  5.01 Mbits/sec  0.925 ms  0/447 (0%)  
[  8]  27.00-28.00  sec   608 KBytes  4.98 Mbits/sec  1.560 ms  1/446 (0.22%)  
[  8]  28.00-29.00  sec   610 KBytes  5.00 Mbits/sec  2.056 ms  0/446 (0%)  
[  8]  29.00-30.00  sec   614 KBytes  5.03 Mbits/sec  1.164 ms  0/449 (0%)  
[  8]  30.00-31.00  sec   608 KBytes  4.98 Mbits/sec  1.348 ms  0/445 (0%)  
[  8]  31.00-32.00  sec   610 KBytes  5.00 Mbits/sec  1.951 ms  1/447 (0.22%)  
[  8]  32.00-33.00  sec   611 KBytes  5.01 Mbits/sec  1.206 ms  0/447 (0%)  
[  8]  33.00-34.00  sec   603 KBytes  4.94 Mbits/sec  2.124 ms  2/443 (0.45%)  
[  8]  34.00-35.00  sec   612 KBytes  5.02 Mbits/sec  1.414 ms  0/448 (0%)  
[  8]  35.00-36.00  sec   608 KBytes  4.98 Mbits/sec  1.838 ms  1/446 (0.22%)  
[  8]  36.00-37.00  sec   612 KBytes  5.02 Mbits/sec  1.249 ms  0/448 (0%)  
[  8]  37.00-38.00  sec   610 KBytes  5.00 Mbits/sec  1.693 ms  0/446 (0%)  
[  8]  38.00-39.00  sec   612 KBytes  5.02 Mbits/sec  2.076 ms  0/448 (0%)  
[  8]  39.00-40.00  sec   595 KBytes  4.87 Mbits/sec  1.722 ms  6/441 (1.4%)  
[  8]  40.00-41.00  sec   612 KBytes  5.02 Mbits/sec  2.114 ms  0/448 (0%)  
[  8]  41.00-42.00  sec   612 KBytes  5.02 Mbits/sec  2.063 ms  1/449 (0.22%)  
[  8]  42.00-43.00  sec   611 KBytes  5.01 Mbits/sec  1.382 ms  0/447 (0%)  
[  8]  43.00-44.00  sec   603 KBytes  4.93 Mbits/sec  1.558 ms  0/441 (0%)  
[  8]  44.00-45.00  sec   611 KBytes  5.02 Mbits/sec  1.694 ms  5/452 (1.1%)  
[  8]  45.00-46.00  sec   600 KBytes  4.92 Mbits/sec  1.544 ms  7/446 (1.6%)  
[  8]  46.00-47.00  sec   608 KBytes  4.98 Mbits/sec  1.488 ms  0/445 (0%)  
[  8]  47.00-48.00  sec   611 KBytes  5.01 Mbits/sec  2.092 ms  1/448 (0.22%)  
[  8]  48.00-49.00  sec   610 KBytes  5.00 Mbits/sec  1.150 ms  0/446 (0%)  
[  8]  49.00-50.00  sec   608 KBytes  4.98 Mbits/sec  1.563 ms  0/445 (0%)  
[  8]  50.00-51.00  sec   610 KBytes  5.00 Mbits/sec  2.199 ms  1/447 (0.22%)  
[  8]  51.00-52.00  sec   611 KBytes  5.01 Mbits/sec  1.209 ms  1/448 (0.22%)  
[  8]  52.00-53.00  sec   610 KBytes  5.00 Mbits/sec  1.007 ms  0/446 (0%)  
[  8]  53.00-54.00  sec   611 KBytes  5.01 Mbits/sec  1.514 ms  0/447 (0%)  
[  8]  54.00-55.00  sec   608 KBytes  4.98 Mbits/sec  1.270 ms  0/445 (0%)  
[  8]  55.00-56.00  sec   587 KBytes  4.80 Mbits/sec  1.470 ms  17/446 (3.8%)  
[  8]  56.00-57.00  sec   608 KBytes  4.99 Mbits/sec  1.784 ms  0/445 (0%)  
[  8]  57.00-58.00  sec   602 KBytes  4.91 Mbits/sec  2.272 ms  7/447 (1.6%)  
[  8]  58.00-59.00  sec   612 KBytes  5.03 Mbits/sec  1.161 ms  0/448 (0%)  
[  8]  59.00-60.00  sec   612 KBytes  5.02 Mbits/sec  2.059 ms  0/448 (0%)  
[  8]  60.00-60.01  sec  8.20 KBytes  5.40 Mbits/sec  1.625 ms  0/6 (0%)  
- - - - - - - - - - - - - - - - - - - - - - - - -
