-----------------------------------------------------------
Server listening on 5201 (test #1)
-----------------------------------------------------------
Accepted connection from 10.0.0.21, port 52224
[  8] local 10.0.0.53 port 5201 connected to 10.0.0.21 port 33506
[ ID] Interval           Transfer     Bitrate         Jitter    Lost/Total Datagrams
[  8]   0.00-1.00   sec   581 KBytes  4.76 Mbits/sec  0.882 ms  20/445 (4.5%)  
[  8]   1.00-2.00   sec   608 KBytes  4.98 Mbits/sec  1.745 ms  0/445 (0%)  
[  8]   2.00-3.00   sec   608 KBytes  4.98 Mbits/sec  1.127 ms  1/446 (0.22%)  
[  8]   3.00-4.00   sec   608 KBytes  4.99 Mbits/sec  1.191 ms  0/445 (0%)  
[  8]   4.00-5.00   sec   612 KBytes  5.02 Mbits/sec  1.064 ms  2/450 (0.44%)  
[  8]   5.00-6.00   sec   608 KBytes  4.98 Mbits/sec  0.863 ms  1/446 (0.22%)  
[  8]   6.00-7.00   sec   606 KBytes  4.96 Mbits/sec  1.068 ms  2/445 (0.45%)  
[  8]   7.00-8.00   sec   608 KBytes  4.98 Mbits/sec  0.896 ms  0/445 (0%)  
[  8]   8.00-9.00   sec   612 KBytes  5.02 Mbits/sec  1.247 ms  0/448 (0%)  
[  8]   9.00-10.00  sec   607 KBytes  4.97 Mbits/sec  1.498 ms  0/444 (0%)  
[  8]  10.00-11.00  sec   615 KBytes  5.04 Mbits/sec  0.692 ms  0/450 (0%)  
[  8]  11.00-12.00  sec   610 KBytes  5.00 Mbits/sec  1.000 ms  0/446 (0%)  
[  8]  12.00-13.00  sec   610 KBytes  5.00 Mbits/sec  0.972 ms  0/446 (0%)  
[  8]  13.00-14.00  sec   611 KBytes  5.01 Mbits/sec  1.199 ms  0/447 (0%)  
[  8]  14.00-15.00  sec   607 KBytes  4.97 Mbits/sec  1.235 ms  1/445 (0.22%)  
[  8]  15.00-16.00  sec   602 KBytes  4.93 Mbits/sec  1.221 ms  8/448 (1.8%)  
[  8]  16.00-17.00  sec   608 KBytes  4.98 Mbits/sec  2.001 ms  1/446 (0.22%)  
[  8]  17.00-18.00  sec   611 KBytes  5.01 Mbits/sec  1.188 ms  0/447 (0%)  
[  8]  18.00-19.00  sec   610 KBytes  5.00 Mbits/sec  1.166 ms  0/446 (0%)  
[  8]  19.00-20.00  sec   611 KBytes  5.01 Mbits/sec  1.710 ms  0/447 (0%)  
[  8]  20.00-21.00  sec   606 KBytes  4.96 Mbits/sec  1.793 ms  1/444 (0.23%)  
[  8]  21.00-22.00  sec   600 KBytes  4.92 Mbits/sec  0.827 ms  9/448 (2%)  
[  8]  22.00-23.00  sec   606 KBytes  4.96 Mbits/sec  1.155 ms  5/448 (1.1%)  
[  8]  23.00-24.00  sec   604 KBytes  4.95 Mbits/sec  1.102 ms  0/442 (0%)  
[  8]  24.00-25.00  sec   608 KBytes  4.98 Mbits/sec  1.649 ms  2/447 (0.45%)  
[  8]  25.00-26.00  sec   611 KBytes  5.01 Mbits/sec  1.094 ms  3/450 (0.67%)  
[  8]  26.00-27.00  sec   600 KBytes  4.92 Mbits/sec  1.089 ms  6/445 (1.3%)  
[  8]  27.00-28.00  sec   607 KBytes  4.97 Mbits/sec  1.330 ms  3/447 (0.67%)  
[  8]  28.00-29.00  sec   608 KBytes  4.98 Mbits/sec  1.376 ms  1/446 (0.22%)  
[  8]  29.00-30.00  sec   612 KBytes  5.02 Mbits/sec  0.725 ms  0/448 (0%)  
[  8]  30.00-31.00  sec   610 KBytes  5.00 Mbits/sec  1.149 ms  0/446 (0%)  
[  8]  31.00-32.00  sec   607 KBytes  4.97 Mbits/sec  0.987 ms  1/445 (0.22%)  
[  8]  32.00-33.00  sec   608 KBytes  4.98 Mbits/sec  1.281 ms  2/447 (0.45%)  
[  8]  33.00-34.00  sec   611 KBytes  5.01 Mbits/sec  1.202 ms  0/447 (0%)  
[  8]  34.00-35.00  sec   608 KBytes  4.98 Mbits/sec  1.241 ms  1/446 (0.22%)  
[  8]  35.00-36.00  sec   604 KBytes  4.95 Mbits/sec  1.248 ms  3/445 (0.67%)  
[  8]  36.00-37.00  sec   611 KBytes  5.01 Mbits/sec  2.118 ms  0/447 (0%)  
[  8]  37.00-38.00  sec   604 KBytes  4.95 Mbits/sec  1.310 ms  5/447 (1.1%)  
[  8]  38.00-39.00  sec   604 KBytes  4.95 Mbits/sec  1.624 ms  4/446 (0.9%)  
[  8]  39.00-40.00  sec   611 KBytes  5.01 Mbits/sec  1.126 ms  1/448 (0.22%)  
[  8]  40.00-41.00  sec   608 KBytes  4.98 Mbits/sec  1.669 ms  0/445 (0%)  
[  8]  41.00-42.00  sec   596 KBytes  4.88 Mbits/sec  1.762 ms  10/446 (2.2%)  
[  8]  42.00-43.00  sec   608 KBytes  4.98 Mbits/sec  1.616 ms  3/448 (0.67%)  
[  8]  43.00-44.00  sec   610 KBytes  5.00 Mbits/sec  1.555 ms  0/446 (0%)  
[  8]  44.00-45.00  sec   606 KBytes  4.96 Mbits/sec  1.710 ms  2/445 (0.45%)  
[  8]  45.00-46.00  sec   611 KBytes  5.01 Mbits/sec  1.543 ms  1/448 (0.22%)  
[  8]  46.00-47.00  sec   608 KBytes  4.98 Mbits/sec  1.890 ms  1/446 (0.22%)  
[  8]  47.00-48.00  sec   608 KBytes  4.98 Mbits/sec  1.399 ms  0/445 (0%)  
[  8]  48.00-49.00  sec   612 KBytes  5.02 Mbits/sec  1.085 ms  1/449 (0.22%)  
[  8]  49.00-50.00  sec   610 KBytes  5.00 Mbits/sec  0.948 ms  0/446 (0%)  
[  8]  50.00-51.00  sec   606 KBytes  4.96 Mbits/sec  1.677 ms  2/445 (0.45%)  
[  8]  51.00-52.00  sec   597 KBytes  4.89 Mbits/sec  1.360 ms  10/447 (2.2%)  
[  8]  52.00-53.00  sec   610 KBytes  5.00 Mbits/sec  1.810 ms  1/447 (0.22%)  
[  8]  53.00-54.00  sec   608 KBytes  4.98 Mbits/sec  1.506 ms  1/446 (0.22%)  
[  8]  54.00-55.00  sec   602 KBytes  4.93 Mbits/sec  1.323 ms  2/442 (0.45%)  
[  8]  55.00-56.00  sec   596 KBytes  4.88 Mbits/sec  1.799 ms  13/449 (2.9%)  
[  8]  56.00-57.00  sec   604 KBytes  4.95 Mbits/sec  1.704 ms  4/446 (0.9%)  
[  8]  57.00-58.00  sec   602 KBytes  4.93 Mbits/sec  0.524 ms  6/446 (1.3%)  
[  8]  58.00-59.00  sec   606 KBytes  4.96 Mbits/sec  0.695 ms  6/449 (1.3%)  
[  8]  59.00-60.00  sec   600 KBytes  4.92 Mbits/sec  2.356 ms  4/443 (0.9%)  
[  8]  60.00-60.01  sec  8.20 KBytes  8.56 Mbits/sec  2.427 ms  0/6 (0%)  
- - - - - - - - - - - - - - - - - - - - - - - - -
[ ID] Interval           Transfer     Bitrate         Jitter    Lost/Total Datagrams
[  8]   0.00-60.01  sec  35.6 MBytes  4.97 Mbits/sec  2.427 ms  150/26786 (0.56%)  receiver
