-----------------------------------------------------------
Server listening on 5201 (test #1)
-----------------------------------------------------------
Accepted connection from 10.0.0.25, port 49634
[  8] local 10.0.0.57 port 5201 connected to 10.0.0.25 port 53937
[ ID] Interval           Transfer     Bitrate         Jitter    Lost/Total Datagrams
[  8]   0.00-1.00   sec   585 KBytes  4.79 Mbits/sec  0.818 ms  17/445 (3.8%)  
[  8]   1.00-2.00   sec   610 KBytes  5.00 Mbits/sec  1.398 ms  0/446 (0%)  
[  8]   2.00-3.00   sec   607 KBytes  4.97 Mbits/sec  1.817 ms  2/446 (0.45%)  
[  8]   3.00-4.00   sec   604 KBytes  4.95 Mbits/sec  1.142 ms  1/444 (0.23%)  
[  8]   4.00-5.00   sec   614 KBytes  5.03 Mbits/sec  1.334 ms  1/450 (0.22%)  
[  8]   5.00-6.00   sec   610 KBytes  5.00 Mbits/sec  0.739 ms  0/446 (0%)  
[  8]   6.00-7.00   sec   608 KBytes  4.98 Mbits/sec  1.362 ms  1/446 (0.22%)  
[  8]   7.00-8.00   sec   610 KBytes  5.00 Mbits/sec  1.046 ms  1/447 (0.22%)  
[  8]   8.00-9.00   sec   611 KBytes  5.01 Mbits/sec  1.141 ms  0/447 (0%)  
[  8]   9.00-10.00  sec   610 KBytes  5.00 Mbits/sec  1.214 ms  0/446 (0%)  
[  8]  10.00-11.00  sec   610 KBytes  4.99 Mbits/sec  0.974 ms  0/446 (0%)  
[  8]  11.00-12.00  sec   610 KBytes  5.00 Mbits/sec  1.521 ms  0/446 (0%)  
[  8]  12.00-13.00  sec   611 KBytes  5.01 Mbits/sec  1.193 ms  0/447 (0%)  
[  8]  13.00-14.00  sec   610 KBytes  5.00 Mbits/sec  0.976 ms  0/446 (0%)  
[  8]  14.00-15.00  sec   610 KBytes  5.00 Mbits/sec  1.800 ms  0/446 (0%)  
[  8]  15.00-16.00  sec   602 KBytes  4.93 Mbits/sec  1.172 ms  8/448 (1.8%)  
[  8]  16.00-17.00  sec   607 KBytes  4.97 Mbits/sec  1.318 ms  1/445 (0.22%)  
[  8]  17.00-18.00  sec   612 KBytes  5.02 Mbits/sec  0.806 ms  0/448 (0%)  
[  8]  18.00-19.00  sec   610 KBytes  4.99 Mbits/sec  0.971 ms  0/446 (0%)  
[  8]  19.00-20.00  sec   610 KBytes  4.99 Mbits/sec  1.556 ms  0/446 (0%)  
[  8]  20.00-21.00  sec   607 KBytes  4.98 Mbits/sec  1.399 ms  1/445 (0.22%)  
[  8]  21.00-22.00  sec   582 KBytes  4.77 Mbits/sec  0.915 ms  23/449 (5.1%)  
[  8]  22.00-23.00  sec   607 KBytes  4.97 Mbits/sec  1.312 ms  1/445 (0.22%)  
[  8]  23.00-24.00  sec   610 KBytes  5.00 Mbits/sec  1.553 ms  1/447 (0.22%)  
[  8]  24.00-25.00  sec   608 KBytes  4.98 Mbits/sec  1.975 ms  1/446 (0.22%)  
[  8]  25.00-26.00  sec   602 KBytes  4.93 Mbits/sec  1.363 ms  5/445 (1.1%)  
[  8]  26.00-27.00  sec   597 KBytes  4.89 Mbits/sec  0.709 ms  11/448 (2.5%)  
[  8]  27.00-28.00  sec   608 KBytes  4.98 Mbits/sec  1.341 ms  2/447 (0.45%)  
[  8]  28.00-29.00  sec   610 KBytes  5.00 Mbits/sec  1.362 ms  0/446 (0%)  
[  8]  29.00-30.00  sec   610 KBytes  5.00 Mbits/sec  0.730 ms  1/447 (0.22%)  
[  8]  30.00-31.00  sec   610 KBytes  4.99 Mbits/sec  1.559 ms  0/446 (0%)  
[  8]  31.00-32.00  sec   611 KBytes  5.01 Mbits/sec  1.258 ms  0/447 (0%)  
[  8]  32.00-33.00  sec   607 KBytes  4.97 Mbits/sec  1.266 ms  2/446 (0.45%)  
[  8]  33.00-34.00  sec   608 KBytes  4.98 Mbits/sec  1.612 ms  0/445 (0%)  
[  8]  34.00-35.00  sec   611 KBytes  5.01 Mbits/sec  1.798 ms  1/448 (0.22%)  
[  8]  35.00-36.00  sec   604 KBytes  4.95 Mbits/sec  1.494 ms  4/446 (0.9%)  
[  8]  36.00-37.00  sec   607 KBytes  4.97 Mbits/sec  1.668 ms  0/444 (0%)  
[  8]  37.00-38.00  sec   612 KBytes  5.02 Mbits/sec  1.475 ms  1/449 (0.22%)  
[  8]  38.00-39.00  sec   606 KBytes  4.96 Mbits/sec  1.998 ms  4/447 (0.89%)  
[  8]  39.00-40.00  sec   608 KBytes  4.98 Mbits/sec  0.686 ms  0/445 (0%)  
[  8]  40.00-41.00  sec   608 KBytes  4.98 Mbits/sec  1.917 ms  0/445 (0%)  
[  8]  41.00-42.00  sec   604 KBytes  4.95 Mbits/sec  1.719 ms  5/447 (1.1%)  
[  8]  42.00-43.00  sec   611 KBytes  5.01 Mbits/sec  1.600 ms  1/448 (0.22%)  
[  8]  43.00-44.00  sec   610 KBytes  4.99 Mbits/sec  0.864 ms  0/446 (0%)  
[  8]  44.00-45.00  sec   608 KBytes  4.99 Mbits/sec  1.469 ms  1/446 (0.22%)  
[  8]  45.00-46.00  sec   611 KBytes  5.01 Mbits/sec  0.943 ms  0/447 (0%)  
[  8]  46.00-47.00  sec   608 KBytes  4.98 Mbits/sec  1.942 ms  1/446 (0.22%)  
[  8]  47.00-48.00  sec   611 KBytes  5.01 Mbits/sec  1.730 ms  0/447 (0%)  
[  8]  48.00-49.00  sec   608 KBytes  4.98 Mbits/sec  1.152 ms  1/446 (0.22%)  
[  8]  49.00-50.00  sec   612 KBytes  5.02 Mbits/sec  1.102 ms  0/448 (0%)  
[  8]  50.00-51.00  sec   606 KBytes  4.96 Mbits/sec  1.862 ms  2/445 (0.45%)  
[  8]  51.00-52.00  sec   604 KBytes  4.95 Mbits/sec  1.492 ms  5/447 (1.1%)  
[  8]  52.00-53.00  sec   610 KBytes  5.00 Mbits/sec  1.838 ms  0/446 (0%)  
[  8]  53.00-54.00  sec   611 KBytes  4.99 Mbits/sec  1.582 ms  1/448 (0.22%)  
[  8]  54.00-55.00  sec   602 KBytes  4.94 Mbits/sec  1.586 ms  1/441 (0.23%)  
[  8]  55.00-56.00  sec   593 KBytes  4.86 Mbits/sec  2.185 ms  11/445 (2.5%)  
[  8]  56.00-57.00  sec   607 KBytes  4.97 Mbits/sec  2.086 ms  4/448 (0.89%)  
[  8]  57.00-58.00  sec   608 KBytes  4.98 Mbits/sec  1.240 ms  4/449 (0.89%)  
[  8]  58.00-59.00  sec   610 KBytes  4.99 Mbits/sec  2.049 ms  2/448 (0.45%)  
[  8]  59.00-60.00  sec   597 KBytes  4.89 Mbits/sec  1.430 ms  6/443 (1.4%)  
