1787934931 1.02 54739294 399051431
1787934933 0.93 54740570 399052997
1787934935 0.93 54743321 399053100
1787934937 0.93 54746128 399053122
1787934939 2.94 54748941 399053145
1787934941 2.94 54750549 399054341
1787934943 4.87 54752966 399054760
1787934945 4.87 54755819 399054763
1787934947 6.88 54758657 399054763
1787934949 6.88 54761486 399054764
1787934951 6.88 54762775 399056290
1787934953 8.49 54765616 399056292
1787934955 8.49 54768464 399056311
1787934957 10.05 54771313 399056313
1787934959 10.05 54773176 399057245
1787934961 10.05 54775432 399057817
1787934963 12.37 54778282 399057825
1787934965 12.37 54781143 399057828
1787934967 13.14 54783980 399057837
1787934969 13.14 54785280 399059377
1787934971 13.14 54788111 399059385
1787934973 14.97 54791007 399059386
1787934975 14.97 54793930 399059403
1787934978 14.10 54795938 399060205
1787934980 14.10 54798120 399060856
1787934982 14.10 54800957 399060869
1787934984 16.33 54803817 399060873
1787934986 16.33 54806737 399060893
1787934988 15.02 54807805 399062670
1787934990 15.02 54810612 399062706
1787934992 15.02 54813472 399062712
1787934994 16.54 54816318 399062724
1787934996 16.54 54818696 399063151
1787934998 15.22 54820226 399064431
1787935000 15.22 54823055 399064444
1787935002 16.32 54825909 399064457
1787935004 16.32 54828762 399064483
1787935006 16.32 54830424 399065615
1787935008 15.17 54830635 399068179
1787935010 15.17 54830831 399070767
1787935012 14.04 54831023 399073352
1787935014 14.04 54831303 399075846
1787935016 14.04 54831568 399078358
1787935018 13.08 54831847 399080857
1787935020 13.08 54832109 399083373
1787935022 12.35 54832428 399085837
1787935024 12.35 54832770 399088281
1787935026 12.35 54833052 399090787
1787935028 11.44 54833454 399093145
1787935030 11.44 54836114 399093308
1787935032 12.77 54838903 399093352
1787935034 12.77 54841685 399093383
1787935036 12.77 54844496 399093406
1787935038 11.74 54844797 399095906
1787935040 11.74 54845140 399098339
1787935042 10.88 54845478 399100783
1787935044 10.88 54845725 399103310
1787935046 10.88 54845988 399105827
1787935048 10.25 54846339 399108258
1787935050 10.25 54846663 399110706
1787935052 9.43 54846971 399113167
1787935054 9.43 54847258 399115645
1787935056 9.43 54847629 399118047
1787935058 8.75 54848104 399120341
1787935060 8.75 54848438 399122775
1787935062 10.06 54849677 399124331
1787935064 10.06 54852497 399124346
1787935066 10.06 54855332 399124380
1787935068 11.25 54858177 399124393
1787935070 11.25 54860096 399125267
1787935072 10.43 54860386 399127752
1787935074 10.43 54860684 399130229
1787935077 10.43 54860949 399132742
1787935079 9.68 54861228 399135245
1787935081 9.68 54861541 399137709
1787935083 8.98 54861743 399140283
1787935085 8.98 54862043 399142755
1787935087 8.98 54862330 399145245
1787935089 8.42 54862732 399147624
1787935091 8.42 54863067 399150084
1787935093 7.91 54863194 399152748
1787935095 7.91 54865631 399153121
1787935097 7.91 54868357 399153217
1787935099 9.68 54871116 399153279
1787935101 9.68 54873894 399153323
1787935103 8.98 54874736 399155183
1787935105 8.98 54875274 399157329
1787935107 8.98 54875737 399159546
1787935109 8.50 54876092 399161946
1787935111 8.50 54876339 399164487
1787935113 7.82 54876571 399167041
1787935115 7.82 54876779 399169625
1787935117 7.82 54876991 399172206
1787935119 7.19 54877190 399174795
1787935121 7.19 54877353 399177418
1787935123 6.62 54877537 399180025
1787935125 6.62 54877648 399182709
1787935127 6.62 54877868 399185280
1787935129 6.09 54877976 399187963
1787935131 6.09 54878202 399190553
1787935133 7.76 54881010 399190567
1787935135 7.76 54883834 399190580
1787935137 7.76 54886636 399190604
1787935139 8.82 54889399 399190646
1787935141 8.82 54889655 399193176
1787935143 8.12 54889832 399195789
1787935145 8.12 54890040 399198380
1787935147 8.12 54890166 399201044
1787935149 7.47 54890302 399203698
1787935151 7.47 54890418 399206379
1787935153 6.87 54890685 399208900
1787935155 6.87 54890884 399211495
1787935157 6.87 54891087 399214080
1787935159 6.40 54891248 399216711
1787935161 6.40 54891450 399219295
1787935163 6.85 54892845 399220708
1787935165 6.85 54895641 399220739
1787935167 6.85 54898422 399220789
1787935169 8.86 54901261 399220805
1787935171 8.86 54902958 399221914
1787935173 8.15 54903094 399224570
1787935175 8.15 54903268 399227187
1787935177 7.50 54903452 399229793
1787935179 7.50 54903574 399232472
1787935181 7.50 54903765 399235080
1787935183 6.98 54903875 399237755
1787935185 6.98 54904130 399240286
1787935187 6.42 54904240 399242971
1787935189 6.42 54904465 399245542
1787935191 6.42 54904686 399248113
1787935193 6.06 54904809 399250787
1787935195 6.06 54904983 399253403
1787935197 7.02 54905621 399255575
1787935199 7.02 54908378 399255654
1787935201 7.02 54911160 399255698
1787935203 7.98 54913965 399255750
1787935205 7.98 54916445 399256079
1787935207 7.34 54916620 399258694
1787935209 7.34 54916792 399261312
1787935211 7.34 54916895 399264006
1787935213 6.75 54917007 399266693
1787935215 6.75 54917126 399269360
1787935217 6.21 54917232 399272047
1787935219 6.21 54917326 399274745
1787935221 6.21 54917432 399277434
1787935223 5.71 54917604 399280055
1787935225 5.71 54917710 399282741
1787935227 5.34 54917851 399285392
1787935229 5.34 54917987 399288051
1787935231 5.34 54919758 399289102
1787935233 7.31 54922581 399289137
1787935235 7.31 54925423 399289145
1787935237 8.65 54928251 399289161
1787935239 8.65 54929493 399290724
1787935241 8.65 54929603 399293409
1787935243 7.95 54929710 399296097
1787935245 7.95 54929857 399298742
1787935247 7.48 54929998 399301399
1787935249 7.48 54930129 399304060
1787935251 7.48 54930271 399306709
1787935253 6.96 54930362 399309414
1787935255 6.96 54930461 399312115
1787935257 6.40 54930569 399314805
1787935259 6.40 54930653 399317510
1787935261 6.40 54931048 399319925
1787935263 7.73 54933876 399319925
1787935265 7.73 54936699 399319931
1787935267 9.11 54939517 399319932
1787935270 9.11 54942031 399320220
1787935272 9.11 54943549 399321519
1787935274 9.91 54946367 399321522
1787935276 9.91 54949196 399321524
1787935278 10.47 54952023 399321524
1787935280 10.47 54953437 399322910
1787935282 10.47 54956104 399323065
1787935284 11.24 54958924 399323066
1787935286 11.24 54961732 399323077
1787935288 11.78 54964567 399323083
