ts	iface	rx_bytes	tx_bytes
1787660813.642907145	s1-eth28	7727669	12763
1787660813.642907145	s1-eth29	7730483	12833
1787660813.642907145	s1-eth3	31004626	13029
1787660813.642907145	s1-eth30	7729041	12833
1787660813.642907145	s1-eth31	1548629	12833
1787660813.642907145	s1-eth32	7730483	12833
1787660813.642907145	s1-eth33	7737693	12833
1787660813.642907145	s1-eth34	7731925	12833
1787660813.642907145	s1-eth4	7756771	13089
1787660813.642907145	s1-eth5	7755067	12763
1787660813.642907145	s1-eth6	7755067	12833
1787660813.642907145	s1-eth7	1554397	12833
1787660813.642907145	s1-eth8	7756505	12763
1787660813.642907145	s1-eth9	7757951	12833
1787660813.642907145	s2-eth1	71219480	94562708
1787660813.642907145	s2-eth10	7752113	12823
1787660813.642907145	s2-eth11	31002988	12823
1787660813.642907145	s2-eth12	7757881	12893
1787660813.642907145	s2-eth13	7755067	12893
1787660813.642907145	s2-eth14	7762207	12823
1787660813.642907145	s2-eth15	1554327	12823
1787660813.642907145	s2-eth16	7760835	12893
1787660813.642907145	s2-eth17	7758171	12972
1787660813.642907145	s2-eth18	7759323	12893
1787660813.642907145	s2-eth19	2696	31066543
1787660813.642907145	s2-eth2	86918947	63699476
1787660813.642907145	s2-eth20	2696	7769586
1787660813.642907145	s2-eth21	2626	7778238
1787660813.642907145	s2-eth22	2626	7781056
1787660813.642907145	s2-eth23	2778	1566244
1787660813.642907145	s2-eth24	2626	7782568
1787660813.642907145	s2-eth25	2696	7782628
1787660813.642907145	s2-eth26	2626	7781126
1787660813.642907145	s2-eth27	2626	31069427
1787660813.642907145	s2-eth28	2626	7772474
1787660813.642907145	s2-eth29	2626	7775288
1787660813.642907145	s2-eth3	31124116	12893
1787660813.642907145	s2-eth30	2556	7773846
1787660813.642907145	s2-eth31	2626	1566036
1787660813.642907145	s2-eth32	2556	7776800
1787660813.642907145	s2-eth33	2626	7782628
1787660813.642907145	s2-eth34	2626	7776730
1787660813.642907145	s2-eth4	7785419	12953
1787660813.642907145	s2-eth5	7783907	12893
1787660813.642907145	s2-eth6	7786791	12893
1787660813.642907145	s2-eth7	1560235	12893
1787660813.642907145	s2-eth8	7786787	12893
1787660813.642907145	s2-eth9	7783767	12893
1787660813.642907145	s3-eth1	102839746	117983403
1787660813.642907145	s3-eth10	2696	7802626
1787660813.642907145	s3-eth11	2696	31177583
