1787982815 57179109 461516205 965 0
1787982816 57179249 461517455 966 0
1787982817 57179673 461518453 1075 105
1787982818 57180161 461519384 1188 212
1787982819 57180601 461520371 1296 317
1787982820 57180980 461521423 1395 422
1787982821 57181415 461522417 1492 528
1787982822 57181788 461523447 1604 632
1787982823 57182293 461524349 1713 741
1787982824 57182658 461525385 1811 741
1787982825 57182817 461526626 1822 746
1787982826 57183199 461527643 1977 852
1787982827 57183596 461528647 2130 960
1787982828 57183980 461529666 2268 1067
1787982829 57184358 461530694 2413 1174
1787982830 57184699 461531763 2552 1281
1787982831 57185075 461532795 2697 1386
1787982832 57185432 461533851 2843 1494
1787982833 57185789 461534921 2950 1494
1787982834 57185886 461536218 2975 1507
1787982835 57186231 461537258 3116 1613
1787982836 57186521 461538341 3252 1720
1787982837 57186824 461539422 3382 1826
1787982838 57187149 461540474 3519 1932
1787982839 57187562 461541446 3671 2038
1787982840 57187947 461542440 3826 2146
1787982841 57188252 461543501 3964 2252
1787982842 57188541 461544605 4076 2252
1787982843 57188635 461545909 4110 2271
1787982844 57188979 461546959 4267 2377
1787982845 57189395 461547976 4406 2485
1787982846 57189768 461549028 4543 2592
1787982847 57190095 461550113 4680 2698
1787982848 57190464 461551183 4815 2805
1787982849 57190869 461552182 4962 2912
1787982850 57191232 461553236 5096 3018
1787982851 57191522 461554373 5188 3018
1787982852 57191628 461555663 5235 3044
1787982853 57191951 461556713 5419 3151
1787982854 57192293 461557765 5602 3258
1787982855 57192631 461558833 5772 3366
1787982856 57193035 461559826 5953 3472
1787982857 57193421 461560836 6142 3581
1787982858 57193818 461561827 6330 3688
1787982859 57194185 461562846 6508 3796
1787982860 57194529 461563900 6657 3796
1787982861 57194641 461565184 6682 3809
1787982862 57195051 461566138 6832 3916
1787982863 57195413 461567155 6974 4021
1787982864 57195748 461568206 7116 4127
1787982865 57196148 461569197 7265 4234
1787982866 57196634 461570060 7418 4341
1787982867 57197138 461570893 7567 4451
1787982868 57197754 461571667 7726 4559
1787982869 57198125 461572691 7845 4559
1787982870 57198225 461573987 7872 4576
1787982871 57198533 461575061 8014 4681
1787982873 57198884 461576095 8156 4787
1787982874 57199210 461577167 8302 4892
1787982875 57199548 461578220 8442 4997
1787982876 57199919 461579253 8580 5104
1787982877 57200352 461580209 8709 5210
1787982878 57200709 461581240 8858 5315
1787982879 57201086 461582261 8977 5315
1787982880 57201229 461583501 9006 5335
1787982881 57201444 461584595 9132 5441
1787982882 57201813 461585590 9286 5549
1787982883 57202124 461586625 9430 5655
1787982884 57202442 461587668 9584 5762
1787982885 57202674 461588783 9720 5867
1787982886 57202888 461589886 9853 5972
1787982887 57203230 461590913 10005 6079
