-----------------------------------------------------------
Server listening on 5201 (test #1)
-----------------------------------------------------------
Accepted connection from 10.0.0.29, port 60590
[  8] local 10.0.0.61 port 5201 connected to 10.0.0.29 port 46813
[ ID] Interval           Transfer     Bitrate         Jitter    Lost/Total Datagrams
[  8]   0.00-1.00   sec   474 KBytes  3.89 Mbits/sec  1.752 ms  89/436 (20%)  
[  8]   1.00-2.00   sec   607 KBytes  4.97 Mbits/sec  1.514 ms  2/446 (0.45%)  
[  8]   2.00-3.00   sec   593 KBytes  4.87 Mbits/sec  1.809 ms  11/445 (2.5%)  
[  8]   3.00-4.00   sec   599 KBytes  4.91 Mbits/sec  1.332 ms  10/448 (2.2%)  
[  8]   4.00-5.00   sec   610 KBytes  5.00 Mbits/sec  1.883 ms  1/447 (0.22%)  
[  8]   5.00-6.00   sec   597 KBytes  4.89 Mbits/sec  1.897 ms  9/446 (2%)  
[  8]   6.00-7.00   sec   608 KBytes  4.99 Mbits/sec  1.293 ms  2/447 (0.45%)  
[  8]   7.00-8.00   sec   606 KBytes  4.96 Mbits/sec  1.586 ms  2/445 (0.45%)  
[  8]   8.00-9.00   sec   581 KBytes  4.76 Mbits/sec  2.062 ms  18/443 (4.1%)  
[  8]   9.00-10.00  sec   608 KBytes  4.98 Mbits/sec  1.550 ms  4/449 (0.89%)  
[  8]  10.00-11.00  sec   606 KBytes  4.96 Mbits/sec  2.151 ms  5/448 (1.1%)  
[  8]  11.00-12.00  sec   603 KBytes  4.94 Mbits/sec  2.313 ms  4/445 (0.9%)  
[  8]  12.00-13.00  sec   610 KBytes  5.00 Mbits/sec  1.362 ms  2/448 (0.45%)  
[  8]  13.00-14.00  sec   589 KBytes  4.83 Mbits/sec  2.198 ms  11/442 (2.5%)  
[  8]  14.00-15.00  sec   597 KBytes  4.89 Mbits/sec  1.899 ms  12/449 (2.7%)  
[  8]  15.00-16.00  sec   611 KBytes  4.99 Mbits/sec  1.591 ms  3/450 (0.67%)  
[  8]  16.00-17.00  sec   600 KBytes  4.93 Mbits/sec  0.639 ms  5/444 (1.1%)  
[  8]  17.00-18.00  sec   600 KBytes  4.92 Mbits/sec  2.031 ms  7/446 (1.6%)  
