-----------------------------------------------------------
Server listening on 5201 (test #1)
-----------------------------------------------------------
Accepted connection from 10.0.0.9, port 36384
[  8] local 10.0.0.73 port 5201 connected to 10.0.0.9 port 52394
[ ID] Interval           Transfer     Bitrate         Jitter    Lost/Total Datagrams
[  8]   0.00-1.00   sec   451 KBytes  3.70 Mbits/sec  1.848 ms  105/435 (24%)  
[  8]   1.00-2.00   sec   604 KBytes  4.95 Mbits/sec  1.158 ms  7/449 (1.6%)  
[  8]   2.00-3.00   sec   584 KBytes  4.78 Mbits/sec  1.797 ms  19/446 (4.3%)  
[  8]   3.00-4.00   sec   582 KBytes  4.77 Mbits/sec  1.809 ms  22/448 (4.9%)  
[  8]   4.00-5.00   sec   593 KBytes  4.86 Mbits/sec  2.115 ms  11/445 (2.5%)  
[  8]   5.00-6.00   sec   597 KBytes  4.88 Mbits/sec  1.761 ms  9/446 (2%)  
[  8]   6.00-7.00   sec   603 KBytes  4.95 Mbits/sec  1.466 ms  5/446 (1.1%)  
[  8]   7.00-8.00   sec   607 KBytes  4.97 Mbits/sec  1.829 ms  2/446 (0.45%)  
[  8]   8.00-9.00   sec   584 KBytes  4.78 Mbits/sec  1.729 ms  17/444 (3.8%)  
[  8]   9.00-10.00  sec   602 KBytes  4.93 Mbits/sec  1.557 ms  8/448 (1.8%)  
[  8]  10.00-11.00  sec   603 KBytes  4.94 Mbits/sec  1.133 ms  8/449 (1.8%)  
[  8]  11.00-12.00  sec   595 KBytes  4.87 Mbits/sec  1.941 ms  9/444 (2%)  
[  8]  12.00-13.00  sec   603 KBytes  4.94 Mbits/sec  1.350 ms  8/449 (1.8%)  
[  8]  13.00-14.00  sec   588 KBytes  4.82 Mbits/sec  2.589 ms  12/442 (2.7%)  
[  8]  14.00-15.00  sec   582 KBytes  4.77 Mbits/sec  1.897 ms  25/451 (5.5%)  
[  8]  15.00-16.00  sec   600 KBytes  4.92 Mbits/sec  2.246 ms  7/446 (1.6%)  
[  8]  16.00-17.00  sec   596 KBytes  4.88 Mbits/sec  2.198 ms  8/444 (1.8%)  
[  8]  17.00-18.00  sec   607 KBytes  4.97 Mbits/sec  1.878 ms  4/448 (0.89%)  
[  8]  18.00-19.00  sec   602 KBytes  4.93 Mbits/sec  2.114 ms  7/447 (1.6%)  
[  8]  19.00-20.00  sec   603 KBytes  4.94 Mbits/sec  2.350 ms  5/446 (1.1%)  
[  8]  20.00-21.00  sec   602 KBytes  4.93 Mbits/sec  1.642 ms  8/448 (1.8%)  
[  8]  21.00-22.00  sec   599 KBytes  4.91 Mbits/sec  2.086 ms  5/443 (1.1%)  
[  8]  22.00-23.00  sec   597 KBytes  4.89 Mbits/sec  1.346 ms  11/448 (2.5%)  
[  8]  23.00-24.00  sec   607 KBytes  4.97 Mbits/sec  1.754 ms  3/447 (0.67%)  
[  8]  24.00-25.00  sec   604 KBytes  4.95 Mbits/sec  2.185 ms  5/447 (1.1%)  
[  8]  25.00-26.00  sec   596 KBytes  4.88 Mbits/sec  2.555 ms  9/445 (2%)  
[  8]  26.00-27.00  sec   591 KBytes  4.84 Mbits/sec  2.093 ms  17/449 (3.8%)  
[  8]  27.00-28.00  sec   596 KBytes  4.87 Mbits/sec  2.306 ms  6/442 (1.4%)  
[  8]  28.00-29.00  sec   600 KBytes  4.93 Mbits/sec  1.654 ms  10/449 (2.2%)  
[  8]  29.00-30.00  sec   600 KBytes  4.92 Mbits/sec  1.579 ms  8/447 (1.8%)  
[  8]  30.00-31.00  sec   580 KBytes  4.75 Mbits/sec  1.287 ms  24/448 (5.4%)  
[  8]  31.00-32.00  sec   578 KBytes  4.73 Mbits/sec  1.263 ms  22/445 (4.9%)  
[  8]  32.00-33.00  sec   580 KBytes  4.76 Mbits/sec  1.784 ms  22/446 (4.9%)  
[  8]  33.00-34.00  sec   591 KBytes  4.84 Mbits/sec  1.474 ms  12/444 (2.7%)  
[  8]  34.00-35.00  sec   592 KBytes  4.85 Mbits/sec  1.260 ms  14/447 (3.1%)  
[  8]  35.00-36.00  sec   593 KBytes  4.86 Mbits/sec  0.720 ms  13/447 (2.9%)  
[  8]  36.00-37.00  sec   584 KBytes  4.78 Mbits/sec  2.116 ms  22/449 (4.9%)  
[  8]  37.00-38.00  sec   595 KBytes  4.87 Mbits/sec  1.894 ms  9/444 (2%)  
[  8]  38.00-39.00  sec   599 KBytes  4.91 Mbits/sec  2.272 ms  7/445 (1.6%)  
[  8]  39.00-40.00  sec   577 KBytes  4.73 Mbits/sec  2.399 ms  26/448 (5.8%)  
[  8]  40.00-41.00  sec   585 KBytes  4.79 Mbits/sec  1.894 ms  19/447 (4.3%)  
[  8]  41.00-42.00  sec   578 KBytes  4.74 Mbits/sec  2.220 ms  22/445 (4.9%)  
[  8]  42.00-43.00  sec   603 KBytes  4.94 Mbits/sec  1.224 ms  8/449 (1.8%)  
[  8]  43.00-44.00  sec   567 KBytes  4.65 Mbits/sec  1.350 ms  31/446 (7%)  
[  8]  44.00-45.00  sec   597 KBytes  4.89 Mbits/sec  1.409 ms  9/446 (2%)  
[  8]  45.00-46.00  sec   582 KBytes  4.77 Mbits/sec  1.921 ms  18/444 (4.1%)  
[  8]  46.00-47.00  sec   602 KBytes  4.93 Mbits/sec  1.675 ms  8/448 (1.8%)  
[  8]  47.00-48.00  sec   585 KBytes  4.79 Mbits/sec  1.796 ms  21/449 (4.7%)  
[  8]  48.00-49.00  sec   596 KBytes  4.88 Mbits/sec  1.526 ms  9/445 (2%)  
[  8]  49.00-50.00  sec   584 KBytes  4.78 Mbits/sec  1.632 ms  20/447 (4.5%)  
[  8]  50.00-51.00  sec   584 KBytes  4.78 Mbits/sec  1.657 ms  17/444 (3.8%)  
