-----------------------------------------------------------
Server listening on 5201 (test #1)
-----------------------------------------------------------
Accepted connection from 10.0.0.45, port 56062
[  8] local 10.0.0.109 port 5201 connected to 10.0.0.45 port 46921
[ ID] Interval           Transfer     Bitrate         Jitter    Lost/Total Datagrams
[  8]   0.00-1.00   sec   587 KBytes  4.80 Mbits/sec  1.449 ms  9/438 (2.1%)  
[  8]   1.00-2.00   sec   608 KBytes  4.98 Mbits/sec  1.849 ms  4/449 (0.89%)  
[  8]   2.00-3.00   sec   595 KBytes  4.87 Mbits/sec  2.083 ms  10/445 (2.2%)  
[  8]   3.00-4.00   sec   596 KBytes  4.88 Mbits/sec  1.884 ms  9/445 (2%)  
[  8]   4.00-5.00   sec   599 KBytes  4.91 Mbits/sec  2.318 ms  7/445 (1.6%)  
[  8]   5.00-6.00   sec   614 KBytes  5.03 Mbits/sec  1.402 ms  1/450 (0.22%)  
[  8]   6.00-7.00   sec   610 KBytes  5.00 Mbits/sec  2.150 ms  0/446 (0%)  
[  8]   7.00-8.00   sec   607 KBytes  4.97 Mbits/sec  2.482 ms  0/444 (0%)  
[  8]   8.00-9.00   sec   604 KBytes  4.94 Mbits/sec  2.310 ms  2/444 (0.45%)  
[  8]   9.00-10.00  sec   612 KBytes  5.03 Mbits/sec  1.791 ms  2/450 (0.44%)  
[  8]  10.00-11.00  sec   612 KBytes  5.02 Mbits/sec  1.454 ms  0/448 (0%)  
[  8]  11.00-12.00  sec   591 KBytes  4.84 Mbits/sec  2.269 ms  8/440 (1.8%)  
[  8]  12.00-13.00  sec   612 KBytes  5.02 Mbits/sec  1.255 ms  5/453 (1.1%)  
[  8]  13.00-14.00  sec   604 KBytes  4.95 Mbits/sec  2.073 ms  1/443 (0.23%)  
[  8]  14.00-15.00  sec   600 KBytes  4.92 Mbits/sec  1.568 ms  9/448 (2%)  
[  8]  15.00-16.00  sec   604 KBytes  4.95 Mbits/sec  1.365 ms  4/446 (0.9%)  
[  8]  16.00-17.00  sec   607 KBytes  4.96 Mbits/sec  1.111 ms  4/448 (0.89%)  
[  8]  17.00-18.00  sec   608 KBytes  5.00 Mbits/sec  0.894 ms  0/445 (0%)  
[  8]  18.00-19.00  sec   606 KBytes  4.96 Mbits/sec  1.117 ms  4/447 (0.89%)  
[  8]  19.00-20.00  sec   610 KBytes  5.00 Mbits/sec  0.948 ms  0/446 (0%)  
[  8]  20.00-21.00  sec   608 KBytes  4.98 Mbits/sec  1.564 ms  3/448 (0.67%)  
[  8]  21.00-22.00  sec   608 KBytes  4.98 Mbits/sec  2.000 ms  0/445 (0%)  
[  8]  22.00-23.00  sec   608 KBytes  4.98 Mbits/sec  1.849 ms  3/448 (0.67%)  
[  8]  23.00-24.00  sec   607 KBytes  4.97 Mbits/sec  2.152 ms  2/446 (0.45%)  
[  8]  24.00-25.00  sec   607 KBytes  4.97 Mbits/sec  0.920 ms  3/447 (0.67%)  
[  8]  25.00-26.00  sec   610 KBytes  5.00 Mbits/sec  1.308 ms  1/447 (0.22%)  
[  8]  26.00-27.00  sec   608 KBytes  4.98 Mbits/sec  0.962 ms  0/445 (0%)  
[  8]  27.00-28.00  sec   610 KBytes  4.99 Mbits/sec  1.059 ms  0/446 (0%)  
[  8]  28.00-29.00  sec   604 KBytes  4.95 Mbits/sec  1.726 ms  4/446 (0.9%)  
[  8]  29.00-30.00  sec   610 KBytes  5.00 Mbits/sec  2.069 ms  1/447 (0.22%)  
[  8]  30.00-31.00  sec   607 KBytes  4.97 Mbits/sec  2.188 ms  2/446 (0.45%)  
[  8]  31.00-32.00  sec   584 KBytes  4.78 Mbits/sec  1.547 ms  17/444 (3.8%)  
[  8]  32.00-33.00  sec   595 KBytes  4.87 Mbits/sec  1.724 ms  13/448 (2.9%)  
[  8]  33.00-34.00  sec   585 KBytes  4.79 Mbits/sec  1.842 ms  18/446 (4%)  
[  8]  34.00-35.00  sec   597 KBytes  4.89 Mbits/sec  1.587 ms  9/446 (2%)  
[  8]  35.00-36.00  sec   611 KBytes  5.01 Mbits/sec  1.923 ms  2/449 (0.45%)  
[  8]  36.00-37.00  sec   603 KBytes  4.94 Mbits/sec  1.602 ms  5/446 (1.1%)  
[  8]  37.00-38.00  sec   600 KBytes  4.92 Mbits/sec  1.679 ms  0/439 (0%)  
[  8]  38.00-39.00  sec   592 KBytes  4.85 Mbits/sec  1.542 ms  3/436 (0.69%)  
[  8]  39.00-40.00  sec   619 KBytes  5.07 Mbits/sec  2.075 ms  11/464 (2.4%)  
[  8]  40.00-41.00  sec   597 KBytes  4.88 Mbits/sec  1.915 ms  12/449 (2.7%)  
[  8]  41.00-42.00  sec   599 KBytes  4.92 Mbits/sec  1.669 ms  6/444 (1.4%)  
[  8]  42.00-43.00  sec   606 KBytes  4.96 Mbits/sec  1.171 ms  4/447 (0.89%)  
[  8]  43.00-44.00  sec   580 KBytes  4.75 Mbits/sec  1.612 ms  23/447 (5.1%)  
[  8]  44.00-45.00  sec   611 KBytes  5.01 Mbits/sec  1.526 ms  0/447 (0%)  
[  8]  45.00-46.00  sec   596 KBytes  4.88 Mbits/sec  2.158 ms  8/444 (1.8%)  
