-----------------------------------------------------------
Server listening on 5201 (test #1)
-----------------------------------------------------------
Accepted connection from 10.0.0.85, port 46800
[  8] local 10.0.0.117 port 5201 connected to 10.0.0.85 port 42930
[ ID] Interval           Transfer     Bitrate         Jitter    Lost/Total Datagrams
[  8]   0.00-1.00   sec   599 KBytes  4.91 Mbits/sec  1.411 ms  0/438 (0%)  
[  8]   1.00-2.00   sec   611 KBytes  4.99 Mbits/sec  2.113 ms  0/447 (0%)  
[  8]   2.00-3.00   sec   607 KBytes  4.99 Mbits/sec  1.859 ms  1/445 (0.22%)  
[  8]   3.00-4.00   sec   614 KBytes  5.02 Mbits/sec  1.299 ms  0/449 (0%)  
[  8]   4.00-5.00   sec   611 KBytes  5.01 Mbits/sec  1.336 ms  0/447 (0%)  
[  8]   5.00-6.00   sec   578 KBytes  4.73 Mbits/sec  1.673 ms  0/423 (0%)  
[  8]   6.00-7.00   sec   633 KBytes  5.19 Mbits/sec  1.264 ms  6/469 (1.3%)  
[  8]   7.00-8.00   sec   610 KBytes  5.00 Mbits/sec  1.468 ms  0/446 (0%)  
[  8]   8.00-9.00   sec   611 KBytes  5.00 Mbits/sec  1.974 ms  0/447 (0%)  
[  8]   9.00-10.00  sec   607 KBytes  4.98 Mbits/sec  1.963 ms  0/444 (0%)  
[  8]  10.00-11.00  sec   615 KBytes  5.04 Mbits/sec  1.190 ms  0/450 (0%)  
[  8]  11.00-12.00  sec   607 KBytes  4.97 Mbits/sec  1.676 ms  0/444 (0%)  
[  8]  12.00-13.00  sec   612 KBytes  5.02 Mbits/sec  1.300 ms  0/448 (0%)  
[  8]  13.00-14.00  sec   610 KBytes  5.00 Mbits/sec  1.453 ms  0/446 (0%)  
[  8]  14.00-15.00  sec   612 KBytes  5.02 Mbits/sec  0.719 ms  0/448 (0%)  
[  8]  15.00-16.00  sec   608 KBytes  4.99 Mbits/sec  1.440 ms  0/445 (0%)  
[  8]  16.00-17.00  sec   615 KBytes  5.02 Mbits/sec  2.272 ms  0/450 (0%)  
[  8]  17.00-18.00  sec   606 KBytes  4.98 Mbits/sec  0.923 ms  0/443 (0%)  
[  8]  18.00-19.00  sec   611 KBytes  5.01 Mbits/sec  1.920 ms  0/447 (0%)  
[  8]  19.00-20.00  sec   608 KBytes  4.98 Mbits/sec  1.354 ms  0/445 (0%)  
[  8]  20.00-21.00  sec   611 KBytes  5.01 Mbits/sec  1.079 ms  0/447 (0%)  
[  8]  21.00-22.00  sec   610 KBytes  4.99 Mbits/sec  1.589 ms  0/446 (0%)  
[  8]  22.00-23.00  sec   612 KBytes  5.02 Mbits/sec  0.743 ms  0/448 (0%)  
[  8]  23.00-24.00  sec   610 KBytes  5.00 Mbits/sec  1.145 ms  0/446 (0%)  
[  8]  24.00-25.00  sec   610 KBytes  5.00 Mbits/sec  1.042 ms  0/446 (0%)  
[  8]  25.00-26.00  sec   610 KBytes  4.99 Mbits/sec  1.770 ms  0/446 (0%)  
[  8]  26.00-27.00  sec   612 KBytes  5.02 Mbits/sec  1.429 ms  0/448 (0%)  
[  8]  27.00-28.00  sec   610 KBytes  5.00 Mbits/sec  0.924 ms  0/446 (0%)  
[  8]  28.00-29.00  sec   610 KBytes  5.00 Mbits/sec  1.348 ms  0/446 (0%)  
[  8]  29.00-30.00  sec   610 KBytes  5.00 Mbits/sec  1.668 ms  0/446 (0%)  
[  8]  30.00-31.00  sec   611 KBytes  5.01 Mbits/sec  1.214 ms  0/447 (0%)  
