-----------------------------------------------------------
Server listening on 5201 (test #1)
-----------------------------------------------------------
Accepted connection from 10.0.0.41, port 60164
[  8] local 10.0.0.105 port 5201 connected to 10.0.0.41 port 34385
[ ID] Interval           Transfer     Bitrate         Jitter    Lost/Total Datagrams
[  8]   0.00-1.00   sec   591 KBytes  4.84 Mbits/sec  2.034 ms  3/435 (0.69%)  
[  8]   1.00-2.00   sec   608 KBytes  4.98 Mbits/sec  2.135 ms  3/448 (0.67%)  
[  8]   2.00-3.00   sec   592 KBytes  4.85 Mbits/sec  2.234 ms  12/445 (2.7%)  
[  8]   3.00-4.00   sec   607 KBytes  4.97 Mbits/sec  1.991 ms  3/447 (0.67%)  
[  8]   4.00-5.00   sec   610 KBytes  4.99 Mbits/sec  2.008 ms  2/448 (0.45%)  
[  8]   5.00-6.00   sec   596 KBytes  4.88 Mbits/sec  3.030 ms  10/446 (2.2%)  
[  8]   6.00-7.00   sec   608 KBytes  4.98 Mbits/sec  1.473 ms  1/446 (0.22%)  
[  8]   7.00-8.00   sec   610 KBytes  5.00 Mbits/sec  1.952 ms  3/449 (0.67%)  
[  8]   8.00-9.00   sec   606 KBytes  4.96 Mbits/sec  2.391 ms  0/443 (0%)  
[  8]   9.00-10.00  sec   599 KBytes  4.91 Mbits/sec  1.717 ms  10/448 (2.2%)  
[  8]  10.00-11.00  sec   611 KBytes  5.01 Mbits/sec  1.872 ms  0/447 (0%)  
[  8]  11.00-12.00  sec   611 KBytes  5.01 Mbits/sec  1.563 ms  0/447 (0%)  
[  8]  12.00-13.00  sec   611 KBytes  5.01 Mbits/sec  1.192 ms  0/447 (0%)  
[  8]  13.00-14.00  sec   610 KBytes  5.00 Mbits/sec  1.706 ms  0/446 (0%)  
[  8]  14.00-15.00  sec   611 KBytes  5.01 Mbits/sec  0.863 ms  0/447 (0%)  
[  8]  15.00-16.00  sec   607 KBytes  4.97 Mbits/sec  1.297 ms  2/446 (0.45%)  
[  8]  16.00-17.00  sec   602 KBytes  4.93 Mbits/sec  1.901 ms  2/442 (0.45%)  
[  8]  17.00-18.00  sec   615 KBytes  5.04 Mbits/sec  1.451 ms  0/450 (0%)  
[  8]  18.00-19.00  sec   608 KBytes  4.98 Mbits/sec  2.403 ms  0/445 (0%)  
[  8]  19.00-20.00  sec   608 KBytes  4.98 Mbits/sec  2.065 ms  2/447 (0.45%)  
[  8]  20.00-21.00  sec   608 KBytes  4.98 Mbits/sec  2.231 ms  1/446 (0.22%)  
[  8]  21.00-22.00  sec   608 KBytes  4.98 Mbits/sec  2.382 ms  0/445 (0%)  
[  8]  22.00-23.00  sec   612 KBytes  5.02 Mbits/sec  1.888 ms  1/449 (0.22%)  
[  8]  23.00-24.00  sec   604 KBytes  4.95 Mbits/sec  1.625 ms  5/447 (1.1%)  
[  8]  24.00-25.00  sec   607 KBytes  4.97 Mbits/sec  1.880 ms  1/445 (0.22%)  
[  8]  25.00-26.00  sec   607 KBytes  4.97 Mbits/sec  1.499 ms  4/448 (0.89%)  
[  8]  26.00-27.00  sec   606 KBytes  4.96 Mbits/sec  1.314 ms  0/443 (0%)  
[  8]  27.00-28.00  sec   612 KBytes  5.02 Mbits/sec  1.867 ms  2/450 (0.44%)  
[  8]  28.00-29.00  sec   596 KBytes  4.88 Mbits/sec  1.819 ms  10/446 (2.2%)  
[  8]  29.00-30.00  sec   602 KBytes  4.93 Mbits/sec  1.607 ms  6/446 (1.3%)  
[  8]  30.00-31.00  sec   610 KBytes  5.00 Mbits/sec  1.832 ms  1/447 (0.22%)  
[  8]  31.00-32.00  sec   610 KBytes  5.00 Mbits/sec  1.292 ms  0/446 (0%)  
[  8]  32.00-33.00  sec   593 KBytes  4.86 Mbits/sec  1.499 ms  0/434 (0%)  
[  8]  33.00-34.00  sec   628 KBytes  5.14 Mbits/sec  1.378 ms  1/460 (0.22%)  
[  8]  34.00-35.00  sec   608 KBytes  4.98 Mbits/sec  1.512 ms  1/446 (0.22%)  
[  8]  35.00-36.00  sec   610 KBytes  5.00 Mbits/sec  2.611 ms  0/446 (0%)  
[  8]  36.00-37.00  sec   608 KBytes  4.98 Mbits/sec  2.584 ms  0/445 (0%)  
[  8]  37.00-38.00  sec   610 KBytes  4.99 Mbits/sec  1.304 ms  1/447 (0.22%)  
[  8]  38.00-39.00  sec   612 KBytes  5.02 Mbits/sec  1.269 ms  0/448 (0%)  
[  8]  39.00-40.00  sec   607 KBytes  4.97 Mbits/sec  1.775 ms  0/444 (0%)  
[  8]  40.00-41.00  sec   610 KBytes  4.99 Mbits/sec  1.669 ms  3/449 (0.67%)  
[  8]  41.00-42.00  sec   610 KBytes  5.00 Mbits/sec  1.726 ms  0/446 (0%)  
[  8]  42.00-43.00  sec   611 KBytes  5.01 Mbits/sec  0.993 ms  0/447 (0%)  
[  8]  43.00-44.00  sec   608 KBytes  4.99 Mbits/sec  1.681 ms  0/445 (0%)  
[  8]  44.00-45.00  sec   611 KBytes  5.01 Mbits/sec  0.719 ms  0/447 (0%)  
[  8]  45.00-46.00  sec   606 KBytes  4.96 Mbits/sec  2.351 ms  4/447 (0.89%)  
[  8]  46.00-47.00  sec   588 KBytes  4.82 Mbits/sec  1.897 ms  15/445 (3.4%)  
[  8]  47.00-48.00  sec   602 KBytes  4.93 Mbits/sec  1.464 ms  8/448 (1.8%)  
[  8]  48.00-49.00  sec   608 KBytes  4.98 Mbits/sec  1.566 ms  0/445 (0%)  
[  8]  49.00-50.00  sec   611 KBytes  5.01 Mbits/sec  1.983 ms  0/447 (0%)  
[  8]  50.00-51.00  sec   603 KBytes  4.94 Mbits/sec  2.505 ms  4/445 (0.9%)  
[  8]  51.00-52.00  sec   607 KBytes  4.97 Mbits/sec  1.457 ms  4/448 (0.89%)  
[  8]  52.00-53.00  sec   606 KBytes  4.96 Mbits/sec  1.905 ms  1/444 (0.23%)  
[  8]  53.00-54.00  sec   612 KBytes  5.02 Mbits/sec  1.693 ms  0/448 (0%)  
[  8]  54.00-55.00  sec   608 KBytes  4.98 Mbits/sec  1.939 ms  0/445 (0%)  
[  8]  55.00-56.00  sec   606 KBytes  4.97 Mbits/sec  1.815 ms  2/445 (0.45%)  
[  8]  56.00-57.00  sec   612 KBytes  5.02 Mbits/sec  1.748 ms  0/448 (0%)  
[  8]  57.00-58.00  sec   612 KBytes  5.01 Mbits/sec  1.446 ms  1/449 (0.22%)  
[  8]  58.00-59.00  sec   606 KBytes  4.97 Mbits/sec  1.523 ms  0/443 (0%)  
[  8]  59.00-60.00  sec   612 KBytes  5.02 Mbits/sec  1.777 ms  0/448 (0%)  
[  8]  60.00-60.02  sec  13.7 KBytes  4.56 Mbits/sec  1.965 ms  0/10 (0%)  
- - - - - - - - - - - - - - - - - - - - - - - - -
[ ID] Interval           Transfer     Bitrate         Jitter    Lost/Total Datagrams
[  8]   0.00-60.02  sec  35.6 MBytes  4.97 Mbits/sec  1.965 ms  129/26786 (0.48%)  receiver
