-----------------------------------------------------------
Server listening on 5201 (test #1)
-----------------------------------------------------------
Accepted connection from 10.0.0.9, port 60618
[  8] local 10.0.0.73 port 5201 connected to 10.0.0.9 port 38483
[ ID] Interval           Transfer     Bitrate         Jitter    Lost/Total Datagrams
[  8]   0.00-1.00   sec   585 KBytes  4.79 Mbits/sec  2.080 ms  14/442 (3.2%)  
[  8]   1.00-2.00   sec   607 KBytes  4.97 Mbits/sec  1.619 ms  4/448 (0.89%)  
[  8]   2.00-3.00   sec   588 KBytes  4.82 Mbits/sec  2.221 ms  12/442 (2.7%)  
[  8]   3.00-4.00   sec   610 KBytes  5.00 Mbits/sec  1.531 ms  4/450 (0.89%)  
[  8]   4.00-5.00   sec   599 KBytes  4.91 Mbits/sec  1.674 ms  6/444 (1.4%)  
[  8]   5.00-6.00   sec   580 KBytes  4.75 Mbits/sec  1.193 ms  11/435 (2.5%)  
[  8]   6.00-7.00   sec   607 KBytes  4.97 Mbits/sec  1.251 ms  17/461 (3.7%)  
[  8]   7.00-8.00   sec   604 KBytes  4.95 Mbits/sec  1.584 ms  4/446 (0.9%)  
[  8]   8.00-9.00   sec   608 KBytes  4.98 Mbits/sec  1.598 ms  1/446 (0.22%)  
[  8]   9.00-10.00  sec   596 KBytes  4.88 Mbits/sec  1.273 ms  10/446 (2.2%)  
[  8]  10.00-11.00  sec   611 KBytes  5.01 Mbits/sec  1.379 ms  0/447 (0%)  
[  8]  11.00-12.00  sec   610 KBytes  5.00 Mbits/sec  1.426 ms  0/446 (0%)  
[  8]  12.00-13.00  sec   610 KBytes  4.99 Mbits/sec  1.759 ms  1/447 (0.22%)  
[  8]  13.00-14.00  sec   606 KBytes  4.96 Mbits/sec  1.966 ms  1/444 (0.23%)  
[  8]  14.00-15.00  sec   615 KBytes  5.04 Mbits/sec  1.029 ms  1/451 (0.22%)  
[  8]  15.00-16.00  sec   604 KBytes  4.95 Mbits/sec  1.428 ms  4/446 (0.9%)  
[  8]  16.00-17.00  sec   602 KBytes  4.93 Mbits/sec  1.852 ms  6/446 (1.3%)  
[  8]  17.00-18.00  sec   602 KBytes  4.93 Mbits/sec  1.419 ms  5/445 (1.1%)  
[  8]  18.00-19.00  sec   595 KBytes  4.87 Mbits/sec  2.474 ms  12/447 (2.7%)  
[  8]  19.00-20.00  sec   597 KBytes  4.88 Mbits/sec  2.086 ms  10/447 (2.2%)  
[  8]  20.00-21.00  sec   599 KBytes  4.92 Mbits/sec  1.475 ms  8/446 (1.8%)  
[  8]  21.00-22.00  sec   606 KBytes  4.96 Mbits/sec  1.787 ms  4/447 (0.89%)  
[  8]  22.00-23.00  sec   600 KBytes  4.92 Mbits/sec  2.024 ms  5/444 (1.1%)  
[  8]  23.00-24.00  sec   599 KBytes  4.91 Mbits/sec  1.593 ms  10/448 (2.2%)  
[  8]  24.00-25.00  sec   610 KBytes  5.00 Mbits/sec  1.131 ms  0/446 (0%)  
[  8]  25.00-26.00  sec   600 KBytes  4.92 Mbits/sec  1.865 ms  9/448 (2%)  
[  8]  26.00-27.00  sec   606 KBytes  4.96 Mbits/sec  1.124 ms  3/446 (0.67%)  
[  8]  27.00-28.00  sec   604 KBytes  4.95 Mbits/sec  1.234 ms  4/446 (0.9%)  
[  8]  28.00-29.00  sec   595 KBytes  4.87 Mbits/sec  1.235 ms  11/446 (2.5%)  
[  8]  29.00-30.00  sec   610 KBytes  4.99 Mbits/sec  1.320 ms  0/446 (0%)  
[  8]  30.00-31.00  sec   610 KBytes  5.00 Mbits/sec  1.450 ms  0/446 (0%)  
[  8]  31.00-32.00  sec   608 KBytes  4.98 Mbits/sec  1.481 ms  2/447 (0.45%)  
[  8]  32.00-33.00  sec   607 KBytes  4.97 Mbits/sec  1.184 ms  0/444 (0%)  
[  8]  33.00-34.00  sec   612 KBytes  5.02 Mbits/sec  1.245 ms  1/449 (0.22%)  
[  8]  34.00-35.00  sec   599 KBytes  4.91 Mbits/sec  1.191 ms  9/447 (2%)  
[  8]  35.00-36.00  sec   603 KBytes  4.94 Mbits/sec  1.154 ms  2/443 (0.45%)  
[  8]  36.00-37.00  sec   612 KBytes  5.01 Mbits/sec  0.932 ms  3/451 (0.67%)  
[  8]  37.00-38.00  sec   599 KBytes  4.91 Mbits/sec  1.499 ms  7/445 (1.6%)  
[  8]  38.00-39.00  sec   612 KBytes  5.01 Mbits/sec  0.718 ms  0/448 (0%)  
[  8]  39.00-40.00  sec   606 KBytes  4.97 Mbits/sec  0.872 ms  3/446 (0.67%)  
[  8]  40.00-41.00  sec   602 KBytes  4.93 Mbits/sec  0.802 ms  4/444 (0.9%)  
[  8]  41.00-42.00  sec   610 KBytes  5.00 Mbits/sec  1.389 ms  2/448 (0.45%)  
[  8]  42.00-43.00  sec   611 KBytes  5.01 Mbits/sec  1.550 ms  0/447 (0%)  
[  8]  43.00-44.00  sec   608 KBytes  4.98 Mbits/sec  1.625 ms  0/445 (0%)  
[  8]  44.00-45.00  sec   612 KBytes  5.02 Mbits/sec  0.492 ms  0/448 (0%)  
[  8]  45.00-46.00  sec   608 KBytes  4.98 Mbits/sec  1.526 ms  1/446 (0.22%)  
[  8]  46.00-47.00  sec   578 KBytes  4.74 Mbits/sec  1.914 ms  19/442 (4.3%)  
[  8]  47.00-48.00  sec   602 KBytes  4.93 Mbits/sec  1.786 ms  9/449 (2%)  
[  8]  48.00-49.00  sec   611 KBytes  5.01 Mbits/sec  1.003 ms  1/448 (0.22%)  
[  8]  49.00-50.00  sec   610 KBytes  5.00 Mbits/sec  1.327 ms  0/446 (0%)  
[  8]  50.00-51.00  sec   593 KBytes  4.86 Mbits/sec  2.035 ms  12/446 (2.7%)  
[  8]  51.00-52.00  sec   592 KBytes  4.85 Mbits/sec  2.039 ms  15/448 (3.3%)  
[  8]  52.00-53.00  sec   604 KBytes  4.94 Mbits/sec  1.301 ms  2/444 (0.45%)  
[  8]  53.00-54.00  sec   608 KBytes  4.99 Mbits/sec  1.425 ms  2/447 (0.45%)  
[  8]  54.00-55.00  sec   611 KBytes  5.01 Mbits/sec  1.969 ms  0/447 (0%)  
[  8]  55.00-56.00  sec   608 KBytes  4.98 Mbits/sec  1.680 ms  2/447 (0.45%)  
[  8]  56.00-57.00  sec   610 KBytes  5.00 Mbits/sec  1.791 ms  0/446 (0%)  
[  8]  57.00-58.00  sec   607 KBytes  4.97 Mbits/sec  1.602 ms  3/447 (0.67%)  
[  8]  58.00-59.00  sec   607 KBytes  4.97 Mbits/sec  1.198 ms  1/445 (0.22%)  
[  8]  59.00-60.00  sec   610 KBytes  5.00 Mbits/sec  1.114 ms  0/446 (0%)  
[  8]  60.00-60.01  sec  5.47 KBytes  5.49 Mbits/sec  1.154 ms  0/4 (0%)  
- - - - - - - - - - - - - - - - - - - - - - - - -
[ ID] Interval           Transfer     Bitrate         Jitter    Lost/Total Datagrams
[  8]   0.00-60.01  sec  35.4 MBytes  4.95 Mbits/sec  1.154 ms  277/26785 (1%)  receiver
