1787935704 6.93 55236969 399619916
1787935706 6.93 55237300 399622371
1787935708 6.53 55237822 399624626
1787935710 6.53 55238353 399626879
1787935712 6.53 55238886 399629125
1787935714 6.17 55239211 399631591
1787935716 6.17 55239782 399633808
1787935718 5.91 55240414 399635962
1787935720 5.91 55240962 399638205
1787935722 5.91 55241534 399640419
1787935724 5.52 55241849 399642883
1787935726 5.52 55242442 399645046
1787935728 5.32 55242979 399647280
1787935730 5.32 55243587 399649433
1787935732 5.32 55243936 399651857
1787935734 5.05 55244443 399654098
1787935736 5.05 55245003 399656282
1787935738 4.81 55245529 399658501
1787935740 4.81 55246053 399660718
1787935742 4.81 55246403 399663126
1787935744 4.58 55246938 399665301
1787935746 4.58 55247480 399667468
1787935748 4.38 55248051 399669597
1787935750 4.38 55248405 399671980
1787935752 4.38 55248889 399674203
1787935754 4.27 55249428 399676360
1787935756 4.27 55249979 399678509
1787935758 4.16 55250553 399680620
1787935760 4.16 55250948 399683044
1787935762 4.16 55251751 399685132
1787935764 4.15 55252558 399687245
1787935766 4.15 55253357 399689360
1787935768 4.06 55253940 399691657
1787935770 4.06 55254440 399693821
1787935772 4.06 55255005 399695881
1787935774 3.89 55255569 399697939
1787935776 3.89 55256157 399699974
1787935778 3.66 55256564 399702246
1787935780 3.66 55257176 399704173
1787935782 3.66 55257746 399706144
1787935784 3.53 55258321 399708113
1787935786 3.53 55258746 399710318
1787935788 4.05 55260064 399712230
1787935790 4.05 55261617 399714045
1787935792 4.05 55263161 399715874
1787935794 4.36 55264756 399717689
1787935796 4.36 55265256 399719978
1787935798 4.17 55265892 399721761
1787935800 4.17 55266458 399723598
1787935802 4.17 55267029 399725443
1787935804 4.00 55267557 399727454
1787935806 4.00 55268130 399729452
1787935808 4.16 55268868 399731240
1787935810 4.16 55269586 399733027
1787935812 4.16 55270271 399734839
1787935814 3.99 55270691 399737067
1787935816 3.99 55271534 399738696
1787935818 4.07 55272408 399740316
1787935820 4.07 55273316 399741906
1787935822 3.74 55273974 399743794
1787935824 3.74 55275287 399745673
1787935826 3.74 55277055 399747275
1787935828 4.72 55278824 399748881
1787935830 4.72 55280606 399750463
1787935832 4.51 55281269 399752623
1787935834 4.51 55282091 399754194
1787935836 4.51 55282871 399755790
1787935838 4.31 55283676 399757372
1787935840 4.31 55284438 399759116
1787935842 4.92 55285856 399760840
1787935844 4.92 55287836 399762131
1787935846 4.92 55289818 399763455
1787935848 5.49 55291791 399764772
1787935850 5.49 55292801 399766761
1787935852 6.01 55294666 399768077
1787935854 6.01 55296507 399769424
1787935856 6.01 55298358 399770748
1787935858 6.73 55299855 399772363
1787935860 6.73 55301236 399774125
1787935862 7.47 55303267 399775415
1787935864 7.47 55305278 399776746
1787935866 7.47 55307301 399778043
1787935868 6.87 55308300 399780059
1787935870 6.87 55310336 399781205
1787935872 7.60 55312394 399782306
1787935874 7.60 55314437 399783472
1787935876 7.60 55316171 399784860
1787935878 9.40 55316978 399786602
1787935880 9.40 55318002 399787966
1787935882 8.89 55319105 399789280
1787935884 8.89 55320114 399790659
1787935886 8.89 55320734 399792739
1787935888 8.89 55322483 399794086
1787935890 8.89 55324207 399795448
1787935892 9.38 55326024 399796704
1787935894 9.38 55327579 399798204
1787935896 9.38 55328824 399800087
1787935898 9.67 55330823 399801428
1787935900 9.67 55332832 399802693
1787935902 10.10 55334824 399804017
1787935904 10.10 55335710 399806104
1787935906 10.10 55336403 399807716
1787935908 9.53 55337100 399809310
1787935910 9.53 55337772 399810931
1787935912 9.01 55338469 399812584
1787935914 9.01 55339466 399814679
1787935916 9.01 55341178 399816281
1787935918 9.25 55342905 399817890
1787935920 9.25 55344639 399819508
1787935922 8.51 55345535 399821634
1787935924 8.51 55347265 399823226
1787935926 8.51 55348987 399824847
1787935928 8.71 55350714 399826441
