kpps	rep	t_start	t_end	loss	sent_pps	recv_pps
1	1	1789815611.798152071	1789815619.828094029	0.0000	999.9	999.8
2	1	1789815620.912773796	1789815628.934587983	0.0000	1999.8	1999.5
3	1	1789815630.026936333	1789815638.053418233	0.0000	2999.6	2999.2
5	1	1789815639.146810406	1789815647.174677755	0.0000	4999.2	4998.4
8	1	1789815648.262351953	1789815656.284153766	0.0000	7998.7	7997.8
12	1	1789815657.390625868	1789815665.414144691	0.0000	11998.0	11997.0
12	c1	1789815666.482316609	1789815674.509774439	0.0000	11997.9	11996.7
12	c2	1789815675.542665725	1789815683.566083715	0.2407	11998.1	11996.5
12	c3	1789815684.601927231	1789815692.628780418	0.0000	11997.8	11996.0
