1787919315 1.12 52973816 379149665
1787919317 1.12 52974049 379152206
1787919319 1.43 52974420 379154599
1787919321 1.43 52974804 379156980
1787919323 1.43 52975155 379159399
1787919325 1.80 52975500 379161831
1787919327 1.80 52976070 379164019
1787919329 1.90 52976613 379166251
1787919331 1.90 52977046 379168595
1787919333 1.90 52977509 379170913
1787919335 1.99 52977813 379173392
1787919337 1.99 52978449 379175555
1787919339 2.07 52979084 379177710
1787919341 2.07 52979611 379179983
1787919343 2.07 52980223 379182148
1787919345 2.30 52981094 379184078
1787919347 2.30 52981661 379186327
1787919349 2.76 52982124 379188685
1787919351 2.76 52982631 379190991
1787919353 2.76 52982935 379193492
1787919355 2.78 52983442 379195850
1787919357 2.78 52983993 379198166
1787919359 2.80 52984599 379200418
1787919362 2.80 52985068 379202772
1787919364 2.80 52985657 379205075
1787919366 2.81 52986261 379207365
1787919368 2.81 52986983 379209529
1787919370 2.75 52987638 379211766
1787919372 2.75 52987935 379214224
1787919374 2.75 52988354 379216493
1787919376 2.85 52988762 379218777
1787919378 2.85 52989231 379220995
1787919380 2.78 52989539 379223417
1787919382 2.78 52989890 379225750
1787919384 2.78 52990306 379227992
1787919386 2.72 52990688 379230274
1787919388 2.72 52991061 379232558
1787919390 2.50 52991381 379234952
1787919392 2.50 52991791 379237184
1787919394 2.50 52992164 379239451
1787919396 2.46 52992563 379241689
1787919398 2.46 52992913 379244027
1787919400 2.42 52993290 379246241
1787919402 2.42 52993806 379248279
1787919404 2.42 52994262 379250380
1787919406 2.31 52994574 379252661
1787919408 2.31 52994920 379254979
1787919410 2.28 52995328 379257064
1787919412 2.28 52995876 379259030
1787919414 2.28 52996257 379261150
1787919416 4.74 52997009 379262987
1787919418 4.74 52997580 379264977
1787919420 4.60 52998094 379266988
1787919422 4.60 52998789 379268793
1787919424 4.60 52999245 379270833
1787919426 4.39 52999649 379273064
1787919428 4.39 53000222 379274985
1787919430 4.20 53000760 379276941
1787919432 4.20 53001181 379279013
1787919434 4.20 53001625 379281148
1787919436 3.87 53002031 379283176
1787919438 3.87 53002431 379285103
1787919440 4.84 53002916 379286967
1787919442 4.84 53003380 379288856
1787919444 4.84 53003651 379291170
1787919446 4.61 53004074 379293099
1787919448 4.61 53005021 379294596
1787919450 4.48 53005845 379296154
1787919452 4.48 53006483 379297997
1787919454 4.48 53007041 379299998
1787919456 4.76 53007746 379301799
1787919458 4.76 53008405 379303622
1787919460 5.02 53008954 379305525
1787919462 5.02 53009360 379307709
1787919464 5.02 53009968 379309283
1787919466 4.86 53010494 379310929
1787919468 4.86 53011008 379312564
1787919470 4.55 53011356 379314526
1787919472 4.55 53011767 379316527
1787919474 4.35 53012417 379318173
1787919476 4.35 53013170 379319740
1787919478 4.35 53014004 379321232
1787919480 4.08 53014326 379323438
1787919482 4.08 53014922 379325084
1787919484 3.91 53015526 379326707
1787919486 3.91 53016148 379328340
1787919488 3.91 53016622 379330214
1787919490 3.76 53017147 379332343
1787919492 3.76 53017818 379334242
1787919494 3.70 53018457 379336144
1787919496 3.70 53019113 379338044
1787919498 3.70 53019402 379340402
1787919500 3.48 53019752 379342468
1787919502 3.48 53020352 379344305
1787919504 3.44 53021501 379345675
1787919506 3.44 53021955 379347721
1787919508 3.44 53022453 379349968
1787919510 3.89 53023265 379351918
1787919512 3.89 53024054 379353893
1787919514 3.74 53024936 379355759
