ts	iface	rx_bytes	tx_bytes
1787803856.340778576	s10-eth1	5149101883	56990
1787803856.340778576	s10-eth2	14039	14449
1787803856.340778576	s10-eth3	56650	5115567071
1787803856.340778576	s10-eth4	14039	14379
1787803856.340778576	s1-eth1	56535	7186791009
1787803856.340778576	s1-eth10	1632	5079
1787803856.340778576	s1-eth11	515006489	10732
1787803856.340778576	s1-eth12	1632	5079
1787803856.340778576	s1-eth13	1632	5184
1787803856.340778576	s1-eth14	1632	5079
1787803856.340778576	s1-eth15	515006367	10646
1787803856.340778576	s1-eth16	1632	5079
1787803856.340778576	s1-eth17	1632	5079
1787803856.340778576	s1-eth18	1632	5079
1787803856.340778576	s1-eth19	2059997220	10239
1787803856.340778576	s1-eth2	11806	14039
1787803856.340778576	s1-eth20	1632	5079
1787803856.340778576	s1-eth21	1632	5079
1787803856.340778576	s1-eth22	1632	5079
1787803856.340778576	s1-eth23	515009502	10306
1787803856.340778576	s1-eth24	1632	5079
1787803856.340778576	s1-eth25	1632	5079
1787803856.340778576	s1-eth26	1632	5079
1787803856.340778576	s1-eth27	515008005	10226
1787803856.340778576	s1-eth28	1702	5079
1787803856.340778576	s1-eth29	1632	5079
1787803856.340778576	s1-eth3	2060001693	10229
1787803856.340778576	s1-eth30	1632	5079
1787803856.340778576	s1-eth31	515009874	10436
1787803856.340778576	s1-eth32	1632	5079
1787803856.340778576	s1-eth33	1632	5079
1787803856.340778576	s1-eth34	1632	5079
1787803856.340778576	s1-eth4	1632	5079
1787803856.340778576	s1-eth5	1702	5079
1787803856.340778576	s1-eth6	1632	5079
1787803856.340778576	s1-eth7	515010336	10412
1787803856.340778576	s1-eth8	1632	5079
1787803856.340778576	s1-eth9	1632	5079
1787803856.340778576	s2-eth1	3499236176	1648070106
1787803856.340778576	s2-eth10	1632	5079
1787803856.340778576	s2-eth11	515009869	10437
1787803856.340778576	s2-eth12	1632	5079
1787803856.340778576	s2-eth13	1632	5079
1787803856.340778576	s2-eth14	1632	5079
1787803856.340778576	s2-eth15	515009454	10212
1787803856.340778576	s2-eth16	1632	5079
1787803856.340778576	s2-eth17	1632	5079
1787803856.340778576	s2-eth18	1632	5079
1787803856.340778576	s2-eth19	6792	1988344803
1787803856.340778576	s2-eth2	14039	14039
1787803856.340778576	s2-eth20	1632	5079
1787803856.340778576	s2-eth21	1632	5079
