1787920169 13.43 53416983 379868722
1787920171 12.52 53418253 379870272
1787920173 12.52 53421115 379870278
1787920175 13.12 53423926 379870297
1787920177 13.12 53426730 379870317
1787920179 13.12 53428346 379871502
1787920181 12.15 53430773 379871903
1787920183 12.15 53433582 379871935
1787920185 12.77 53436398 379871988
1787920187 12.77 53439250 379872003
1787920189 12.77 53440522 379873566
1787920191 13.91 53443338 379873594
1787920193 13.91 53446203 379873597
1787920195 15.36 53449015 379873632
1787920197 15.36 53450862 379874586
1787920199 17.58 53453110 379875191
1787920201 17.58 53455938 379875200
1787920203 17.58 53458795 379875207
1787920205 18.65 53461636 379875229
1787920207 18.65 53462973 379876723
1787920209 18.92 53465796 379876738
1787920211 18.92 53468630 379876751
1787920213 18.92 53471467 379876764
1787920215 19.41 53473475 379877569
1787920217 19.41 53473665 379880155
1787920219 17.93 53473805 379882790
1787920221 17.93 53473970 379885413
1787920223 17.93 53474099 379888064
1787920225 16.50 53474264 379890672
1787920227 16.50 53474469 379893226
1787920229 15.18 53474954 379895489
1787920231 15.18 53475925 379897267
1787920233 15.18 53476693 379899256
1787920235 14.36 53477930 379900751
1787920237 14.36 53479166 379902259
1787920240 16.33 53481384 379902933
1787920242 16.33 53484263 379902946
1787920244 16.33 53487180 379902958
1787920246 18.07 53490023 379902971
1787920248 18.07 53491435 379904376
1787920250 18.78 53494265 379904386
1787920252 18.78 53497107 379904406
1787920254 18.78 53499961 379904408
1787920256 19.52 53502619 379904551
1787920258 19.52 53503034 379906922
1787920260 18.36 53503629 379909111
1787920262 18.36 53503965 379911567
1787920264 18.36 53504098 379914220
1787920266 16.89 53504291 379916815
1787920268 16.89 53504604 379919282
1787920270 15.54 53504786 379921885
1787920272 15.54 53504969 379924474
1787920274 15.54 53505336 379926881
1787920276 14.29 53505495 379929500
1787920278 14.29 53505814 379931949
1787920280 13.23 53506052 379934478
1787920282 13.23 53506288 379937015
1787920284 14.49 53508841 379937306
1787920286 14.49 53511657 379937341
1787920288 14.49 53514470 379937371
1787920290 15.01 53517340 379937400
1787920292 15.01 53517870 379939674
1787920294 13.97 53518040 379942275
1787920296 13.97 53518227 379944864
1787920298 13.97 53518404 379947466
1787920300 13.01 53518531 379950119
1787920302 13.01 53518649 379952780
1787920304 12.13 53518760 379955449
1787920306 12.13 53518873 379958118
1787920308 12.13 53519024 379960753
1787920310 11.24 53519142 379963426
1787920312 11.24 53519261 379966093
1787920314 12.82 53519804 379968354
1787920316 12.82 53522605 379968405
1787920318 12.82 53525404 379968451
1787920320 13.32 53528217 379968495
1787920322 13.32 53530663 379968856
1787920324 12.25 53530780 379971528
1787920326 12.25 53530931 379974153
1787920328 12.25 53531148 379976713
1787920330 11.35 53531538 379979105
1787920332 11.35 53531771 379981645
1787920334 10.92 53532505 379983669
1787920336 10.92 53533774 379985157
1787920338 10.92 53535333 379986354
1787920340 10.85 53537552 379986903
1787920342 10.85 53538079 379989138
1787920344 10.22 53538295 379991698
1787920346 10.22 53540331 379992499
1787920348 10.22 53543178 379992514
1787920351 11.72 53545972 379992552
1787920353 11.72 53548806 379992561
1787920355 11.10 53550352 379993811
1787920357 11.10 53550507 379996433
1787920359 11.10 53551051 379998665
1787920361 10.29 53551177 380001328
1787920363 10.29 53551298 380003991
1787920365 9.55 53551687 380006381
1787920367 9.55 53551841 380009004
1787920369 9.55 53552061 380011560
1787920371 8.86 53552212 380014182
1787920373 8.86 53552360 380016816
1787920375 8.23 53552456 380019505
1787920377 8.23 53552606 380022126
1787920379 8.23 53554996 380022537
1787920381 9.42 53557735 380022639
1787920383 9.42 53560468 380022731
1787920385 10.91 53563240 380022808
1787920387 10.91 53564022 380024820
1787920389 10.91 53564240 380027375
1787920391 10.19 53564366 380030030
1787920393 10.19 53564516 380032664
1787920395 9.38 53564702 380035264
1787920397 9.38 53564817 380037928
1787920399 9.38 53564955 380040574
1787920401 8.62 53565087 380043227
1787920403 8.62 53565245 380045851
1787920405 7.93 53565490 380048387
1787920407 7.93 53565656 380050999
