tests.test_app_package.RefusalTest.test_a_host_whose_name_does_not_match_its_address_is_refused	ok
tests.test_app_package.RefusalTest.test_a_host_with_no_address_is_refused	ok
tests.test_app_package.RefusalTest.test_a_manifest_that_is_not_json_is_refused	ok
tests.test_app_package.RefusalTest.test_a_missing_topology_field_is_refused	ok
tests.test_app_package.RefusalTest.test_a_switch_key_that_is_not_a_dpid_is_refused	ok
tests.test_app_package.RefusalTest.test_a_topology_file_that_is_not_there_is_refused	ok
tests.test_app_package.RefusalTest.test_a_zero_election_id_is_refused_because_it_is_not_a_bid	ok
tests.test_app_package.RefusalTest.test_an_entries_file_that_cannot_be_parsed_is_refused_rather_than_counted_as_zero	ok
tests.test_app_package.RefusalTest.test_an_entries_file_that_is_not_there_is_refused	ok
tests.test_app_package.RefusalTest.test_an_impossible_prefix_length_is_refused	ok
tests.test_app_package.RefusalTest.test_an_unknown_control_plane_mode_is_refused	ok
tests.test_app_package.RefusalTest.test_another_format_version_is_refused_rather_than_read_with_todays_meanings	ok
tests.test_app_package.RefusalTest.test_host_commands_that_are_not_strings_are_refused	ok
tests.test_app_package.RefusalTest.test_two_switches_with_one_name_are_refused	ok
tests.test_app_package.RolesShapeTest.test_a_declared_route_role_is_carried_name_for_name	ok
tests.test_app_package.RolesShapeTest.test_a_missing_key_is_refused_by_name	ok
tests.test_app_package.RolesShapeTest.test_a_missing_or_extra_parameter_is_refused_by_name	ok
tests.test_app_package.RolesShapeTest.test_a_package_without_roles_has_none_not_an_empty_object	ok
tests.test_app_package.RolesShapeTest.test_a_role_this_cut_does_not_know_is_refused_by_name	ok
tests.test_app_package.RolesShapeTest.test_an_empty_name_is_refused_rather_than_guessed	ok
tests.test_app_package.RolesShapeTest.test_an_extra_key_is_refused_by_name	ok
tests.test_app_package.RolesShapeTest.test_an_owner_outside_the_two_words_is_refused	ok
tests.test_app_package.RolesShapeTest.test_both_owners_are_accepted	ok
tests.test_app_package.RolesShapeTest.test_roles_that_is_not_an_object_is_refused	ok
tests.test_app_package.ShapedLinksTest.test_a_bottleneck_is_reported_in_megabit_with_its_endpoints	ok
tests.test_app_package.ShapedLinksTest.test_a_declared_zero_delay_is_not_shaping	ok
tests.test_app_package.ShapedLinksTest.test_a_delay_alone_is_shaping	ok
tests.test_app_package.ShapedLinksTest.test_a_negative_or_zero_bandwidth_is_refused	ok
tests.test_app_package.ShapedLinksTest.test_a_package_that_shaped_nothing_shapes_nothing	ok
tests.test_app_package.ShapedLinksTest.test_an_unshaped_cable_gets_no_keyword_at_all	ok
tests.test_app_package.ShapedLinksTest.test_both_together	ok
tests.test_app_package.ShapedLinksTest.test_delay_is_spelled_the_way_mininet_hands_it_to_netem	ok
tests.test_app_package.ShapedLinksTest.test_the_default_bandwidth_is_the_converters_own_literal	ok
tests.test_app_package.ShapedLinksTest.test_the_index_is_unordered_so_either_end_may_be_asked_first	ok
