part	poll_mono	written_mono	status	last_heard_mono
cut	48320.089162	48319.908531	running	1:3>3:1=48314.908177,3:1>1:3=48314.908115
cut	48320.189506	48319.908531	running	1:3>3:1=48314.908177,3:1>1:3=48314.908115
cut	48320.290038	48319.908531	running	1:3>3:1=48314.908177,3:1>1:3=48314.908115
cut	48320.390373	48319.908531	running	1:3>3:1=48314.908177,3:1>1:3=48314.908115
cut	48320.490717	48320.409698	running	1:3>3:1=48319.909120,3:1>1:3=48319.909064
cut	48320.591047	48320.409698	running	1:3>3:1=48319.909120,3:1>1:3=48319.909064
cut	48320.691413	48320.409698	running	1:3>3:1=48319.909120,3:1>1:3=48319.909064
cut	48320.791771	48320.409698	running	1:3>3:1=48319.909120,3:1>1:3=48319.909064
cut	48320.892206	48320.409698	running	1:3>3:1=48319.909120,3:1>1:3=48319.909064
cut	48320.992558	48320.409698	running	1:3>3:1=48319.909120,3:1>1:3=48319.909064
cut	48321.092894	48320.409698	running	1:3>3:1=48319.909120,3:1>1:3=48319.909064
cut	48321.193246	48320.409698	running	1:3>3:1=48319.909120,3:1>1:3=48319.909064
cut	48321.293602	48320.409698	running	1:3>3:1=48319.909120,3:1>1:3=48319.909064
cut	48321.393945	48320.409698	running	1:3>3:1=48319.909120,3:1>1:3=48319.909064
cut	48321.494294	48320.409698	running	1:3>3:1=48319.909120,3:1>1:3=48319.909064
cut	48321.594651	48320.409698	running	1:3>3:1=48319.909120,3:1>1:3=48319.909064
cut	48321.695133	48320.409698	running	1:3>3:1=48319.909120,3:1>1:3=48319.909064
cut	48321.795444	48320.409698	running	1:3>3:1=48319.909120,3:1>1:3=48319.909064
cut	48321.895838	48320.409698	running	1:3>3:1=48319.909120,3:1>1:3=48319.909064
cut	48321.996300	48320.409698	running	1:3>3:1=48319.909120,3:1>1:3=48319.909064
cut	48322.096754	48320.409698	running	1:3>3:1=48319.909120,3:1>1:3=48319.909064
cut	48322.197093	48320.409698	running	1:3>3:1=48319.909120,3:1>1:3=48319.909064
cut	48322.297436	48320.409698	running	1:3>3:1=48319.909120,3:1>1:3=48319.909064
cut	48322.397782	48320.409698	running	1:3>3:1=48319.909120,3:1>1:3=48319.909064
cut	48322.498116	48320.409698	running	1:3>3:1=48319.909120,3:1>1:3=48319.909064
cut	48322.598451	48320.409698	running	1:3>3:1=48319.909120,3:1>1:3=48319.909064
cut	48322.698794	48320.409698	running	1:3>3:1=48319.909120,3:1>1:3=48319.909064
cut	48322.799126	48320.409698	running	1:3>3:1=48319.909120,3:1>1:3=48319.909064
cut	48322.899470	48320.409698	running	1:3>3:1=48319.909120,3:1>1:3=48319.909064
cut	48322.999869	48320.409698	running	1:3>3:1=48319.909120,3:1>1:3=48319.909064
cut	48323.100333	48320.409698	running	1:3>3:1=48319.909120,3:1>1:3=48319.909064
cut	48323.200691	48320.409698	running	1:3>3:1=48319.909120,3:1>1:3=48319.909064
cut	48323.301065	48320.409698	running	1:3>3:1=48319.909120,3:1>1:3=48319.909064
cut	48323.401467	48320.409698	running	1:3>3:1=48319.909120,3:1>1:3=48319.909064
cut	48323.501878	48320.409698	running	1:3>3:1=48319.909120,3:1>1:3=48319.909064
cut	48323.602239	48320.409698	running	1:3>3:1=48319.909120,3:1>1:3=48319.909064
cut	48323.702569	48320.409698	running	1:3>3:1=48319.909120,3:1>1:3=48319.909064
cut	48323.802878	48320.409698	running	1:3>3:1=48319.909120,3:1>1:3=48319.909064
cut	48323.903238	48320.409698	running	1:3>3:1=48319.909120,3:1>1:3=48319.909064
cut	48324.003625	48320.409698	running	1:3>3:1=48319.909120,3:1>1:3=48319.909064
cut	48324.103951	48320.409698	running	1:3>3:1=48319.909120,3:1>1:3=48319.909064
cut	48324.204333	48320.409698	running	1:3>3:1=48319.909120,3:1>1:3=48319.909064
cut	48324.304672	48320.409698	running	1:3>3:1=48319.909120,3:1>1:3=48319.909064
cut	48324.405059	48320.409698	running	1:3>3:1=48319.909120,3:1>1:3=48319.909064
cut	48324.505386	48320.409698	running	1:3>3:1=48319.909120,3:1>1:3=48319.909064
cut	48324.605722	48320.409698	running	1:3>3:1=48319.909120,3:1>1:3=48319.909064
cut	48324.706060	48320.409698	running	1:3>3:1=48319.909120,3:1>1:3=48319.909064
