part	poll_mono	written_mono	status	last_heard_mono
cut	48427.746379	48425.408056	running	1:3>3:1=48424.907751,3:1>1:3=48424.907719
cut	48427.846705	48425.408056	running	1:3>3:1=48424.907751,3:1>1:3=48424.907719
cut	48427.947143	48425.408056	running	1:3>3:1=48424.907751,3:1>1:3=48424.907719
cut	48428.047432	48425.408056	running	1:3>3:1=48424.907751,3:1>1:3=48424.907719
cut	48428.147767	48425.408056	running	1:3>3:1=48424.907751,3:1>1:3=48424.907719
cut	48428.248086	48425.408056	running	1:3>3:1=48424.907751,3:1>1:3=48424.907719
cut	48428.348367	48425.408056	running	1:3>3:1=48424.907751,3:1>1:3=48424.907719
cut	48428.448714	48425.408056	running	1:3>3:1=48424.907751,3:1>1:3=48424.907719
cut	48428.548987	48425.408056	running	1:3>3:1=48424.907751,3:1>1:3=48424.907719
cut	48428.649314	48425.408056	running	1:3>3:1=48424.907751,3:1>1:3=48424.907719
cut	48428.749611	48425.408056	running	1:3>3:1=48424.907751,3:1>1:3=48424.907719
cut	48428.849991	48425.408056	running	1:3>3:1=48424.907751,3:1>1:3=48424.907719
cut	48428.950353	48425.408056	running	1:3>3:1=48424.907751,3:1>1:3=48424.907719
cut	48429.050650	48425.408056	running	1:3>3:1=48424.907751,3:1>1:3=48424.907719
cut	48429.151010	48425.408056	running	1:3>3:1=48424.907751,3:1>1:3=48424.907719
cut	48429.251293	48425.408056	running	1:3>3:1=48424.907751,3:1>1:3=48424.907719
cut	48429.351570	48425.408056	running	1:3>3:1=48424.907751,3:1>1:3=48424.907719
cut	48429.451854	48425.408056	running	1:3>3:1=48424.907751,3:1>1:3=48424.907719
cut	48429.552120	48425.408056	running	1:3>3:1=48424.907751,3:1>1:3=48424.907719
cut	48429.652387	48425.408056	running	1:3>3:1=48424.907751,3:1>1:3=48424.907719
cut	48429.752654	48425.408056	running	1:3>3:1=48424.907751,3:1>1:3=48424.907719
cut	48429.852953	48425.408056	running	1:3>3:1=48424.907751,3:1>1:3=48424.907719
cut	48429.953342	48429.908557	running	1:3>3:1=48424.907751,3:1>1:3=48424.907719
cut	48430.053706	48429.908557	running	1:3>3:1=48424.907751,3:1>1:3=48424.907719
cut	48430.153989	48429.908557	running	1:3>3:1=48424.907751,3:1>1:3=48424.907719
cut	48430.254249	48429.908557	running	1:3>3:1=48424.907751,3:1>1:3=48424.907719
cut	48430.354502	48429.908557	running	1:3>3:1=48424.907751,3:1>1:3=48424.907719
cut	48430.454861	48430.409743	running	1:3>3:1=48424.907751,3:1>1:3=48424.907719
cut	48430.555222	48430.409743	running	1:3>3:1=48424.907751,3:1>1:3=48424.907719
cut	48430.655492	48430.409743	running	1:3>3:1=48424.907751,3:1>1:3=48424.907719
cut	48430.755764	48430.409743	running	1:3>3:1=48424.907751,3:1>1:3=48424.907719
cut	48430.856045	48430.409743	running	1:3>3:1=48424.907751,3:1>1:3=48424.907719
cut	48430.956296	48430.409743	running	1:3>3:1=48424.907751,3:1>1:3=48424.907719
cut	48431.056581	48430.409743	running	1:3>3:1=48424.907751,3:1>1:3=48424.907719
cut	48431.156857	48430.409743	running	1:3>3:1=48424.907751,3:1>1:3=48424.907719
cut	48431.257117	48430.409743	running	1:3>3:1=48424.907751,3:1>1:3=48424.907719
cut	48431.357375	48430.409743	running	1:3>3:1=48424.907751,3:1>1:3=48424.907719
cut	48431.457646	48430.409743	running	1:3>3:1=48424.907751,3:1>1:3=48424.907719
cut	48431.557905	48430.409743	running	1:3>3:1=48424.907751,3:1>1:3=48424.907719
cut	48431.658180	48430.409743	running	1:3>3:1=48424.907751,3:1>1:3=48424.907719
cut	48431.758541	48430.409743	running	1:3>3:1=48424.907751,3:1>1:3=48424.907719
cut	48431.858907	48430.409743	running	1:3>3:1=48424.907751,3:1>1:3=48424.907719
cut	48431.959176	48430.409743	running	1:3>3:1=48424.907751,3:1>1:3=48424.907719
cut	48432.059448	48430.409743	running	1:3>3:1=48424.907751,3:1>1:3=48424.907719
cut	48432.159716	48430.409743	running	1:3>3:1=48424.907751,3:1>1:3=48424.907719
cut	48432.259987	48430.409743	running	1:3>3:1=48424.907751,3:1>1:3=48424.907719
cut	48432.360243	48430.409743	running	1:3>3:1=48424.907751,3:1>1:3=48424.907719
cut	48432.460508	48430.409743	running	1:3>3:1=48424.907751,3:1>1:3=48424.907719
cut	48432.560789	48430.409743	running	1:3>3:1=48424.907751,3:1>1:3=48424.907719
cut	48432.661063	48430.409743	running	1:3>3:1=48424.907751,3:1>1:3=48424.907719
cut	48432.761402	48430.409743	running	1:3>3:1=48424.907751,3:1>1:3=48424.907719
cut	48432.861684	48430.409743	running	1:3>3:1=48424.907751,3:1>1:3=48424.907719
cut	48432.962000	48430.409743	running	1:3>3:1=48424.907751,3:1>1:3=48424.907719
cut	48433.062371	48430.409743	running	1:3>3:1=48424.907751,3:1>1:3=48424.907719
cut	48433.162830	48430.409743	running	1:3>3:1=48424.907751,3:1>1:3=48424.907719
cut	48433.263212	48430.409743	running	1:3>3:1=48424.907751,3:1>1:3=48424.907719
cut	48433.363676	48430.409743	running	1:3>3:1=48424.907751,3:1>1:3=48424.907719
cut	48433.464112	48430.409743	running	1:3>3:1=48424.907751,3:1>1:3=48424.907719
cut	48433.564433	48430.409743	running	1:3>3:1=48424.907751,3:1>1:3=48424.907719
cut	48433.664772	48430.409743	running	1:3>3:1=48424.907751,3:1>1:3=48424.907719
cut	48433.765148	48430.409743	running	1:3>3:1=48424.907751,3:1>1:3=48424.907719
cut	48433.865648	48430.409743	running	1:3>3:1=48424.907751,3:1>1:3=48424.907719
cut	48433.966214	48430.409743	running	1:3>3:1=48424.907751,3:1>1:3=48424.907719
cut	48434.066572	48430.409743	running	1:3>3:1=48424.907751,3:1>1:3=48424.907719
cut	48434.166839	48430.409743	running	1:3>3:1=48424.907751,3:1>1:3=48424.907719
cut	48434.267076	48430.409743	running	1:3>3:1=48424.907751,3:1>1:3=48424.907719
cut	48434.367364	48430.409743	running	1:3>3:1=48424.907751,3:1>1:3=48424.907719
cut	48434.467625	48430.409743	running	1:3>3:1=48424.907751,3:1>1:3=48424.907719
