part	poll_mono	written_mono	status	last_heard_mono
cut	48468.838927	48465.409083	running	1:3>3:1=48464.908752,3:1>1:3=48464.908720
cut	48468.939190	48465.409083	running	1:3>3:1=48464.908752,3:1>1:3=48464.908720
cut	48469.039566	48465.409083	running	1:3>3:1=48464.908752,3:1>1:3=48464.908720
cut	48469.139840	48465.409083	running	1:3>3:1=48464.908752,3:1>1:3=48464.908720
cut	48469.240139	48465.409083	running	1:3>3:1=48464.908752,3:1>1:3=48464.908720
cut	48469.340404	48465.409083	running	1:3>3:1=48464.908752,3:1>1:3=48464.908720
cut	48469.440692	48465.409083	running	1:3>3:1=48464.908752,3:1>1:3=48464.908720
cut	48469.540961	48465.409083	running	1:3>3:1=48464.908752,3:1>1:3=48464.908720
cut	48469.641251	48465.409083	running	1:3>3:1=48464.908752,3:1>1:3=48464.908720
cut	48469.741606	48465.409083	running	1:3>3:1=48464.908752,3:1>1:3=48464.908720
cut	48469.841915	48465.409083	running	1:3>3:1=48464.908752,3:1>1:3=48464.908720
cut	48469.942282	48469.908381	running	1:3>3:1=48464.908752,3:1>1:3=48464.908720
cut	48470.042552	48469.908381	running	1:3>3:1=48464.908752,3:1>1:3=48464.908720
cut	48470.142850	48469.908381	running	1:3>3:1=48464.908752,3:1>1:3=48464.908720
cut	48470.243237	48469.908381	running	1:3>3:1=48464.908752,3:1>1:3=48464.908720
cut	48470.343600	48469.908381	running	1:3>3:1=48464.908752,3:1>1:3=48464.908720
cut	48470.443927	48470.409065	running	1:3>3:1=48464.908752,3:1>1:3=48464.908720
cut	48470.544202	48470.409065	running	1:3>3:1=48464.908752,3:1>1:3=48464.908720
cut	48470.644461	48470.409065	running	1:3>3:1=48464.908752,3:1>1:3=48464.908720
cut	48470.744739	48470.409065	running	1:3>3:1=48464.908752,3:1>1:3=48464.908720
cut	48470.845048	48470.409065	running	1:3>3:1=48464.908752,3:1>1:3=48464.908720
cut	48470.945384	48470.409065	running	1:3>3:1=48464.908752,3:1>1:3=48464.908720
cut	48471.045655	48470.409065	running	1:3>3:1=48464.908752,3:1>1:3=48464.908720
cut	48471.145976	48470.409065	running	1:3>3:1=48464.908752,3:1>1:3=48464.908720
cut	48471.246321	48470.409065	running	1:3>3:1=48464.908752,3:1>1:3=48464.908720
cut	48471.346667	48470.409065	running	1:3>3:1=48464.908752,3:1>1:3=48464.908720
cut	48471.446957	48470.409065	running	1:3>3:1=48464.908752,3:1>1:3=48464.908720
cut	48471.547214	48470.409065	running	1:3>3:1=48464.908752,3:1>1:3=48464.908720
cut	48471.647489	48470.409065	running	1:3>3:1=48464.908752,3:1>1:3=48464.908720
cut	48471.747786	48470.409065	running	1:3>3:1=48464.908752,3:1>1:3=48464.908720
cut	48471.848126	48470.409065	running	1:3>3:1=48464.908752,3:1>1:3=48464.908720
cut	48471.948397	48470.409065	running	1:3>3:1=48464.908752,3:1>1:3=48464.908720
