part	poll_mono	written_mono	status	last_heard_mono
cut	48942.006222	48941.423949	running	1:3>3:1=48940.923265,3:1>1:3=48940.923221
cut	48942.106476	48941.423949	running	1:3>3:1=48940.923265,3:1>1:3=48940.923221
cut	48942.206889	48941.423949	running	1:3>3:1=48940.923265,3:1>1:3=48940.923221
cut	48942.307172	48941.423949	running	1:3>3:1=48940.923265,3:1>1:3=48940.923221
cut	48942.407681	48941.423949	running	1:3>3:1=48940.923265,3:1>1:3=48940.923221
cut	48942.508000	48941.423949	running	1:3>3:1=48940.923265,3:1>1:3=48940.923221
cut	48942.608267	48941.423949	running	1:3>3:1=48940.923265,3:1>1:3=48940.923221
cut	48942.708573	48941.423949	running	1:3>3:1=48940.923265,3:1>1:3=48940.923221
cut	48942.808894	48941.423949	running	1:3>3:1=48940.923265,3:1>1:3=48940.923221
cut	48942.909229	48941.423949	running	1:3>3:1=48940.923265,3:1>1:3=48940.923221
cut	48943.009515	48941.423949	running	1:3>3:1=48940.923265,3:1>1:3=48940.923221
cut	48943.109796	48941.423949	running	1:3>3:1=48940.923265,3:1>1:3=48940.923221
cut	48943.210112	48941.423949	running	1:3>3:1=48940.923265,3:1>1:3=48940.923221
cut	48943.310390	48941.423949	running	1:3>3:1=48940.923265,3:1>1:3=48940.923221
cut	48943.410941	48941.423949	running	1:3>3:1=48940.923265,3:1>1:3=48940.923221
cut	48943.511243	48941.423949	running	1:3>3:1=48940.923265,3:1>1:3=48940.923221
cut	48943.611846	48941.423949	running	1:3>3:1=48940.923265,3:1>1:3=48940.923221
cut	48943.712146	48941.423949	running	1:3>3:1=48940.923265,3:1>1:3=48940.923221
cut	48943.812641	48941.423949	running	1:3>3:1=48940.923265,3:1>1:3=48940.923221
cut	48943.912929	48941.423949	running	1:3>3:1=48940.923265,3:1>1:3=48940.923221
cut	48944.013195	48941.423949	running	1:3>3:1=48940.923265,3:1>1:3=48940.923221
cut	48944.113438	48941.423949	running	1:3>3:1=48940.923265,3:1>1:3=48940.923221
cut	48944.213955	48941.423949	running	1:3>3:1=48940.923265,3:1>1:3=48940.923221
cut	48944.314262	48941.423949	running	1:3>3:1=48940.923265,3:1>1:3=48940.923221
cut	48944.414563	48941.423949	running	1:3>3:1=48940.923265,3:1>1:3=48940.923221
cut	48944.514874	48941.423949	running	1:3>3:1=48940.923265,3:1>1:3=48940.923221
cut	48944.615242	48941.423949	running	1:3>3:1=48940.923265,3:1>1:3=48940.923221
cut	48944.715526	48941.423949	running	1:3>3:1=48940.923265,3:1>1:3=48940.923221
cut	48944.815814	48941.423949	running	1:3>3:1=48940.923265,3:1>1:3=48940.923221
cut	48944.916080	48941.423949	running	1:3>3:1=48940.923265,3:1>1:3=48940.923221
cut	48945.016589	48941.423949	running	1:3>3:1=48940.923265,3:1>1:3=48940.923221
cut	48945.116878	48941.423949	running	1:3>3:1=48940.923265,3:1>1:3=48940.923221
cut	48945.217137	48941.423949	running	1:3>3:1=48940.923265,3:1>1:3=48940.923221
cut	48945.317401	48941.423949	running	1:3>3:1=48940.923265,3:1>1:3=48940.923221
cut	48945.417924	48941.423949	running	1:3>3:1=48940.923265,3:1>1:3=48940.923221
cut	48945.518238	48941.423949	running	1:3>3:1=48940.923265,3:1>1:3=48940.923221
cut	48945.618793	48941.423949	running	1:3>3:1=48940.923265,3:1>1:3=48940.923221
cut	48945.719133	48941.423949	running	1:3>3:1=48940.923265,3:1>1:3=48940.923221
cut	48945.819640	48941.423949	running	1:3>3:1=48940.923265,3:1>1:3=48940.923221
cut	48945.919918	48941.423949	running	1:3>3:1=48940.923265,3:1>1:3=48940.923221
cut	48946.020566	48945.923451	running	1:3>3:1=48940.923265,3:1>1:3=48940.923221
cut	48946.120852	48945.923451	running	1:3>3:1=48940.923265,3:1>1:3=48940.923221
cut	48946.221123	48945.923451	running	1:3>3:1=48940.923265,3:1>1:3=48940.923221
cut	48946.321417	48945.923451	running	1:3>3:1=48940.923265,3:1>1:3=48940.923221
cut	48946.421740	48945.923451	running	1:3>3:1=48940.923265,3:1>1:3=48940.923221
cut	48946.522094	48946.424390	running	1:3>3:1=48940.923265,3:1>1:3=48940.923221
