part	poll_mono	written_mono	status	last_heard_mono
cut	48981.994143	48981.419605	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
cut	48982.094420	48981.419605	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
cut	48982.195044	48981.419605	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
cut	48982.295571	48981.419605	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
cut	48982.396222	48981.419605	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
cut	48982.496534	48981.419605	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
cut	48982.596850	48981.419605	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
cut	48982.697220	48981.419605	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
cut	48982.797522	48981.419605	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
cut	48982.897856	48981.419605	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
cut	48982.998156	48981.419605	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
cut	48983.098461	48981.419605	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
cut	48983.198763	48981.419605	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
cut	48983.299053	48981.419605	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
cut	48983.399424	48981.419605	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
cut	48983.499701	48981.419605	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
cut	48983.600034	48981.419605	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
cut	48983.700476	48981.419605	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
cut	48983.801032	48981.419605	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
cut	48983.901309	48981.419605	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
cut	48984.001615	48981.419605	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
cut	48984.101979	48981.419605	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
cut	48984.202261	48981.419605	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
cut	48984.302556	48981.419605	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
cut	48984.403079	48981.419605	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
cut	48984.503368	48981.419605	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
cut	48984.603657	48981.419605	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
cut	48984.703948	48981.419605	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
cut	48984.804300	48981.419605	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
cut	48984.904596	48981.419605	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
cut	48985.004885	48981.419605	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
cut	48985.105169	48981.419605	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
cut	48985.205469	48981.419605	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
cut	48985.305789	48981.419605	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
cut	48985.406091	48981.419605	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
cut	48985.506391	48981.419605	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
cut	48985.606738	48981.419605	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
cut	48985.707040	48981.419605	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
cut	48985.807307	48981.419605	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
cut	48985.907594	48981.419605	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
cut	48986.008292	48985.922871	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
cut	48986.108588	48985.922871	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
cut	48986.208885	48985.922871	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
cut	48986.309162	48985.922871	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
cut	48986.409442	48985.922871	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
cut	48986.509729	48986.423799	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
cut	48986.610065	48986.423799	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
cut	48986.710441	48986.423799	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
cut	48986.810782	48986.423799	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
cut	48986.911117	48986.423799	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
cut	48987.011411	48986.423799	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
cut	48987.111775	48986.423799	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
cut	48987.212104	48986.423799	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
cut	48987.312380	48986.423799	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
cut	48987.412913	48986.423799	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
cut	48987.513481	48986.423799	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
cut	48987.614034	48986.423799	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
cut	48987.714381	48986.423799	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
cut	48987.814892	48986.423799	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
cut	48987.915256	48986.423799	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
cut	48988.015574	48986.423799	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
cut	48988.115887	48986.423799	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
cut	48988.216253	48986.423799	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
cut	48988.316822	48986.423799	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
cut	48988.417421	48986.423799	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
cut	48988.517951	48986.423799	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
cut	48988.618249	48986.423799	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
cut	48988.718512	48986.423799	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
cut	48988.818824	48986.423799	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
cut	48988.919161	48986.423799	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
cut	48989.019416	48986.423799	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
cut	48989.119756	48986.423799	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
cut	48989.220064	48986.423799	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
cut	48989.320594	48986.423799	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
cut	48989.420918	48986.423799	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
cut	48989.521217	48986.423799	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
cut	48989.621741	48986.423799	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
cut	48989.722063	48986.423799	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
cut	48989.822418	48986.423799	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
cut	48989.922896	48986.423799	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
cut	48990.023230	48986.423799	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
cut	48990.123616	48986.423799	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
cut	48990.223924	48986.423799	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
cut	48990.324280	48986.423799	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
cut	48990.424599	48986.423799	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
cut	48990.524972	48986.423799	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
cut	48990.625240	48986.423799	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
cut	48990.725509	48986.423799	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
cut	48990.825798	48986.423799	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
cut	48990.926103	48990.923236	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
cut	48991.026427	48990.923236	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
cut	48991.126811	48990.923236	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
cut	48991.227134	48990.923236	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
cut	48991.327553	48990.923236	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
cut	48991.427833	48991.424086	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
cut	48991.528204	48991.424086	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
cut	48991.628736	48991.424086	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
cut	48991.729143	48991.424086	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
cut	48991.829676	48991.424086	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
cut	48991.930022	48991.424086	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
cut	48992.030290	48991.424086	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
cut	48992.130642	48991.424086	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
cut	48992.231082	48991.424086	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
cut	48992.331615	48991.424086	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
cut	48992.431952	48991.424086	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
cut	48992.532346	48991.424086	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
cut	48992.632688	48991.424086	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
cut	48992.733081	48991.424086	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
cut	48992.833710	48991.424086	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
cut	48992.934052	48991.424086	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
cut	48993.034373	48991.424086	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
cut	48993.134739	48991.424086	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
cut	48993.235021	48991.424086	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
cut	48993.335394	48991.424086	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
cut	48993.435692	48991.424086	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
cut	48993.536021	48991.424086	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
cut	48993.636382	48991.424086	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
cut	48993.736683	48991.424086	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
cut	48993.836986	48991.424086	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
cut	48993.937291	48991.424086	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
cut	48994.037659	48991.424086	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
cut	48994.137969	48991.424086	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
cut	48994.238280	48991.424086	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
cut	48994.338721	48991.424086	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
cut	48994.439041	48991.424086	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
cut	48994.539320	48991.424086	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
cut	48994.639654	48991.424086	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
cut	48994.739980	48991.424086	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
cut	48994.840329	48991.424086	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
cut	48994.940648	48991.424086	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
cut	48995.040960	48991.424086	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
cut	48995.141275	48991.424086	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
cut	48995.241606	48991.424086	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
cut	48995.341943	48991.424086	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
cut	48995.442263	48991.424086	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
cut	48995.542594	48991.424086	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
cut	48995.642952	48991.424086	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
cut	48995.743276	48991.424086	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
cut	48995.843651	48991.424086	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
cut	48995.943977	48995.922411	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
restore	48996.826095	48996.423389	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
restore	48996.926362	48996.423389	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
restore	48997.026744	48996.423389	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
restore	48997.127039	48996.423389	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
restore	48997.227341	48996.423389	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
restore	48997.327675	48996.423389	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
restore	48997.427987	48996.423389	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
restore	48997.528277	48996.423389	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
restore	48997.628573	48996.423389	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
restore	48997.728877	48996.423389	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
restore	48997.829205	48996.423389	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
restore	48997.929625	48996.423389	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
restore	48998.029931	48996.423389	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
restore	48998.130214	48996.423389	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
restore	48998.230514	48996.423389	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
restore	48998.330811	48996.423389	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
restore	48998.431151	48996.423389	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
restore	48998.531493	48996.423389	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
restore	48998.631849	48996.423389	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
restore	48998.732156	48996.423389	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
restore	48998.832416	48996.423389	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
restore	48998.932758	48996.423389	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
restore	48999.033103	48996.423389	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
restore	48999.133413	48996.423389	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
restore	48999.233752	48996.423389	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
restore	48999.334083	48996.423389	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
restore	48999.434393	48996.423389	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
restore	48999.534657	48996.423389	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
restore	48999.634947	48996.423389	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
restore	48999.735388	48996.423389	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
restore	48999.835701	48996.423389	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
restore	48999.935975	48996.423389	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
restore	49000.036301	48996.423389	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
restore	49000.136616	48996.423389	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
restore	49000.236932	48996.423389	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
restore	49000.337247	48996.423389	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
restore	49000.437550	48996.423389	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
restore	49000.537839	48996.423389	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
restore	49000.638113	48996.423389	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
restore	49000.738383	48996.423389	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
restore	49000.838666	48996.423389	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
restore	49000.938935	49000.922697	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
restore	49001.039172	49000.922697	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
restore	49001.139484	49000.922697	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
restore	49001.239859	49000.922697	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
restore	49001.340121	49000.922697	running	1:3>3:1=48980.919019,3:1>1:3=48980.918978
restore	49001.440409	49001.423656	running	1:3>3:1=49000.923092,3:1>1:3=49000.923061
