part	poll_mono	written_mono	status	last_heard_mono
cut	48837.149917	48836.424053	running	1:3>3:1=48835.923650,3:1>1:3=48835.923599
cut	48837.250246	48836.424053	running	1:3>3:1=48835.923650,3:1>1:3=48835.923599
cut	48837.350741	48836.424053	running	1:3>3:1=48835.923650,3:1>1:3=48835.923599
cut	48837.451005	48836.424053	running	1:3>3:1=48835.923650,3:1>1:3=48835.923599
cut	48837.551316	48836.424053	running	1:3>3:1=48835.923650,3:1>1:3=48835.923599
cut	48837.651606	48836.424053	running	1:3>3:1=48835.923650,3:1>1:3=48835.923599
cut	48837.751868	48836.424053	running	1:3>3:1=48835.923650,3:1>1:3=48835.923599
cut	48837.852185	48836.424053	running	1:3>3:1=48835.923650,3:1>1:3=48835.923599
cut	48837.952460	48836.424053	running	1:3>3:1=48835.923650,3:1>1:3=48835.923599
cut	48838.052761	48836.424053	running	1:3>3:1=48835.923650,3:1>1:3=48835.923599
cut	48838.153110	48836.424053	running	1:3>3:1=48835.923650,3:1>1:3=48835.923599
cut	48838.253389	48836.424053	running	1:3>3:1=48835.923650,3:1>1:3=48835.923599
cut	48838.353709	48836.424053	running	1:3>3:1=48835.923650,3:1>1:3=48835.923599
cut	48838.453975	48836.424053	running	1:3>3:1=48835.923650,3:1>1:3=48835.923599
cut	48838.554302	48836.424053	running	1:3>3:1=48835.923650,3:1>1:3=48835.923599
cut	48838.654577	48836.424053	running	1:3>3:1=48835.923650,3:1>1:3=48835.923599
cut	48838.754851	48836.424053	running	1:3>3:1=48835.923650,3:1>1:3=48835.923599
cut	48838.855106	48836.424053	running	1:3>3:1=48835.923650,3:1>1:3=48835.923599
cut	48838.955370	48836.424053	running	1:3>3:1=48835.923650,3:1>1:3=48835.923599
cut	48839.055676	48836.424053	running	1:3>3:1=48835.923650,3:1>1:3=48835.923599
cut	48839.156053	48836.424053	running	1:3>3:1=48835.923650,3:1>1:3=48835.923599
cut	48839.256425	48836.424053	running	1:3>3:1=48835.923650,3:1>1:3=48835.923599
cut	48839.356706	48836.424053	running	1:3>3:1=48835.923650,3:1>1:3=48835.923599
cut	48839.456969	48836.424053	running	1:3>3:1=48835.923650,3:1>1:3=48835.923599
cut	48839.557302	48836.424053	running	1:3>3:1=48835.923650,3:1>1:3=48835.923599
cut	48839.657584	48836.424053	running	1:3>3:1=48835.923650,3:1>1:3=48835.923599
cut	48839.757841	48836.424053	running	1:3>3:1=48835.923650,3:1>1:3=48835.923599
cut	48839.858177	48836.424053	running	1:3>3:1=48835.923650,3:1>1:3=48835.923599
cut	48839.958530	48836.424053	running	1:3>3:1=48835.923650,3:1>1:3=48835.923599
cut	48840.058797	48836.424053	running	1:3>3:1=48835.923650,3:1>1:3=48835.923599
cut	48840.159082	48836.424053	running	1:3>3:1=48835.923650,3:1>1:3=48835.923599
cut	48840.259348	48836.424053	running	1:3>3:1=48835.923650,3:1>1:3=48835.923599
