part	poll_mono	written_mono	status	last_heard_mono
cut	48856.989200	48856.422651	running	1:3>3:1=48855.922073,3:1>1:3=48855.922029
cut	48857.089475	48856.422651	running	1:3>3:1=48855.922073,3:1>1:3=48855.922029
cut	48857.189929	48856.422651	running	1:3>3:1=48855.922073,3:1>1:3=48855.922029
cut	48857.290256	48856.422651	running	1:3>3:1=48855.922073,3:1>1:3=48855.922029
cut	48857.390615	48856.422651	running	1:3>3:1=48855.922073,3:1>1:3=48855.922029
cut	48857.490957	48856.422651	running	1:3>3:1=48855.922073,3:1>1:3=48855.922029
cut	48857.591275	48856.422651	running	1:3>3:1=48855.922073,3:1>1:3=48855.922029
cut	48857.691702	48856.422651	running	1:3>3:1=48855.922073,3:1>1:3=48855.922029
cut	48857.792204	48856.422651	running	1:3>3:1=48855.922073,3:1>1:3=48855.922029
cut	48857.892635	48856.422651	running	1:3>3:1=48855.922073,3:1>1:3=48855.922029
cut	48857.992970	48856.422651	running	1:3>3:1=48855.922073,3:1>1:3=48855.922029
cut	48858.093333	48856.422651	running	1:3>3:1=48855.922073,3:1>1:3=48855.922029
cut	48858.193684	48856.422651	running	1:3>3:1=48855.922073,3:1>1:3=48855.922029
cut	48858.294067	48856.422651	running	1:3>3:1=48855.922073,3:1>1:3=48855.922029
cut	48858.394491	48856.422651	running	1:3>3:1=48855.922073,3:1>1:3=48855.922029
cut	48858.494869	48856.422651	running	1:3>3:1=48855.922073,3:1>1:3=48855.922029
cut	48858.595316	48856.422651	running	1:3>3:1=48855.922073,3:1>1:3=48855.922029
cut	48858.695600	48856.422651	running	1:3>3:1=48855.922073,3:1>1:3=48855.922029
cut	48858.795910	48856.422651	running	1:3>3:1=48855.922073,3:1>1:3=48855.922029
cut	48858.896724	48856.422651	running	1:3>3:1=48855.922073,3:1>1:3=48855.922029
cut	48858.997085	48856.422651	running	1:3>3:1=48855.922073,3:1>1:3=48855.922029
cut	48859.097536	48856.422651	running	1:3>3:1=48855.922073,3:1>1:3=48855.922029
cut	48859.197859	48856.422651	running	1:3>3:1=48855.922073,3:1>1:3=48855.922029
cut	48859.298204	48856.422651	running	1:3>3:1=48855.922073,3:1>1:3=48855.922029
cut	48859.398550	48856.422651	running	1:3>3:1=48855.922073,3:1>1:3=48855.922029
cut	48859.498884	48856.422651	running	1:3>3:1=48855.922073,3:1>1:3=48855.922029
cut	48859.599232	48856.422651	running	1:3>3:1=48855.922073,3:1>1:3=48855.922029
cut	48859.699575	48856.422651	running	1:3>3:1=48855.922073,3:1>1:3=48855.922029
cut	48859.799893	48856.422651	running	1:3>3:1=48855.922073,3:1>1:3=48855.922029
cut	48859.900233	48856.422651	running	1:3>3:1=48855.922073,3:1>1:3=48855.922029
cut	48860.000576	48856.422651	running	1:3>3:1=48855.922073,3:1>1:3=48855.922029
cut	48860.100909	48856.422651	running	1:3>3:1=48855.922073,3:1>1:3=48855.922029
cut	48860.201270	48856.422651	running	1:3>3:1=48855.922073,3:1>1:3=48855.922029
cut	48860.301613	48856.422651	running	1:3>3:1=48855.922073,3:1>1:3=48855.922029
cut	48860.401972	48856.422651	running	1:3>3:1=48855.922073,3:1>1:3=48855.922029
cut	48860.502410	48856.422651	running	1:3>3:1=48855.922073,3:1>1:3=48855.922029
cut	48860.602741	48856.422651	running	1:3>3:1=48855.922073,3:1>1:3=48855.922029
cut	48860.703066	48856.422651	running	1:3>3:1=48855.922073,3:1>1:3=48855.922029
cut	48860.803392	48856.422651	running	1:3>3:1=48855.922073,3:1>1:3=48855.922029
cut	48860.903748	48856.422651	running	1:3>3:1=48855.922073,3:1>1:3=48855.922029
cut	48861.004069	48860.922986	running	1:3>3:1=48855.922073,3:1>1:3=48855.922029
cut	48861.104400	48860.922986	running	1:3>3:1=48855.922073,3:1>1:3=48855.922029
cut	48861.204744	48860.922986	running	1:3>3:1=48855.922073,3:1>1:3=48855.922029
cut	48861.305055	48860.922986	running	1:3>3:1=48855.922073,3:1>1:3=48855.922029
cut	48861.405390	48860.922986	running	1:3>3:1=48855.922073,3:1>1:3=48855.922029
cut	48861.505759	48861.423929	running	1:3>3:1=48855.922073,3:1>1:3=48855.922029
cut	48861.606208	48861.423929	running	1:3>3:1=48855.922073,3:1>1:3=48855.922029
cut	48861.706565	48861.423929	running	1:3>3:1=48855.922073,3:1>1:3=48855.922029
cut	48861.806945	48861.423929	running	1:3>3:1=48855.922073,3:1>1:3=48855.922029
cut	48861.907377	48861.423929	running	1:3>3:1=48855.922073,3:1>1:3=48855.922029
cut	48862.007729	48861.423929	running	1:3>3:1=48855.922073,3:1>1:3=48855.922029
cut	48862.108065	48861.423929	running	1:3>3:1=48855.922073,3:1>1:3=48855.922029
cut	48862.208379	48861.423929	running	1:3>3:1=48855.922073,3:1>1:3=48855.922029
cut	48862.308716	48861.423929	running	1:3>3:1=48855.922073,3:1>1:3=48855.922029
cut	48862.409058	48861.423929	running	1:3>3:1=48855.922073,3:1>1:3=48855.922029
cut	48862.509407	48861.423929	running	1:3>3:1=48855.922073,3:1>1:3=48855.922029
cut	48862.609750	48861.423929	running	1:3>3:1=48855.922073,3:1>1:3=48855.922029
cut	48862.710068	48861.423929	running	1:3>3:1=48855.922073,3:1>1:3=48855.922029
cut	48862.810417	48861.423929	running	1:3>3:1=48855.922073,3:1>1:3=48855.922029
