part	poll_mono	written_mono	status	last_heard_mono
cut	48603.798930	48601.423078	running	1:3>3:1=48600.922776,3:1>1:3=48600.922745
cut	48603.899192	48601.423078	running	1:3>3:1=48600.922776,3:1>1:3=48600.922745
cut	48603.999577	48601.423078	running	1:3>3:1=48600.922776,3:1>1:3=48600.922745
cut	48604.099856	48601.423078	running	1:3>3:1=48600.922776,3:1>1:3=48600.922745
cut	48604.200125	48601.423078	running	1:3>3:1=48600.922776,3:1>1:3=48600.922745
cut	48604.300373	48601.423078	running	1:3>3:1=48600.922776,3:1>1:3=48600.922745
cut	48604.400667	48601.423078	running	1:3>3:1=48600.922776,3:1>1:3=48600.922745
cut	48604.500939	48601.423078	running	1:3>3:1=48600.922776,3:1>1:3=48600.922745
cut	48604.601279	48601.423078	running	1:3>3:1=48600.922776,3:1>1:3=48600.922745
cut	48604.701559	48601.423078	running	1:3>3:1=48600.922776,3:1>1:3=48600.922745
cut	48604.801851	48601.423078	running	1:3>3:1=48600.922776,3:1>1:3=48600.922745
cut	48604.902202	48601.423078	running	1:3>3:1=48600.922776,3:1>1:3=48600.922745
cut	48605.002511	48601.423078	running	1:3>3:1=48600.922776,3:1>1:3=48600.922745
cut	48605.102881	48601.423078	running	1:3>3:1=48600.922776,3:1>1:3=48600.922745
cut	48605.203133	48601.423078	running	1:3>3:1=48600.922776,3:1>1:3=48600.922745
cut	48605.303398	48601.423078	running	1:3>3:1=48600.922776,3:1>1:3=48600.922745
cut	48605.403684	48601.423078	running	1:3>3:1=48600.922776,3:1>1:3=48600.922745
cut	48605.503975	48601.423078	running	1:3>3:1=48600.922776,3:1>1:3=48600.922745
cut	48605.604271	48601.423078	running	1:3>3:1=48600.922776,3:1>1:3=48600.922745
cut	48605.704626	48601.423078	running	1:3>3:1=48600.922776,3:1>1:3=48600.922745
cut	48605.804908	48601.423078	running	1:3>3:1=48600.922776,3:1>1:3=48600.922745
cut	48605.905168	48601.423078	running	1:3>3:1=48600.922776,3:1>1:3=48600.922745
cut	48606.005485	48605.921437	running	1:3>3:1=48600.922776,3:1>1:3=48600.922745
cut	48606.105742	48605.921437	running	1:3>3:1=48600.922776,3:1>1:3=48600.922745
cut	48606.206010	48605.921437	running	1:3>3:1=48600.922776,3:1>1:3=48600.922745
cut	48606.306263	48605.921437	running	1:3>3:1=48600.922776,3:1>1:3=48600.922745
cut	48606.406564	48605.921437	running	1:3>3:1=48600.922776,3:1>1:3=48600.922745
cut	48606.506930	48606.422521	running	1:3>3:1=48600.922776,3:1>1:3=48600.922745
cut	48606.607193	48606.422521	running	1:3>3:1=48600.922776,3:1>1:3=48600.922745
cut	48606.707474	48606.422521	running	1:3>3:1=48600.922776,3:1>1:3=48600.922745
cut	48606.807744	48606.422521	running	1:3>3:1=48600.922776,3:1>1:3=48600.922745
cut	48606.908023	48606.422521	running	1:3>3:1=48600.922776,3:1>1:3=48600.922745
cut	48607.008281	48606.422521	running	1:3>3:1=48600.922776,3:1>1:3=48600.922745
cut	48607.108549	48606.422521	running	1:3>3:1=48600.922776,3:1>1:3=48600.922745
cut	48607.208852	48606.422521	running	1:3>3:1=48600.922776,3:1>1:3=48600.922745
cut	48607.309191	48606.422521	running	1:3>3:1=48600.922776,3:1>1:3=48600.922745
cut	48607.409493	48606.422521	running	1:3>3:1=48600.922776,3:1>1:3=48600.922745
cut	48607.509795	48606.422521	running	1:3>3:1=48600.922776,3:1>1:3=48600.922745
cut	48607.610146	48606.422521	running	1:3>3:1=48600.922776,3:1>1:3=48600.922745
cut	48607.710433	48606.422521	running	1:3>3:1=48600.922776,3:1>1:3=48600.922745
cut	48607.810737	48606.422521	running	1:3>3:1=48600.922776,3:1>1:3=48600.922745
cut	48607.911010	48606.422521	running	1:3>3:1=48600.922776,3:1>1:3=48600.922745
cut	48608.011271	48606.422521	running	1:3>3:1=48600.922776,3:1>1:3=48600.922745
cut	48608.111543	48606.422521	running	1:3>3:1=48600.922776,3:1>1:3=48600.922745
cut	48608.211857	48606.422521	running	1:3>3:1=48600.922776,3:1>1:3=48600.922745
cut	48608.312204	48606.422521	running	1:3>3:1=48600.922776,3:1>1:3=48600.922745
cut	48608.412489	48606.422521	running	1:3>3:1=48600.922776,3:1>1:3=48600.922745
cut	48608.512807	48606.422521	running	1:3>3:1=48600.922776,3:1>1:3=48600.922745
cut	48608.613194	48606.422521	running	1:3>3:1=48600.922776,3:1>1:3=48600.922745
cut	48608.713543	48606.422521	running	1:3>3:1=48600.922776,3:1>1:3=48600.922745
cut	48608.813809	48606.422521	running	1:3>3:1=48600.922776,3:1>1:3=48600.922745
cut	48608.914086	48606.422521	running	1:3>3:1=48600.922776,3:1>1:3=48600.922745
cut	48609.014444	48606.422521	running	1:3>3:1=48600.922776,3:1>1:3=48600.922745
cut	48609.114723	48606.422521	running	1:3>3:1=48600.922776,3:1>1:3=48600.922745
cut	48609.215027	48606.422521	running	1:3>3:1=48600.922776,3:1>1:3=48600.922745
cut	48609.315387	48606.422521	running	1:3>3:1=48600.922776,3:1>1:3=48600.922745
cut	48609.415655	48606.422521	running	1:3>3:1=48600.922776,3:1>1:3=48600.922745
cut	48609.515953	48606.422521	running	1:3>3:1=48600.922776,3:1>1:3=48600.922745
cut	48609.616291	48606.422521	running	1:3>3:1=48600.922776,3:1>1:3=48600.922745
cut	48609.716545	48606.422521	running	1:3>3:1=48600.922776,3:1>1:3=48600.922745
cut	48609.816825	48606.422521	running	1:3>3:1=48600.922776,3:1>1:3=48600.922745
cut	48609.917081	48606.422521	running	1:3>3:1=48600.922776,3:1>1:3=48600.922745
cut	48610.017431	48606.422521	running	1:3>3:1=48600.922776,3:1>1:3=48600.922745
cut	48610.117729	48606.422521	running	1:3>3:1=48600.922776,3:1>1:3=48600.922745
cut	48610.218038	48606.422521	running	1:3>3:1=48600.922776,3:1>1:3=48600.922745
cut	48610.318287	48606.422521	running	1:3>3:1=48600.922776,3:1>1:3=48600.922745
cut	48610.418587	48606.422521	running	1:3>3:1=48600.922776,3:1>1:3=48600.922745
cut	48610.518961	48606.422521	running	1:3>3:1=48600.922776,3:1>1:3=48600.922745
cut	48610.619238	48606.422521	running	1:3>3:1=48600.922776,3:1>1:3=48600.922745
cut	48610.719513	48606.422521	running	1:3>3:1=48600.922776,3:1>1:3=48600.922745
cut	48610.819789	48606.422521	running	1:3>3:1=48600.922776,3:1>1:3=48600.922745
cut	48610.920084	48606.422521	running	1:3>3:1=48600.922776,3:1>1:3=48600.922745
cut	48611.020480	48610.922901	running	1:3>3:1=48600.922776,3:1>1:3=48600.922745
cut	48611.120826	48610.922901	running	1:3>3:1=48600.922776,3:1>1:3=48600.922745
cut	48611.221065	48610.922901	running	1:3>3:1=48600.922776,3:1>1:3=48600.922745
cut	48611.321313	48610.922901	running	1:3>3:1=48600.922776,3:1>1:3=48600.922745
cut	48611.421571	48610.922901	running	1:3>3:1=48600.922776,3:1>1:3=48600.922745
cut	48611.521849	48611.423856	running	1:3>3:1=48600.922776,3:1>1:3=48600.922745
cut	48611.622112	48611.423856	running	1:3>3:1=48600.922776,3:1>1:3=48600.922745
cut	48611.722390	48611.423856	running	1:3>3:1=48600.922776,3:1>1:3=48600.922745
cut	48611.822675	48611.423856	running	1:3>3:1=48600.922776,3:1>1:3=48600.922745
cut	48611.922942	48611.423856	running	1:3>3:1=48600.922776,3:1>1:3=48600.922745
cut	48612.023203	48611.423856	running	1:3>3:1=48600.922776,3:1>1:3=48600.922745
cut	48612.123477	48611.423856	running	1:3>3:1=48600.922776,3:1>1:3=48600.922745
cut	48612.223749	48611.423856	running	1:3>3:1=48600.922776,3:1>1:3=48600.922745
cut	48612.324012	48611.423856	running	1:3>3:1=48600.922776,3:1>1:3=48600.922745
cut	48612.424292	48611.423856	running	1:3>3:1=48600.922776,3:1>1:3=48600.922745
cut	48612.524582	48611.423856	running	1:3>3:1=48600.922776,3:1>1:3=48600.922745
cut	48612.624938	48611.423856	running	1:3>3:1=48600.922776,3:1>1:3=48600.922745
cut	48612.725192	48611.423856	running	1:3>3:1=48600.922776,3:1>1:3=48600.922745
cut	48612.825460	48611.423856	running	1:3>3:1=48600.922776,3:1>1:3=48600.922745
cut	48612.925734	48611.423856	running	1:3>3:1=48600.922776,3:1>1:3=48600.922745
cut	48613.026023	48611.423856	running	1:3>3:1=48600.922776,3:1>1:3=48600.922745
cut	48613.126292	48611.423856	running	1:3>3:1=48600.922776,3:1>1:3=48600.922745
cut	48613.226566	48611.423856	running	1:3>3:1=48600.922776,3:1>1:3=48600.922745
cut	48613.326842	48611.423856	running	1:3>3:1=48600.922776,3:1>1:3=48600.922745
cut	48613.427104	48611.423856	running	1:3>3:1=48600.922776,3:1>1:3=48600.922745
cut	48613.527379	48611.423856	running	1:3>3:1=48600.922776,3:1>1:3=48600.922745
cut	48613.627660	48611.423856	running	1:3>3:1=48600.922776,3:1>1:3=48600.922745
cut	48613.727943	48611.423856	running	1:3>3:1=48600.922776,3:1>1:3=48600.922745
cut	48613.828205	48611.423856	running	1:3>3:1=48600.922776,3:1>1:3=48600.922745
cut	48613.928476	48611.423856	running	1:3>3:1=48600.922776,3:1>1:3=48600.922745
cut	48614.028787	48611.423856	running	1:3>3:1=48600.922776,3:1>1:3=48600.922745
cut	48614.129069	48611.423856	running	1:3>3:1=48600.922776,3:1>1:3=48600.922745
cut	48614.229334	48611.423856	running	1:3>3:1=48600.922776,3:1>1:3=48600.922745
cut	48614.329640	48611.423856	running	1:3>3:1=48600.922776,3:1>1:3=48600.922745
cut	48614.429988	48611.423856	running	1:3>3:1=48600.922776,3:1>1:3=48600.922745
