part	poll_mono	written_mono	status	last_heard_mono
cut	48701.874889	48701.423061	running	1:3>3:1=48700.922763,3:1>1:3=48700.922732
cut	48701.975156	48701.423061	running	1:3>3:1=48700.922763,3:1>1:3=48700.922732
cut	48702.075535	48701.423061	running	1:3>3:1=48700.922763,3:1>1:3=48700.922732
cut	48702.175808	48701.423061	running	1:3>3:1=48700.922763,3:1>1:3=48700.922732
cut	48702.276103	48701.423061	running	1:3>3:1=48700.922763,3:1>1:3=48700.922732
cut	48702.376438	48701.423061	running	1:3>3:1=48700.922763,3:1>1:3=48700.922732
cut	48702.476722	48701.423061	running	1:3>3:1=48700.922763,3:1>1:3=48700.922732
cut	48702.577017	48701.423061	running	1:3>3:1=48700.922763,3:1>1:3=48700.922732
cut	48702.677387	48701.423061	running	1:3>3:1=48700.922763,3:1>1:3=48700.922732
cut	48702.777741	48701.423061	running	1:3>3:1=48700.922763,3:1>1:3=48700.922732
cut	48702.878016	48701.423061	running	1:3>3:1=48700.922763,3:1>1:3=48700.922732
cut	48702.978366	48701.423061	running	1:3>3:1=48700.922763,3:1>1:3=48700.922732
cut	48703.078718	48701.423061	running	1:3>3:1=48700.922763,3:1>1:3=48700.922732
cut	48703.179066	48701.423061	running	1:3>3:1=48700.922763,3:1>1:3=48700.922732
cut	48703.279411	48701.423061	running	1:3>3:1=48700.922763,3:1>1:3=48700.922732
cut	48703.379773	48701.423061	running	1:3>3:1=48700.922763,3:1>1:3=48700.922732
cut	48703.480217	48701.423061	running	1:3>3:1=48700.922763,3:1>1:3=48700.922732
cut	48703.580538	48701.423061	running	1:3>3:1=48700.922763,3:1>1:3=48700.922732
cut	48703.680874	48701.423061	running	1:3>3:1=48700.922763,3:1>1:3=48700.922732
cut	48703.781246	48701.423061	running	1:3>3:1=48700.922763,3:1>1:3=48700.922732
cut	48703.881562	48701.423061	running	1:3>3:1=48700.922763,3:1>1:3=48700.922732
cut	48703.981913	48701.423061	running	1:3>3:1=48700.922763,3:1>1:3=48700.922732
cut	48704.082287	48701.423061	running	1:3>3:1=48700.922763,3:1>1:3=48700.922732
cut	48704.182723	48701.423061	running	1:3>3:1=48700.922763,3:1>1:3=48700.922732
cut	48704.283084	48701.423061	running	1:3>3:1=48700.922763,3:1>1:3=48700.922732
cut	48704.383520	48701.423061	running	1:3>3:1=48700.922763,3:1>1:3=48700.922732
cut	48704.483864	48701.423061	running	1:3>3:1=48700.922763,3:1>1:3=48700.922732
cut	48704.584226	48701.423061	running	1:3>3:1=48700.922763,3:1>1:3=48700.922732
cut	48704.684598	48701.423061	running	1:3>3:1=48700.922763,3:1>1:3=48700.922732
cut	48704.785088	48701.423061	running	1:3>3:1=48700.922763,3:1>1:3=48700.922732
cut	48704.885524	48701.423061	running	1:3>3:1=48700.922763,3:1>1:3=48700.922732
cut	48704.985880	48701.423061	running	1:3>3:1=48700.922763,3:1>1:3=48700.922732
cut	48705.086248	48701.423061	running	1:3>3:1=48700.922763,3:1>1:3=48700.922732
cut	48705.186566	48701.423061	running	1:3>3:1=48700.922763,3:1>1:3=48700.922732
cut	48705.286900	48701.423061	running	1:3>3:1=48700.922763,3:1>1:3=48700.922732
cut	48705.387241	48701.423061	running	1:3>3:1=48700.922763,3:1>1:3=48700.922732
cut	48705.487615	48701.423061	running	1:3>3:1=48700.922763,3:1>1:3=48700.922732
cut	48705.587960	48701.423061	running	1:3>3:1=48700.922763,3:1>1:3=48700.922732
cut	48705.688297	48701.423061	running	1:3>3:1=48700.922763,3:1>1:3=48700.922732
cut	48705.788636	48701.423061	running	1:3>3:1=48700.922763,3:1>1:3=48700.922732
cut	48705.888989	48701.423061	running	1:3>3:1=48700.922763,3:1>1:3=48700.922732
cut	48705.989323	48705.922557	running	1:3>3:1=48700.922763,3:1>1:3=48700.922732
cut	48706.089672	48705.922557	running	1:3>3:1=48700.922763,3:1>1:3=48700.922732
cut	48706.190009	48705.922557	running	1:3>3:1=48700.922763,3:1>1:3=48700.922732
cut	48706.290349	48705.922557	running	1:3>3:1=48700.922763,3:1>1:3=48700.922732
cut	48706.390687	48705.922557	running	1:3>3:1=48700.922763,3:1>1:3=48700.922732
cut	48706.491020	48706.423602	running	1:3>3:1=48700.922763,3:1>1:3=48700.922732
cut	48706.591401	48706.423602	running	1:3>3:1=48700.922763,3:1>1:3=48700.922732
cut	48706.691847	48706.423602	running	1:3>3:1=48700.922763,3:1>1:3=48700.922732
cut	48706.792220	48706.423602	running	1:3>3:1=48700.922763,3:1>1:3=48700.922732
cut	48706.892512	48706.423602	running	1:3>3:1=48700.922763,3:1>1:3=48700.922732
cut	48706.992795	48706.423602	running	1:3>3:1=48700.922763,3:1>1:3=48700.922732
cut	48707.093068	48706.423602	running	1:3>3:1=48700.922763,3:1>1:3=48700.922732
cut	48707.193351	48706.423602	running	1:3>3:1=48700.922763,3:1>1:3=48700.922732
cut	48707.293638	48706.423602	running	1:3>3:1=48700.922763,3:1>1:3=48700.922732
cut	48707.393916	48706.423602	running	1:3>3:1=48700.922763,3:1>1:3=48700.922732
cut	48707.494180	48706.423602	running	1:3>3:1=48700.922763,3:1>1:3=48700.922732
cut	48707.594485	48706.423602	running	1:3>3:1=48700.922763,3:1>1:3=48700.922732
cut	48707.694835	48706.423602	running	1:3>3:1=48700.922763,3:1>1:3=48700.922732
cut	48707.795074	48706.423602	running	1:3>3:1=48700.922763,3:1>1:3=48700.922732
cut	48707.895344	48706.423602	running	1:3>3:1=48700.922763,3:1>1:3=48700.922732
cut	48707.995677	48706.423602	running	1:3>3:1=48700.922763,3:1>1:3=48700.922732
cut	48708.095952	48706.423602	running	1:3>3:1=48700.922763,3:1>1:3=48700.922732
cut	48708.196356	48706.423602	running	1:3>3:1=48700.922763,3:1>1:3=48700.922732
cut	48708.296714	48706.423602	running	1:3>3:1=48700.922763,3:1>1:3=48700.922732
cut	48708.397024	48706.423602	running	1:3>3:1=48700.922763,3:1>1:3=48700.922732
cut	48708.497354	48706.423602	running	1:3>3:1=48700.922763,3:1>1:3=48700.922732
cut	48708.597625	48706.423602	running	1:3>3:1=48700.922763,3:1>1:3=48700.922732
cut	48708.697925	48706.423602	running	1:3>3:1=48700.922763,3:1>1:3=48700.922732
cut	48708.798320	48706.423602	running	1:3>3:1=48700.922763,3:1>1:3=48700.922732
