part	poll_mono	written_mono	status	last_heard_mono
cut	48665.247135	48661.423045	running	1:3>3:1=48660.922760,3:1>1:3=48660.922729
cut	48665.347415	48661.423045	running	1:3>3:1=48660.922760,3:1>1:3=48660.922729
cut	48665.447810	48661.423045	running	1:3>3:1=48660.922760,3:1>1:3=48660.922729
cut	48665.548082	48661.423045	running	1:3>3:1=48660.922760,3:1>1:3=48660.922729
cut	48665.648426	48661.423045	running	1:3>3:1=48660.922760,3:1>1:3=48660.922729
cut	48665.748712	48661.423045	running	1:3>3:1=48660.922760,3:1>1:3=48660.922729
cut	48665.848995	48661.423045	running	1:3>3:1=48660.922760,3:1>1:3=48660.922729
cut	48665.949245	48665.922368	running	1:3>3:1=48660.922760,3:1>1:3=48660.922729
cut	48666.049511	48665.922368	running	1:3>3:1=48660.922760,3:1>1:3=48660.922729
cut	48666.149862	48665.922368	running	1:3>3:1=48660.922760,3:1>1:3=48660.922729
cut	48666.250157	48665.922368	running	1:3>3:1=48660.922760,3:1>1:3=48660.922729
cut	48666.350469	48665.922368	running	1:3>3:1=48660.922760,3:1>1:3=48660.922729
cut	48666.450846	48666.423068	running	1:3>3:1=48660.922760,3:1>1:3=48660.922729
cut	48666.551165	48666.423068	running	1:3>3:1=48660.922760,3:1>1:3=48660.922729
cut	48666.651453	48666.423068	running	1:3>3:1=48660.922760,3:1>1:3=48660.922729
cut	48666.751743	48666.423068	running	1:3>3:1=48660.922760,3:1>1:3=48660.922729
cut	48666.852041	48666.423068	running	1:3>3:1=48660.922760,3:1>1:3=48660.922729
cut	48666.952299	48666.423068	running	1:3>3:1=48660.922760,3:1>1:3=48660.922729
cut	48667.052605	48666.423068	running	1:3>3:1=48660.922760,3:1>1:3=48660.922729
cut	48667.152887	48666.423068	running	1:3>3:1=48660.922760,3:1>1:3=48660.922729
cut	48667.253202	48666.423068	running	1:3>3:1=48660.922760,3:1>1:3=48660.922729
cut	48667.353643	48666.423068	running	1:3>3:1=48660.922760,3:1>1:3=48660.922729
cut	48667.453982	48666.423068	running	1:3>3:1=48660.922760,3:1>1:3=48660.922729
cut	48667.554337	48666.423068	running	1:3>3:1=48660.922760,3:1>1:3=48660.922729
cut	48667.654686	48666.423068	running	1:3>3:1=48660.922760,3:1>1:3=48660.922729
cut	48667.755034	48666.423068	running	1:3>3:1=48660.922760,3:1>1:3=48660.922729
cut	48667.855356	48666.423068	running	1:3>3:1=48660.922760,3:1>1:3=48660.922729
cut	48667.955724	48666.423068	running	1:3>3:1=48660.922760,3:1>1:3=48660.922729
cut	48668.056178	48666.423068	running	1:3>3:1=48660.922760,3:1>1:3=48660.922729
cut	48668.156535	48666.423068	running	1:3>3:1=48660.922760,3:1>1:3=48660.922729
cut	48668.256957	48666.423068	running	1:3>3:1=48660.922760,3:1>1:3=48660.922729
cut	48668.357311	48666.423068	running	1:3>3:1=48660.922760,3:1>1:3=48660.922729
cut	48668.457660	48666.423068	running	1:3>3:1=48660.922760,3:1>1:3=48660.922729
cut	48668.557988	48666.423068	running	1:3>3:1=48660.922760,3:1>1:3=48660.922729
cut	48668.658323	48666.423068	running	1:3>3:1=48660.922760,3:1>1:3=48660.922729
cut	48668.758649	48666.423068	running	1:3>3:1=48660.922760,3:1>1:3=48660.922729
