part	poll_mono	written_mono	status	last_heard_mono
cut	48777.368009	48776.423078	running	1:3>3:1=48775.922970,3:1>1:3=48775.922924
cut	48777.468265	48776.423078	running	1:3>3:1=48775.922970,3:1>1:3=48775.922924
cut	48777.568652	48776.423078	running	1:3>3:1=48775.922970,3:1>1:3=48775.922924
cut	48777.668936	48776.423078	running	1:3>3:1=48775.922970,3:1>1:3=48775.922924
cut	48777.769213	48776.423078	running	1:3>3:1=48775.922970,3:1>1:3=48775.922924
cut	48777.869493	48776.423078	running	1:3>3:1=48775.922970,3:1>1:3=48775.922924
cut	48777.969805	48776.423078	running	1:3>3:1=48775.922970,3:1>1:3=48775.922924
cut	48778.070141	48776.423078	running	1:3>3:1=48775.922970,3:1>1:3=48775.922924
cut	48778.170511	48776.423078	running	1:3>3:1=48775.922970,3:1>1:3=48775.922924
cut	48778.270971	48776.423078	running	1:3>3:1=48775.922970,3:1>1:3=48775.922924
cut	48778.371331	48776.423078	running	1:3>3:1=48775.922970,3:1>1:3=48775.922924
cut	48778.471759	48776.423078	running	1:3>3:1=48775.922970,3:1>1:3=48775.922924
cut	48778.572062	48776.423078	running	1:3>3:1=48775.922970,3:1>1:3=48775.922924
cut	48778.672402	48776.423078	running	1:3>3:1=48775.922970,3:1>1:3=48775.922924
cut	48778.772748	48776.423078	running	1:3>3:1=48775.922970,3:1>1:3=48775.922924
cut	48778.873055	48776.423078	running	1:3>3:1=48775.922970,3:1>1:3=48775.922924
cut	48778.973446	48776.423078	running	1:3>3:1=48775.922970,3:1>1:3=48775.922924
cut	48779.073944	48776.423078	running	1:3>3:1=48775.922970,3:1>1:3=48775.922924
cut	48779.174415	48776.423078	running	1:3>3:1=48775.922970,3:1>1:3=48775.922924
cut	48779.274786	48776.423078	running	1:3>3:1=48775.922970,3:1>1:3=48775.922924
cut	48779.375292	48776.423078	running	1:3>3:1=48775.922970,3:1>1:3=48775.922924
cut	48779.475641	48776.423078	running	1:3>3:1=48775.922970,3:1>1:3=48775.922924
cut	48779.575926	48776.423078	running	1:3>3:1=48775.922970,3:1>1:3=48775.922924
cut	48779.676199	48776.423078	running	1:3>3:1=48775.922970,3:1>1:3=48775.922924
