part	poll_mono	written_mono	status	last_heard_mono
cut	48799.498613	48796.423647	running	1:3>3:1=48795.923082,3:1>1:3=48795.923049
cut	48799.598931	48796.423647	running	1:3>3:1=48795.923082,3:1>1:3=48795.923049
cut	48799.699317	48796.423647	running	1:3>3:1=48795.923082,3:1>1:3=48795.923049
cut	48799.799591	48796.423647	running	1:3>3:1=48795.923082,3:1>1:3=48795.923049
cut	48799.899876	48796.423647	running	1:3>3:1=48795.923082,3:1>1:3=48795.923049
cut	48800.000241	48796.423647	running	1:3>3:1=48795.923082,3:1>1:3=48795.923049
cut	48800.100572	48796.423647	running	1:3>3:1=48795.923082,3:1>1:3=48795.923049
cut	48800.200925	48796.423647	running	1:3>3:1=48795.923082,3:1>1:3=48795.923049
cut	48800.301254	48796.423647	running	1:3>3:1=48795.923082,3:1>1:3=48795.923049
cut	48800.401528	48796.423647	running	1:3>3:1=48795.923082,3:1>1:3=48795.923049
cut	48800.501780	48796.423647	running	1:3>3:1=48795.923082,3:1>1:3=48795.923049
cut	48800.602065	48796.423647	running	1:3>3:1=48795.923082,3:1>1:3=48795.923049
cut	48800.702333	48796.423647	running	1:3>3:1=48795.923082,3:1>1:3=48795.923049
cut	48800.802661	48796.423647	running	1:3>3:1=48795.923082,3:1>1:3=48795.923049
cut	48800.902935	48796.423647	running	1:3>3:1=48795.923082,3:1>1:3=48795.923049
cut	48801.003199	48800.922917	running	1:3>3:1=48795.923082,3:1>1:3=48795.923049
cut	48801.103473	48800.922917	running	1:3>3:1=48795.923082,3:1>1:3=48795.923049
cut	48801.203745	48800.922917	running	1:3>3:1=48795.923082,3:1>1:3=48795.923049
cut	48801.304054	48800.922917	running	1:3>3:1=48795.923082,3:1>1:3=48795.923049
cut	48801.404344	48800.922917	running	1:3>3:1=48795.923082,3:1>1:3=48795.923049
cut	48801.504695	48801.423841	running	1:3>3:1=48795.923082,3:1>1:3=48795.923049
cut	48801.604969	48801.423841	running	1:3>3:1=48795.923082,3:1>1:3=48795.923049
cut	48801.705256	48801.423841	running	1:3>3:1=48795.923082,3:1>1:3=48795.923049
cut	48801.805613	48801.423841	running	1:3>3:1=48795.923082,3:1>1:3=48795.923049
cut	48801.905891	48801.423841	running	1:3>3:1=48795.923082,3:1>1:3=48795.923049
cut	48802.006185	48801.423841	running	1:3>3:1=48795.923082,3:1>1:3=48795.923049
cut	48802.106456	48801.423841	running	1:3>3:1=48795.923082,3:1>1:3=48795.923049
cut	48802.206733	48801.423841	running	1:3>3:1=48795.923082,3:1>1:3=48795.923049
cut	48802.307010	48801.423841	running	1:3>3:1=48795.923082,3:1>1:3=48795.923049
cut	48802.407262	48801.423841	running	1:3>3:1=48795.923082,3:1>1:3=48795.923049
cut	48802.507529	48801.423841	running	1:3>3:1=48795.923082,3:1>1:3=48795.923049
cut	48802.607798	48801.423841	running	1:3>3:1=48795.923082,3:1>1:3=48795.923049
cut	48802.708152	48801.423841	running	1:3>3:1=48795.923082,3:1>1:3=48795.923049
cut	48802.808558	48801.423841	running	1:3>3:1=48795.923082,3:1>1:3=48795.923049
cut	48802.909017	48801.423841	running	1:3>3:1=48795.923082,3:1>1:3=48795.923049
cut	48803.009347	48801.423841	running	1:3>3:1=48795.923082,3:1>1:3=48795.923049
cut	48803.109687	48801.423841	running	1:3>3:1=48795.923082,3:1>1:3=48795.923049
cut	48803.210015	48801.423841	running	1:3>3:1=48795.923082,3:1>1:3=48795.923049
cut	48803.310346	48801.423841	running	1:3>3:1=48795.923082,3:1>1:3=48795.923049
cut	48803.410767	48801.423841	running	1:3>3:1=48795.923082,3:1>1:3=48795.923049
cut	48803.511097	48801.423841	running	1:3>3:1=48795.923082,3:1>1:3=48795.923049
cut	48803.611420	48801.423841	running	1:3>3:1=48795.923082,3:1>1:3=48795.923049
cut	48803.711748	48801.423841	running	1:3>3:1=48795.923082,3:1>1:3=48795.923049
cut	48803.812056	48801.423841	running	1:3>3:1=48795.923082,3:1>1:3=48795.923049
cut	48803.912414	48801.423841	running	1:3>3:1=48795.923082,3:1>1:3=48795.923049
cut	48804.012850	48801.423841	running	1:3>3:1=48795.923082,3:1>1:3=48795.923049
cut	48804.113188	48801.423841	running	1:3>3:1=48795.923082,3:1>1:3=48795.923049
cut	48804.213552	48801.423841	running	1:3>3:1=48795.923082,3:1>1:3=48795.923049
cut	48804.313877	48801.423841	running	1:3>3:1=48795.923082,3:1>1:3=48795.923049
cut	48804.414219	48801.423841	running	1:3>3:1=48795.923082,3:1>1:3=48795.923049
cut	48804.514498	48801.423841	running	1:3>3:1=48795.923082,3:1>1:3=48795.923049
cut	48804.614767	48801.423841	running	1:3>3:1=48795.923082,3:1>1:3=48795.923049
cut	48804.715046	48801.423841	running	1:3>3:1=48795.923082,3:1>1:3=48795.923049
cut	48804.815297	48801.423841	running	1:3>3:1=48795.923082,3:1>1:3=48795.923049
cut	48804.915568	48801.423841	running	1:3>3:1=48795.923082,3:1>1:3=48795.923049
cut	48805.015840	48801.423841	running	1:3>3:1=48795.923082,3:1>1:3=48795.923049
cut	48805.116108	48801.423841	running	1:3>3:1=48795.923082,3:1>1:3=48795.923049
cut	48805.216379	48801.423841	running	1:3>3:1=48795.923082,3:1>1:3=48795.923049
cut	48805.316645	48801.423841	running	1:3>3:1=48795.923082,3:1>1:3=48795.923049
cut	48805.416915	48801.423841	running	1:3>3:1=48795.923082,3:1>1:3=48795.923049
cut	48805.517206	48801.423841	running	1:3>3:1=48795.923082,3:1>1:3=48795.923049
cut	48805.617561	48801.423841	running	1:3>3:1=48795.923082,3:1>1:3=48795.923049
cut	48805.717839	48801.423841	running	1:3>3:1=48795.923082,3:1>1:3=48795.923049
cut	48805.818107	48801.423841	running	1:3>3:1=48795.923082,3:1>1:3=48795.923049
cut	48805.918379	48801.423841	running	1:3>3:1=48795.923082,3:1>1:3=48795.923049
cut	48806.018645	48805.923204	running	1:3>3:1=48795.923082,3:1>1:3=48795.923049
cut	48806.118926	48805.923204	running	1:3>3:1=48795.923082,3:1>1:3=48795.923049
cut	48806.219180	48805.923204	running	1:3>3:1=48795.923082,3:1>1:3=48795.923049
cut	48806.319445	48805.923204	running	1:3>3:1=48795.923082,3:1>1:3=48795.923049
cut	48806.419754	48805.923204	running	1:3>3:1=48795.923082,3:1>1:3=48795.923049
cut	48806.520030	48806.424098	running	1:3>3:1=48795.923082,3:1>1:3=48795.923049
cut	48806.620283	48806.424098	running	1:3>3:1=48795.923082,3:1>1:3=48795.923049
cut	48806.720561	48806.424098	running	1:3>3:1=48795.923082,3:1>1:3=48795.923049
cut	48806.820837	48806.424098	running	1:3>3:1=48795.923082,3:1>1:3=48795.923049
cut	48806.921086	48806.424098	running	1:3>3:1=48795.923082,3:1>1:3=48795.923049
cut	48807.021432	48806.424098	running	1:3>3:1=48795.923082,3:1>1:3=48795.923049
cut	48807.121706	48806.424098	running	1:3>3:1=48795.923082,3:1>1:3=48795.923049
cut	48807.221986	48806.424098	running	1:3>3:1=48795.923082,3:1>1:3=48795.923049
cut	48807.322335	48806.424098	running	1:3>3:1=48795.923082,3:1>1:3=48795.923049
cut	48807.422616	48806.424098	running	1:3>3:1=48795.923082,3:1>1:3=48795.923049
cut	48807.522886	48806.424098	running	1:3>3:1=48795.923082,3:1>1:3=48795.923049
cut	48807.623171	48806.424098	running	1:3>3:1=48795.923082,3:1>1:3=48795.923049
cut	48807.723459	48806.424098	running	1:3>3:1=48795.923082,3:1>1:3=48795.923049
cut	48807.823736	48806.424098	running	1:3>3:1=48795.923082,3:1>1:3=48795.923049
cut	48807.924027	48806.424098	running	1:3>3:1=48795.923082,3:1>1:3=48795.923049
cut	48808.024372	48806.424098	running	1:3>3:1=48795.923082,3:1>1:3=48795.923049
cut	48808.124681	48806.424098	running	1:3>3:1=48795.923082,3:1>1:3=48795.923049
cut	48808.225078	48806.424098	running	1:3>3:1=48795.923082,3:1>1:3=48795.923049
cut	48808.325497	48806.424098	running	1:3>3:1=48795.923082,3:1>1:3=48795.923049
cut	48808.425845	48806.424098	running	1:3>3:1=48795.923082,3:1>1:3=48795.923049
cut	48808.526126	48806.424098	running	1:3>3:1=48795.923082,3:1>1:3=48795.923049
cut	48808.626495	48806.424098	running	1:3>3:1=48795.923082,3:1>1:3=48795.923049
cut	48808.726859	48806.424098	running	1:3>3:1=48795.923082,3:1>1:3=48795.923049
cut	48808.827134	48806.424098	running	1:3>3:1=48795.923082,3:1>1:3=48795.923049
cut	48808.927424	48806.424098	running	1:3>3:1=48795.923082,3:1>1:3=48795.923049
cut	48809.027703	48806.424098	running	1:3>3:1=48795.923082,3:1>1:3=48795.923049
cut	48809.127987	48806.424098	running	1:3>3:1=48795.923082,3:1>1:3=48795.923049
cut	48809.228248	48806.424098	running	1:3>3:1=48795.923082,3:1>1:3=48795.923049
cut	48809.328521	48806.424098	running	1:3>3:1=48795.923082,3:1>1:3=48795.923049
cut	48809.428795	48806.424098	running	1:3>3:1=48795.923082,3:1>1:3=48795.923049
cut	48809.529065	48806.424098	running	1:3>3:1=48795.923082,3:1>1:3=48795.923049
cut	48809.629332	48806.424098	running	1:3>3:1=48795.923082,3:1>1:3=48795.923049
cut	48809.729650	48806.424098	running	1:3>3:1=48795.923082,3:1>1:3=48795.923049
cut	48809.829930	48806.424098	running	1:3>3:1=48795.923082,3:1>1:3=48795.923049
cut	48809.930190	48806.424098	running	1:3>3:1=48795.923082,3:1>1:3=48795.923049
