part	poll_mono	written_mono	status	last_heard_mono
cut	48965.341026	48961.423080	running	1:3>3:1=48960.922833,3:1>1:3=48960.922802
cut	48965.441318	48961.423080	running	1:3>3:1=48960.922833,3:1>1:3=48960.922802
cut	48965.541697	48961.423080	running	1:3>3:1=48960.922833,3:1>1:3=48960.922802
cut	48965.642069	48961.423080	running	1:3>3:1=48960.922833,3:1>1:3=48960.922802
cut	48965.742345	48961.423080	running	1:3>3:1=48960.922833,3:1>1:3=48960.922802
cut	48965.842615	48961.423080	running	1:3>3:1=48960.922833,3:1>1:3=48960.922802
cut	48965.942933	48965.922695	running	1:3>3:1=48960.922833,3:1>1:3=48960.922802
cut	48966.043196	48965.922695	running	1:3>3:1=48960.922833,3:1>1:3=48960.922802
cut	48966.143474	48965.922695	running	1:3>3:1=48960.922833,3:1>1:3=48960.922802
cut	48966.243773	48965.922695	running	1:3>3:1=48960.922833,3:1>1:3=48960.922802
cut	48966.344095	48965.922695	running	1:3>3:1=48960.922833,3:1>1:3=48960.922802
cut	48966.444377	48966.423770	running	1:3>3:1=48960.922833,3:1>1:3=48960.922802
cut	48966.544665	48966.423770	running	1:3>3:1=48960.922833,3:1>1:3=48960.922802
cut	48966.645061	48966.423770	running	1:3>3:1=48960.922833,3:1>1:3=48960.922802
cut	48966.745426	48966.423770	running	1:3>3:1=48960.922833,3:1>1:3=48960.922802
cut	48966.845802	48966.423770	running	1:3>3:1=48960.922833,3:1>1:3=48960.922802
cut	48966.946134	48966.423770	running	1:3>3:1=48960.922833,3:1>1:3=48960.922802
cut	48967.046448	48966.423770	running	1:3>3:1=48960.922833,3:1>1:3=48960.922802
cut	48967.146763	48966.423770	running	1:3>3:1=48960.922833,3:1>1:3=48960.922802
cut	48967.247061	48966.423770	running	1:3>3:1=48960.922833,3:1>1:3=48960.922802
cut	48967.347357	48966.423770	running	1:3>3:1=48960.922833,3:1>1:3=48960.922802
cut	48967.447624	48966.423770	running	1:3>3:1=48960.922833,3:1>1:3=48960.922802
cut	48967.547931	48966.423770	running	1:3>3:1=48960.922833,3:1>1:3=48960.922802
cut	48967.648248	48966.423770	running	1:3>3:1=48960.922833,3:1>1:3=48960.922802
cut	48967.748563	48966.423770	running	1:3>3:1=48960.922833,3:1>1:3=48960.922802
cut	48967.848976	48966.423770	running	1:3>3:1=48960.922833,3:1>1:3=48960.922802
cut	48967.949342	48966.423770	running	1:3>3:1=48960.922833,3:1>1:3=48960.922802
cut	48968.049723	48966.423770	running	1:3>3:1=48960.922833,3:1>1:3=48960.922802
cut	48968.150064	48966.423770	running	1:3>3:1=48960.922833,3:1>1:3=48960.922802
cut	48968.250362	48966.423770	running	1:3>3:1=48960.922833,3:1>1:3=48960.922802
cut	48968.350635	48966.423770	running	1:3>3:1=48960.922833,3:1>1:3=48960.922802
cut	48968.451018	48966.423770	running	1:3>3:1=48960.922833,3:1>1:3=48960.922802
cut	48968.551315	48966.423770	running	1:3>3:1=48960.922833,3:1>1:3=48960.922802
cut	48968.651594	48966.423770	running	1:3>3:1=48960.922833,3:1>1:3=48960.922802
cut	48968.751888	48966.423770	running	1:3>3:1=48960.922833,3:1>1:3=48960.922802
cut	48968.852242	48966.423770	running	1:3>3:1=48960.922833,3:1>1:3=48960.922802
cut	48968.952516	48966.423770	running	1:3>3:1=48960.922833,3:1>1:3=48960.922802
cut	48969.052806	48966.423770	running	1:3>3:1=48960.922833,3:1>1:3=48960.922802
cut	48969.153073	48966.423770	running	1:3>3:1=48960.922833,3:1>1:3=48960.922802
cut	48969.253346	48966.423770	running	1:3>3:1=48960.922833,3:1>1:3=48960.922802
cut	48969.353652	48966.423770	running	1:3>3:1=48960.922833,3:1>1:3=48960.922802
cut	48969.454177	48966.423770	running	1:3>3:1=48960.922833,3:1>1:3=48960.922802
cut	48969.554566	48966.423770	running	1:3>3:1=48960.922833,3:1>1:3=48960.922802
cut	48969.655059	48966.423770	running	1:3>3:1=48960.922833,3:1>1:3=48960.922802
cut	48969.755412	48966.423770	running	1:3>3:1=48960.922833,3:1>1:3=48960.922802
cut	48969.855767	48966.423770	running	1:3>3:1=48960.922833,3:1>1:3=48960.922802
cut	48969.956128	48966.423770	running	1:3>3:1=48960.922833,3:1>1:3=48960.922802
cut	48970.056508	48966.423770	running	1:3>3:1=48960.922833,3:1>1:3=48960.922802
cut	48970.156802	48966.423770	running	1:3>3:1=48960.922833,3:1>1:3=48960.922802
cut	48970.257174	48966.423770	running	1:3>3:1=48960.922833,3:1>1:3=48960.922802
cut	48970.357495	48966.423770	running	1:3>3:1=48960.922833,3:1>1:3=48960.922802
cut	48970.457826	48966.423770	running	1:3>3:1=48960.922833,3:1>1:3=48960.922802
cut	48970.558153	48966.423770	running	1:3>3:1=48960.922833,3:1>1:3=48960.922802
cut	48970.658463	48966.423770	running	1:3>3:1=48960.922833,3:1>1:3=48960.922802
cut	48970.758795	48966.423770	running	1:3>3:1=48960.922833,3:1>1:3=48960.922802
cut	48970.859180	48966.423770	running	1:3>3:1=48960.922833,3:1>1:3=48960.922802
cut	48970.959528	48970.923400	running	1:3>3:1=48960.922833,3:1>1:3=48960.922802
cut	48971.059946	48970.923400	running	1:3>3:1=48960.922833,3:1>1:3=48960.922802
cut	48971.160256	48970.923400	running	1:3>3:1=48960.922833,3:1>1:3=48960.922802
cut	48971.260585	48970.923400	running	1:3>3:1=48960.922833,3:1>1:3=48960.922802
cut	48971.360911	48970.923400	running	1:3>3:1=48960.922833,3:1>1:3=48960.922802
cut	48971.461228	48971.424668	running	1:3>3:1=48960.922833,3:1>1:3=48960.922802
cut	48971.561641	48971.424668	running	1:3>3:1=48960.922833,3:1>1:3=48960.922802
cut	48971.661979	48971.424668	running	1:3>3:1=48960.922833,3:1>1:3=48960.922802
cut	48971.762294	48971.424668	running	1:3>3:1=48960.922833,3:1>1:3=48960.922802
cut	48971.862608	48971.424668	running	1:3>3:1=48960.922833,3:1>1:3=48960.922802
cut	48971.962917	48971.424668	running	1:3>3:1=48960.922833,3:1>1:3=48960.922802
cut	48972.063218	48971.424668	running	1:3>3:1=48960.922833,3:1>1:3=48960.922802
cut	48972.163605	48971.424668	running	1:3>3:1=48960.922833,3:1>1:3=48960.922802
cut	48972.263947	48971.424668	running	1:3>3:1=48960.922833,3:1>1:3=48960.922802
cut	48972.364346	48971.424668	running	1:3>3:1=48960.922833,3:1>1:3=48960.922802
cut	48972.464649	48971.424668	running	1:3>3:1=48960.922833,3:1>1:3=48960.922802
cut	48972.564910	48971.424668	running	1:3>3:1=48960.922833,3:1>1:3=48960.922802
cut	48972.665189	48971.424668	running	1:3>3:1=48960.922833,3:1>1:3=48960.922802
cut	48972.765466	48971.424668	running	1:3>3:1=48960.922833,3:1>1:3=48960.922802
cut	48972.865745	48971.424668	running	1:3>3:1=48960.922833,3:1>1:3=48960.922802
cut	48972.966018	48971.424668	running	1:3>3:1=48960.922833,3:1>1:3=48960.922802
cut	48973.066287	48971.424668	running	1:3>3:1=48960.922833,3:1>1:3=48960.922802
cut	48973.166570	48971.424668	running	1:3>3:1=48960.922833,3:1>1:3=48960.922802
cut	48973.266884	48971.424668	running	1:3>3:1=48960.922833,3:1>1:3=48960.922802
cut	48973.367210	48971.424668	running	1:3>3:1=48960.922833,3:1>1:3=48960.922802
cut	48973.467521	48971.424668	running	1:3>3:1=48960.922833,3:1>1:3=48960.922802
cut	48973.567823	48971.424668	running	1:3>3:1=48960.922833,3:1>1:3=48960.922802
cut	48973.668154	48971.424668	running	1:3>3:1=48960.922833,3:1>1:3=48960.922802
cut	48973.768434	48971.424668	running	1:3>3:1=48960.922833,3:1>1:3=48960.922802
cut	48973.868696	48971.424668	running	1:3>3:1=48960.922833,3:1>1:3=48960.922802
cut	48973.968975	48971.424668	running	1:3>3:1=48960.922833,3:1>1:3=48960.922802
cut	48974.069267	48971.424668	running	1:3>3:1=48960.922833,3:1>1:3=48960.922802
cut	48974.169600	48971.424668	running	1:3>3:1=48960.922833,3:1>1:3=48960.922802
cut	48974.269885	48971.424668	running	1:3>3:1=48960.922833,3:1>1:3=48960.922802
cut	48974.370227	48971.424668	running	1:3>3:1=48960.922833,3:1>1:3=48960.922802
cut	48974.470515	48971.424668	running	1:3>3:1=48960.922833,3:1>1:3=48960.922802
cut	48974.570804	48971.424668	running	1:3>3:1=48960.922833,3:1>1:3=48960.922802
cut	48974.671105	48971.424668	running	1:3>3:1=48960.922833,3:1>1:3=48960.922802
cut	48974.771413	48971.424668	running	1:3>3:1=48960.922833,3:1>1:3=48960.922802
cut	48974.871802	48971.424668	running	1:3>3:1=48960.922833,3:1>1:3=48960.922802
cut	48974.972106	48971.424668	running	1:3>3:1=48960.922833,3:1>1:3=48960.922802
cut	48975.072420	48971.424668	running	1:3>3:1=48960.922833,3:1>1:3=48960.922802
cut	48975.172718	48971.424668	running	1:3>3:1=48960.922833,3:1>1:3=48960.922802
cut	48975.273110	48971.424668	running	1:3>3:1=48960.922833,3:1>1:3=48960.922802
cut	48975.373428	48971.424668	running	1:3>3:1=48960.922833,3:1>1:3=48960.922802
cut	48975.473721	48971.424668	running	1:3>3:1=48960.922833,3:1>1:3=48960.922802
cut	48975.574073	48971.424668	running	1:3>3:1=48960.922833,3:1>1:3=48960.922802
cut	48975.674385	48971.424668	running	1:3>3:1=48960.922833,3:1>1:3=48960.922802
cut	48975.774665	48971.424668	running	1:3>3:1=48960.922833,3:1>1:3=48960.922802
