part	poll_mono	written_mono	status	last_heard_mono
cut	48624.167859	48621.423733	running	1:3>3:1=48620.923168,3:1>1:3=48620.923124
cut	48624.268155	48621.423733	running	1:3>3:1=48620.923168,3:1>1:3=48620.923124
cut	48624.368694	48621.423733	running	1:3>3:1=48620.923168,3:1>1:3=48620.923124
cut	48624.469120	48621.423733	running	1:3>3:1=48620.923168,3:1>1:3=48620.923124
cut	48624.569466	48621.423733	running	1:3>3:1=48620.923168,3:1>1:3=48620.923124
cut	48624.669789	48621.423733	running	1:3>3:1=48620.923168,3:1>1:3=48620.923124
cut	48624.770129	48621.423733	running	1:3>3:1=48620.923168,3:1>1:3=48620.923124
cut	48624.870423	48621.423733	running	1:3>3:1=48620.923168,3:1>1:3=48620.923124
cut	48624.970794	48621.423733	running	1:3>3:1=48620.923168,3:1>1:3=48620.923124
cut	48625.071208	48621.423733	running	1:3>3:1=48620.923168,3:1>1:3=48620.923124
cut	48625.171470	48621.423733	running	1:3>3:1=48620.923168,3:1>1:3=48620.923124
cut	48625.271751	48621.423733	running	1:3>3:1=48620.923168,3:1>1:3=48620.923124
cut	48625.372031	48621.423733	running	1:3>3:1=48620.923168,3:1>1:3=48620.923124
cut	48625.472282	48621.423733	running	1:3>3:1=48620.923168,3:1>1:3=48620.923124
cut	48625.572639	48621.423733	running	1:3>3:1=48620.923168,3:1>1:3=48620.923124
cut	48625.673011	48621.423733	running	1:3>3:1=48620.923168,3:1>1:3=48620.923124
cut	48625.773304	48621.423733	running	1:3>3:1=48620.923168,3:1>1:3=48620.923124
cut	48625.873684	48621.423733	running	1:3>3:1=48620.923168,3:1>1:3=48620.923124
cut	48625.974045	48625.923258	running	1:3>3:1=48620.923168,3:1>1:3=48620.923124
cut	48626.074307	48625.923258	running	1:3>3:1=48620.923168,3:1>1:3=48620.923124
cut	48626.174607	48625.923258	running	1:3>3:1=48620.923168,3:1>1:3=48620.923124
cut	48626.274954	48625.923258	running	1:3>3:1=48620.923168,3:1>1:3=48620.923124
cut	48626.375212	48625.923258	running	1:3>3:1=48620.923168,3:1>1:3=48620.923124
cut	48626.475486	48626.424043	running	1:3>3:1=48620.923168,3:1>1:3=48620.923124
cut	48626.575796	48626.424043	running	1:3>3:1=48620.923168,3:1>1:3=48620.923124
cut	48626.676137	48626.424043	running	1:3>3:1=48620.923168,3:1>1:3=48620.923124
cut	48626.776402	48626.424043	running	1:3>3:1=48620.923168,3:1>1:3=48620.923124
cut	48626.876823	48626.424043	running	1:3>3:1=48620.923168,3:1>1:3=48620.923124
cut	48626.977203	48626.424043	running	1:3>3:1=48620.923168,3:1>1:3=48620.923124
cut	48627.077481	48626.424043	running	1:3>3:1=48620.923168,3:1>1:3=48620.923124
cut	48627.177754	48626.424043	running	1:3>3:1=48620.923168,3:1>1:3=48620.923124
cut	48627.278040	48626.424043	running	1:3>3:1=48620.923168,3:1>1:3=48620.923124
cut	48627.378349	48626.424043	running	1:3>3:1=48620.923168,3:1>1:3=48620.923124
cut	48627.478688	48626.424043	running	1:3>3:1=48620.923168,3:1>1:3=48620.923124
cut	48627.579005	48626.424043	running	1:3>3:1=48620.923168,3:1>1:3=48620.923124
cut	48627.679269	48626.424043	running	1:3>3:1=48620.923168,3:1>1:3=48620.923124
cut	48627.779550	48626.424043	running	1:3>3:1=48620.923168,3:1>1:3=48620.923124
cut	48627.879823	48626.424043	running	1:3>3:1=48620.923168,3:1>1:3=48620.923124
cut	48627.980070	48626.424043	running	1:3>3:1=48620.923168,3:1>1:3=48620.923124
cut	48628.080390	48626.424043	running	1:3>3:1=48620.923168,3:1>1:3=48620.923124
cut	48628.180672	48626.424043	running	1:3>3:1=48620.923168,3:1>1:3=48620.923124
cut	48628.280960	48626.424043	running	1:3>3:1=48620.923168,3:1>1:3=48620.923124
cut	48628.381237	48626.424043	running	1:3>3:1=48620.923168,3:1>1:3=48620.923124
