part	poll_mono	written_mono	status	last_heard_mono
cut	48876.936984	48876.423541	running	1:3>3:1=48875.922970,3:1>1:3=48875.922934
cut	48877.037298	48876.423541	running	1:3>3:1=48875.922970,3:1>1:3=48875.922934
cut	48877.137797	48876.423541	running	1:3>3:1=48875.922970,3:1>1:3=48875.922934
cut	48877.238074	48876.423541	running	1:3>3:1=48875.922970,3:1>1:3=48875.922934
cut	48877.338356	48876.423541	running	1:3>3:1=48875.922970,3:1>1:3=48875.922934
cut	48877.438647	48876.423541	running	1:3>3:1=48875.922970,3:1>1:3=48875.922934
cut	48877.538988	48876.423541	running	1:3>3:1=48875.922970,3:1>1:3=48875.922934
cut	48877.639245	48876.423541	running	1:3>3:1=48875.922970,3:1>1:3=48875.922934
cut	48877.739561	48876.423541	running	1:3>3:1=48875.922970,3:1>1:3=48875.922934
cut	48877.839899	48876.423541	running	1:3>3:1=48875.922970,3:1>1:3=48875.922934
cut	48877.940182	48876.423541	running	1:3>3:1=48875.922970,3:1>1:3=48875.922934
cut	48878.040454	48876.423541	running	1:3>3:1=48875.922970,3:1>1:3=48875.922934
cut	48878.140728	48876.423541	running	1:3>3:1=48875.922970,3:1>1:3=48875.922934
cut	48878.241011	48876.423541	running	1:3>3:1=48875.922970,3:1>1:3=48875.922934
cut	48878.341260	48876.423541	running	1:3>3:1=48875.922970,3:1>1:3=48875.922934
cut	48878.441527	48876.423541	running	1:3>3:1=48875.922970,3:1>1:3=48875.922934
cut	48878.541800	48876.423541	running	1:3>3:1=48875.922970,3:1>1:3=48875.922934
cut	48878.642060	48876.423541	running	1:3>3:1=48875.922970,3:1>1:3=48875.922934
cut	48878.742315	48876.423541	running	1:3>3:1=48875.922970,3:1>1:3=48875.922934
cut	48878.842589	48876.423541	running	1:3>3:1=48875.922970,3:1>1:3=48875.922934
cut	48878.942873	48876.423541	running	1:3>3:1=48875.922970,3:1>1:3=48875.922934
cut	48879.043166	48876.423541	running	1:3>3:1=48875.922970,3:1>1:3=48875.922934
cut	48879.143525	48876.423541	running	1:3>3:1=48875.922970,3:1>1:3=48875.922934
cut	48879.243797	48876.423541	running	1:3>3:1=48875.922970,3:1>1:3=48875.922934
cut	48879.344075	48876.423541	running	1:3>3:1=48875.922970,3:1>1:3=48875.922934
cut	48879.444350	48876.423541	running	1:3>3:1=48875.922970,3:1>1:3=48875.922934
cut	48879.544629	48876.423541	running	1:3>3:1=48875.922970,3:1>1:3=48875.922934
cut	48879.644932	48876.423541	running	1:3>3:1=48875.922970,3:1>1:3=48875.922934
cut	48879.745187	48876.423541	running	1:3>3:1=48875.922970,3:1>1:3=48875.922934
cut	48879.845459	48876.423541	running	1:3>3:1=48875.922970,3:1>1:3=48875.922934
cut	48879.945723	48876.423541	running	1:3>3:1=48875.922970,3:1>1:3=48875.922934
cut	48880.045978	48876.423541	running	1:3>3:1=48875.922970,3:1>1:3=48875.922934
cut	48880.146291	48876.423541	running	1:3>3:1=48875.922970,3:1>1:3=48875.922934
cut	48880.246655	48876.423541	running	1:3>3:1=48875.922970,3:1>1:3=48875.922934
cut	48880.347073	48876.423541	running	1:3>3:1=48875.922970,3:1>1:3=48875.922934
cut	48880.447398	48876.423541	running	1:3>3:1=48875.922970,3:1>1:3=48875.922934
cut	48880.547753	48876.423541	running	1:3>3:1=48875.922970,3:1>1:3=48875.922934
cut	48880.648180	48876.423541	running	1:3>3:1=48875.922970,3:1>1:3=48875.922934
cut	48880.748499	48876.423541	running	1:3>3:1=48875.922970,3:1>1:3=48875.922934
cut	48880.848812	48876.423541	running	1:3>3:1=48875.922970,3:1>1:3=48875.922934
cut	48880.949168	48880.922539	running	1:3>3:1=48875.922970,3:1>1:3=48875.922934
cut	48881.049488	48880.922539	running	1:3>3:1=48875.922970,3:1>1:3=48875.922934
cut	48881.149808	48880.922539	running	1:3>3:1=48875.922970,3:1>1:3=48875.922934
cut	48881.250141	48880.922539	running	1:3>3:1=48875.922970,3:1>1:3=48875.922934
cut	48881.350507	48880.922539	running	1:3>3:1=48875.922970,3:1>1:3=48875.922934
cut	48881.450933	48881.423577	running	1:3>3:1=48875.922970,3:1>1:3=48875.922934
cut	48881.551269	48881.423577	running	1:3>3:1=48875.922970,3:1>1:3=48875.922934
cut	48881.651598	48881.423577	running	1:3>3:1=48875.922970,3:1>1:3=48875.922934
cut	48881.751939	48881.423577	running	1:3>3:1=48875.922970,3:1>1:3=48875.922934
cut	48881.852301	48881.423577	running	1:3>3:1=48875.922970,3:1>1:3=48875.922934
cut	48881.952632	48881.423577	running	1:3>3:1=48875.922970,3:1>1:3=48875.922934
cut	48882.052987	48881.423577	running	1:3>3:1=48875.922970,3:1>1:3=48875.922934
cut	48882.153326	48881.423577	running	1:3>3:1=48875.922970,3:1>1:3=48875.922934
cut	48882.253675	48881.423577	running	1:3>3:1=48875.922970,3:1>1:3=48875.922934
cut	48882.354009	48881.423577	running	1:3>3:1=48875.922970,3:1>1:3=48875.922934
cut	48882.454348	48881.423577	running	1:3>3:1=48875.922970,3:1>1:3=48875.922934
cut	48882.554698	48881.423577	running	1:3>3:1=48875.922970,3:1>1:3=48875.922934
cut	48882.655067	48881.423577	running	1:3>3:1=48875.922970,3:1>1:3=48875.922934
cut	48882.755508	48881.423577	running	1:3>3:1=48875.922970,3:1>1:3=48875.922934
cut	48882.855853	48881.423577	running	1:3>3:1=48875.922970,3:1>1:3=48875.922934
cut	48882.956194	48881.423577	running	1:3>3:1=48875.922970,3:1>1:3=48875.922934
cut	48883.056527	48881.423577	running	1:3>3:1=48875.922970,3:1>1:3=48875.922934
cut	48883.156863	48881.423577	running	1:3>3:1=48875.922970,3:1>1:3=48875.922934
cut	48883.257217	48881.423577	running	1:3>3:1=48875.922970,3:1>1:3=48875.922934
cut	48883.357570	48881.423577	running	1:3>3:1=48875.922970,3:1>1:3=48875.922934
cut	48883.457906	48881.423577	running	1:3>3:1=48875.922970,3:1>1:3=48875.922934
cut	48883.558271	48881.423577	running	1:3>3:1=48875.922970,3:1>1:3=48875.922934
cut	48883.658613	48881.423577	running	1:3>3:1=48875.922970,3:1>1:3=48875.922934
cut	48883.758964	48881.423577	running	1:3>3:1=48875.922970,3:1>1:3=48875.922934
cut	48883.859330	48881.423577	running	1:3>3:1=48875.922970,3:1>1:3=48875.922934
cut	48883.959771	48881.423577	running	1:3>3:1=48875.922970,3:1>1:3=48875.922934
cut	48884.060094	48881.423577	running	1:3>3:1=48875.922970,3:1>1:3=48875.922934
cut	48884.160568	48881.423577	running	1:3>3:1=48875.922970,3:1>1:3=48875.922934
cut	48884.260988	48881.423577	running	1:3>3:1=48875.922970,3:1>1:3=48875.922934
cut	48884.361324	48881.423577	running	1:3>3:1=48875.922970,3:1>1:3=48875.922934
cut	48884.461654	48881.423577	running	1:3>3:1=48875.922970,3:1>1:3=48875.922934
cut	48884.561986	48881.423577	running	1:3>3:1=48875.922970,3:1>1:3=48875.922934
cut	48884.662311	48881.423577	running	1:3>3:1=48875.922970,3:1>1:3=48875.922934
cut	48884.762646	48881.423577	running	1:3>3:1=48875.922970,3:1>1:3=48875.922934
cut	48884.862985	48881.423577	running	1:3>3:1=48875.922970,3:1>1:3=48875.922934
cut	48884.963356	48881.423577	running	1:3>3:1=48875.922970,3:1>1:3=48875.922934
cut	48885.063809	48881.423577	running	1:3>3:1=48875.922970,3:1>1:3=48875.922934
cut	48885.164146	48881.423577	running	1:3>3:1=48875.922970,3:1>1:3=48875.922934
cut	48885.264487	48881.423577	running	1:3>3:1=48875.922970,3:1>1:3=48875.922934
cut	48885.364825	48881.423577	running	1:3>3:1=48875.922970,3:1>1:3=48875.922934
cut	48885.465163	48881.423577	running	1:3>3:1=48875.922970,3:1>1:3=48875.922934
cut	48885.565491	48881.423577	running	1:3>3:1=48875.922970,3:1>1:3=48875.922934
cut	48885.665852	48881.423577	running	1:3>3:1=48875.922970,3:1>1:3=48875.922934
cut	48885.766301	48881.423577	running	1:3>3:1=48875.922970,3:1>1:3=48875.922934
cut	48885.866625	48881.423577	running	1:3>3:1=48875.922970,3:1>1:3=48875.922934
cut	48885.966973	48885.922529	running	1:3>3:1=48875.922970,3:1>1:3=48875.922934
cut	48886.067282	48885.922529	running	1:3>3:1=48875.922970,3:1>1:3=48875.922934
cut	48886.167552	48885.922529	running	1:3>3:1=48875.922970,3:1>1:3=48875.922934
cut	48886.267828	48885.922529	running	1:3>3:1=48875.922970,3:1>1:3=48875.922934
cut	48886.368083	48885.922529	running	1:3>3:1=48875.922970,3:1>1:3=48875.922934
cut	48886.468430	48886.423631	running	1:3>3:1=48875.922970,3:1>1:3=48875.922934
cut	48886.568696	48886.423631	running	1:3>3:1=48875.922970,3:1>1:3=48875.922934
cut	48886.668942	48886.423631	running	1:3>3:1=48875.922970,3:1>1:3=48875.922934
cut	48886.769197	48886.423631	running	1:3>3:1=48875.922970,3:1>1:3=48875.922934
cut	48886.869466	48886.423631	running	1:3>3:1=48875.922970,3:1>1:3=48875.922934
cut	48886.969759	48886.423631	running	1:3>3:1=48875.922970,3:1>1:3=48875.922934
cut	48887.070098	48886.423631	running	1:3>3:1=48875.922970,3:1>1:3=48875.922934
cut	48887.170437	48886.423631	running	1:3>3:1=48875.922970,3:1>1:3=48875.922934
cut	48887.270705	48886.423631	running	1:3>3:1=48875.922970,3:1>1:3=48875.922934
cut	48887.370976	48886.423631	running	1:3>3:1=48875.922970,3:1>1:3=48875.922934
cut	48887.471234	48886.423631	running	1:3>3:1=48875.922970,3:1>1:3=48875.922934
cut	48887.571510	48886.423631	running	1:3>3:1=48875.922970,3:1>1:3=48875.922934
cut	48887.671781	48886.423631	running	1:3>3:1=48875.922970,3:1>1:3=48875.922934
cut	48887.772065	48886.423631	running	1:3>3:1=48875.922970,3:1>1:3=48875.922934
cut	48887.872456	48886.423631	running	1:3>3:1=48875.922970,3:1>1:3=48875.922934
cut	48887.972906	48886.423631	running	1:3>3:1=48875.922970,3:1>1:3=48875.922934
cut	48888.073289	48886.423631	running	1:3>3:1=48875.922970,3:1>1:3=48875.922934
cut	48888.173652	48886.423631	running	1:3>3:1=48875.922970,3:1>1:3=48875.922934
cut	48888.274046	48886.423631	running	1:3>3:1=48875.922970,3:1>1:3=48875.922934
cut	48888.374483	48886.423631	running	1:3>3:1=48875.922970,3:1>1:3=48875.922934
cut	48888.474819	48886.423631	running	1:3>3:1=48875.922970,3:1>1:3=48875.922934
cut	48888.575245	48886.423631	running	1:3>3:1=48875.922970,3:1>1:3=48875.922934
cut	48888.675713	48886.423631	running	1:3>3:1=48875.922970,3:1>1:3=48875.922934
cut	48888.776193	48886.423631	running	1:3>3:1=48875.922970,3:1>1:3=48875.922934
cut	48888.876664	48886.423631	running	1:3>3:1=48875.922970,3:1>1:3=48875.922934
cut	48888.976998	48886.423631	running	1:3>3:1=48875.922970,3:1>1:3=48875.922934
cut	48889.077331	48886.423631	running	1:3>3:1=48875.922970,3:1>1:3=48875.922934
cut	48889.177654	48886.423631	running	1:3>3:1=48875.922970,3:1>1:3=48875.922934
cut	48889.277993	48886.423631	running	1:3>3:1=48875.922970,3:1>1:3=48875.922934
cut	48889.378315	48886.423631	running	1:3>3:1=48875.922970,3:1>1:3=48875.922934
cut	48889.478683	48886.423631	running	1:3>3:1=48875.922970,3:1>1:3=48875.922934
cut	48889.579070	48886.423631	running	1:3>3:1=48875.922970,3:1>1:3=48875.922934
cut	48889.679398	48886.423631	running	1:3>3:1=48875.922970,3:1>1:3=48875.922934
cut	48889.779738	48886.423631	running	1:3>3:1=48875.922970,3:1>1:3=48875.922934
cut	48889.880050	48886.423631	running	1:3>3:1=48875.922970,3:1>1:3=48875.922934
cut	48889.980395	48886.423631	running	1:3>3:1=48875.922970,3:1>1:3=48875.922934
cut	48890.080739	48886.423631	running	1:3>3:1=48875.922970,3:1>1:3=48875.922934
cut	48890.181069	48886.423631	running	1:3>3:1=48875.922970,3:1>1:3=48875.922934
cut	48890.281429	48886.423631	running	1:3>3:1=48875.922970,3:1>1:3=48875.922934
cut	48890.381884	48886.423631	running	1:3>3:1=48875.922970,3:1>1:3=48875.922934
cut	48890.482269	48886.423631	running	1:3>3:1=48875.922970,3:1>1:3=48875.922934
cut	48890.582727	48886.423631	running	1:3>3:1=48875.922970,3:1>1:3=48875.922934
