part	poll_mono	written_mono	status	last_heard_mono
cut	48726.179280	48725.922372	running	1:3>3:1=48720.922716,3:1>1:3=48720.922684
cut	48726.279554	48725.922372	running	1:3>3:1=48720.922716,3:1>1:3=48720.922684
cut	48726.379940	48725.922372	running	1:3>3:1=48720.922716,3:1>1:3=48720.922684
cut	48726.480202	48726.423313	running	1:3>3:1=48725.922762,3:1>1:3=48725.922728
cut	48726.580479	48726.423313	running	1:3>3:1=48725.922762,3:1>1:3=48725.922728
cut	48726.680739	48726.423313	running	1:3>3:1=48725.922762,3:1>1:3=48725.922728
cut	48726.781068	48726.423313	running	1:3>3:1=48725.922762,3:1>1:3=48725.922728
cut	48726.881384	48726.423313	running	1:3>3:1=48725.922762,3:1>1:3=48725.922728
cut	48726.981756	48726.423313	running	1:3>3:1=48725.922762,3:1>1:3=48725.922728
cut	48727.082033	48726.423313	running	1:3>3:1=48725.922762,3:1>1:3=48725.922728
cut	48727.182319	48726.423313	running	1:3>3:1=48725.922762,3:1>1:3=48725.922728
cut	48727.282664	48726.423313	running	1:3>3:1=48725.922762,3:1>1:3=48725.922728
cut	48727.382956	48726.423313	running	1:3>3:1=48725.922762,3:1>1:3=48725.922728
cut	48727.483272	48726.423313	running	1:3>3:1=48725.922762,3:1>1:3=48725.922728
cut	48727.583620	48726.423313	running	1:3>3:1=48725.922762,3:1>1:3=48725.922728
cut	48727.683979	48726.423313	running	1:3>3:1=48725.922762,3:1>1:3=48725.922728
cut	48727.784342	48726.423313	running	1:3>3:1=48725.922762,3:1>1:3=48725.922728
cut	48727.884668	48726.423313	running	1:3>3:1=48725.922762,3:1>1:3=48725.922728
cut	48727.985022	48726.423313	running	1:3>3:1=48725.922762,3:1>1:3=48725.922728
cut	48728.085363	48726.423313	running	1:3>3:1=48725.922762,3:1>1:3=48725.922728
cut	48728.185699	48726.423313	running	1:3>3:1=48725.922762,3:1>1:3=48725.922728
cut	48728.286097	48726.423313	running	1:3>3:1=48725.922762,3:1>1:3=48725.922728
cut	48728.386442	48726.423313	running	1:3>3:1=48725.922762,3:1>1:3=48725.922728
cut	48728.486809	48726.423313	running	1:3>3:1=48725.922762,3:1>1:3=48725.922728
cut	48728.587243	48726.423313	running	1:3>3:1=48725.922762,3:1>1:3=48725.922728
cut	48728.687596	48726.423313	running	1:3>3:1=48725.922762,3:1>1:3=48725.922728
cut	48728.787913	48726.423313	running	1:3>3:1=48725.922762,3:1>1:3=48725.922728
cut	48728.888259	48726.423313	running	1:3>3:1=48725.922762,3:1>1:3=48725.922728
cut	48728.988595	48726.423313	running	1:3>3:1=48725.922762,3:1>1:3=48725.922728
cut	48729.088975	48726.423313	running	1:3>3:1=48725.922762,3:1>1:3=48725.922728
cut	48729.189410	48726.423313	running	1:3>3:1=48725.922762,3:1>1:3=48725.922728
cut	48729.289741	48726.423313	running	1:3>3:1=48725.922762,3:1>1:3=48725.922728
cut	48729.390065	48726.423313	running	1:3>3:1=48725.922762,3:1>1:3=48725.922728
cut	48729.490435	48726.423313	running	1:3>3:1=48725.922762,3:1>1:3=48725.922728
cut	48729.590860	48726.423313	running	1:3>3:1=48725.922762,3:1>1:3=48725.922728
cut	48729.691200	48726.423313	running	1:3>3:1=48725.922762,3:1>1:3=48725.922728
cut	48729.791558	48726.423313	running	1:3>3:1=48725.922762,3:1>1:3=48725.922728
cut	48729.892042	48726.423313	running	1:3>3:1=48725.922762,3:1>1:3=48725.922728
cut	48729.992498	48726.423313	running	1:3>3:1=48725.922762,3:1>1:3=48725.922728
cut	48730.092828	48726.423313	running	1:3>3:1=48725.922762,3:1>1:3=48725.922728
cut	48730.193217	48726.423313	running	1:3>3:1=48725.922762,3:1>1:3=48725.922728
cut	48730.293706	48726.423313	running	1:3>3:1=48725.922762,3:1>1:3=48725.922728
cut	48730.394135	48726.423313	running	1:3>3:1=48725.922762,3:1>1:3=48725.922728
cut	48730.494470	48726.423313	running	1:3>3:1=48725.922762,3:1>1:3=48725.922728
cut	48730.594823	48726.423313	running	1:3>3:1=48725.922762,3:1>1:3=48725.922728
cut	48730.695183	48726.423313	running	1:3>3:1=48725.922762,3:1>1:3=48725.922728
cut	48730.795550	48726.423313	running	1:3>3:1=48725.922762,3:1>1:3=48725.922728
cut	48730.895986	48726.423313	running	1:3>3:1=48725.922762,3:1>1:3=48725.922728
cut	48730.996317	48730.922560	running	1:3>3:1=48725.922762,3:1>1:3=48725.922728
cut	48731.096669	48730.922560	running	1:3>3:1=48725.922762,3:1>1:3=48725.922728
cut	48731.197017	48730.922560	running	1:3>3:1=48725.922762,3:1>1:3=48725.922728
cut	48731.297341	48730.922560	running	1:3>3:1=48725.922762,3:1>1:3=48725.922728
cut	48731.397676	48730.922560	running	1:3>3:1=48725.922762,3:1>1:3=48725.922728
cut	48731.498050	48731.423063	running	1:3>3:1=48725.922762,3:1>1:3=48725.922728
cut	48731.598510	48731.423063	running	1:3>3:1=48725.922762,3:1>1:3=48725.922728
cut	48731.698861	48731.423063	running	1:3>3:1=48725.922762,3:1>1:3=48725.922728
cut	48731.799235	48731.423063	running	1:3>3:1=48725.922762,3:1>1:3=48725.922728
cut	48731.899707	48731.423063	running	1:3>3:1=48725.922762,3:1>1:3=48725.922728
cut	48732.000058	48731.423063	running	1:3>3:1=48725.922762,3:1>1:3=48725.922728
cut	48732.100388	48731.423063	running	1:3>3:1=48725.922762,3:1>1:3=48725.922728
cut	48732.200731	48731.423063	running	1:3>3:1=48725.922762,3:1>1:3=48725.922728
cut	48732.301085	48731.423063	running	1:3>3:1=48725.922762,3:1>1:3=48725.922728
cut	48732.401512	48731.423063	running	1:3>3:1=48725.922762,3:1>1:3=48725.922728
cut	48732.501886	48731.423063	running	1:3>3:1=48725.922762,3:1>1:3=48725.922728
cut	48732.602262	48731.423063	running	1:3>3:1=48725.922762,3:1>1:3=48725.922728
cut	48732.702588	48731.423063	running	1:3>3:1=48725.922762,3:1>1:3=48725.922728
cut	48732.802954	48731.423063	running	1:3>3:1=48725.922762,3:1>1:3=48725.922728
cut	48732.903377	48731.423063	running	1:3>3:1=48725.922762,3:1>1:3=48725.922728
cut	48733.003686	48731.423063	running	1:3>3:1=48725.922762,3:1>1:3=48725.922728
cut	48733.103962	48731.423063	running	1:3>3:1=48725.922762,3:1>1:3=48725.922728
cut	48733.204235	48731.423063	running	1:3>3:1=48725.922762,3:1>1:3=48725.922728
cut	48733.304509	48731.423063	running	1:3>3:1=48725.922762,3:1>1:3=48725.922728
cut	48733.404790	48731.423063	running	1:3>3:1=48725.922762,3:1>1:3=48725.922728
cut	48733.505135	48731.423063	running	1:3>3:1=48725.922762,3:1>1:3=48725.922728
cut	48733.605444	48731.423063	running	1:3>3:1=48725.922762,3:1>1:3=48725.922728
cut	48733.705882	48731.423063	running	1:3>3:1=48725.922762,3:1>1:3=48725.922728
cut	48733.806274	48731.423063	running	1:3>3:1=48725.922762,3:1>1:3=48725.922728
