part	poll_mono	written_mono	status	last_heard_mono
cut	48901.533130	48901.423056	running	1:3>3:1=48900.922553,3:1>1:3=48900.922497
cut	48901.633416	48901.423056	running	1:3>3:1=48900.922553,3:1>1:3=48900.922497
cut	48901.733801	48901.423056	running	1:3>3:1=48900.922553,3:1>1:3=48900.922497
cut	48901.834097	48901.423056	running	1:3>3:1=48900.922553,3:1>1:3=48900.922497
cut	48901.934446	48901.423056	running	1:3>3:1=48900.922553,3:1>1:3=48900.922497
cut	48902.034719	48901.423056	running	1:3>3:1=48900.922553,3:1>1:3=48900.922497
cut	48902.134991	48901.423056	running	1:3>3:1=48900.922553,3:1>1:3=48900.922497
cut	48902.235248	48901.423056	running	1:3>3:1=48900.922553,3:1>1:3=48900.922497
cut	48902.335516	48901.423056	running	1:3>3:1=48900.922553,3:1>1:3=48900.922497
cut	48902.435783	48901.423056	running	1:3>3:1=48900.922553,3:1>1:3=48900.922497
cut	48902.536061	48901.423056	running	1:3>3:1=48900.922553,3:1>1:3=48900.922497
cut	48902.636335	48901.423056	running	1:3>3:1=48900.922553,3:1>1:3=48900.922497
cut	48902.736618	48901.423056	running	1:3>3:1=48900.922553,3:1>1:3=48900.922497
cut	48902.836903	48901.423056	running	1:3>3:1=48900.922553,3:1>1:3=48900.922497
cut	48902.937160	48901.423056	running	1:3>3:1=48900.922553,3:1>1:3=48900.922497
cut	48903.037429	48901.423056	running	1:3>3:1=48900.922553,3:1>1:3=48900.922497
cut	48903.137709	48901.423056	running	1:3>3:1=48900.922553,3:1>1:3=48900.922497
cut	48903.237978	48901.423056	running	1:3>3:1=48900.922553,3:1>1:3=48900.922497
cut	48903.338260	48901.423056	running	1:3>3:1=48900.922553,3:1>1:3=48900.922497
cut	48903.438533	48901.423056	running	1:3>3:1=48900.922553,3:1>1:3=48900.922497
cut	48903.538807	48901.423056	running	1:3>3:1=48900.922553,3:1>1:3=48900.922497
cut	48903.639089	48901.423056	running	1:3>3:1=48900.922553,3:1>1:3=48900.922497
cut	48903.739468	48901.423056	running	1:3>3:1=48900.922553,3:1>1:3=48900.922497
cut	48903.839833	48901.423056	running	1:3>3:1=48900.922553,3:1>1:3=48900.922497
cut	48903.940136	48901.423056	running	1:3>3:1=48900.922553,3:1>1:3=48900.922497
cut	48904.040498	48901.423056	running	1:3>3:1=48900.922553,3:1>1:3=48900.922497
cut	48904.140807	48901.423056	running	1:3>3:1=48900.922553,3:1>1:3=48900.922497
cut	48904.241147	48901.423056	running	1:3>3:1=48900.922553,3:1>1:3=48900.922497
cut	48904.341449	48901.423056	running	1:3>3:1=48900.922553,3:1>1:3=48900.922497
