part	poll_mono	written_mono	status	last_heard_mono
cut	48817.073422	48816.423313	running	1:3>3:1=48815.922744,3:1>1:3=48815.922711
cut	48817.173743	48816.423313	running	1:3>3:1=48815.922744,3:1>1:3=48815.922711
cut	48817.274284	48816.423313	running	1:3>3:1=48815.922744,3:1>1:3=48815.922711
cut	48817.374635	48816.423313	running	1:3>3:1=48815.922744,3:1>1:3=48815.922711
cut	48817.474907	48816.423313	running	1:3>3:1=48815.922744,3:1>1:3=48815.922711
cut	48817.575189	48816.423313	running	1:3>3:1=48815.922744,3:1>1:3=48815.922711
cut	48817.675522	48816.423313	running	1:3>3:1=48815.922744,3:1>1:3=48815.922711
cut	48817.775877	48816.423313	running	1:3>3:1=48815.922744,3:1>1:3=48815.922711
cut	48817.876346	48816.423313	running	1:3>3:1=48815.922744,3:1>1:3=48815.922711
cut	48817.976684	48816.423313	running	1:3>3:1=48815.922744,3:1>1:3=48815.922711
cut	48818.077043	48816.423313	running	1:3>3:1=48815.922744,3:1>1:3=48815.922711
cut	48818.177416	48816.423313	running	1:3>3:1=48815.922744,3:1>1:3=48815.922711
cut	48818.277864	48816.423313	running	1:3>3:1=48815.922744,3:1>1:3=48815.922711
cut	48818.378197	48816.423313	running	1:3>3:1=48815.922744,3:1>1:3=48815.922711
cut	48818.478534	48816.423313	running	1:3>3:1=48815.922744,3:1>1:3=48815.922711
cut	48818.578879	48816.423313	running	1:3>3:1=48815.922744,3:1>1:3=48815.922711
cut	48818.679207	48816.423313	running	1:3>3:1=48815.922744,3:1>1:3=48815.922711
cut	48818.779585	48816.423313	running	1:3>3:1=48815.922744,3:1>1:3=48815.922711
cut	48818.880043	48816.423313	running	1:3>3:1=48815.922744,3:1>1:3=48815.922711
cut	48818.980401	48816.423313	running	1:3>3:1=48815.922744,3:1>1:3=48815.922711
cut	48819.080730	48816.423313	running	1:3>3:1=48815.922744,3:1>1:3=48815.922711
cut	48819.181069	48816.423313	running	1:3>3:1=48815.922744,3:1>1:3=48815.922711
cut	48819.281416	48816.423313	running	1:3>3:1=48815.922744,3:1>1:3=48815.922711
cut	48819.381738	48816.423313	running	1:3>3:1=48815.922744,3:1>1:3=48815.922711
cut	48819.482144	48816.423313	running	1:3>3:1=48815.922744,3:1>1:3=48815.922711
cut	48819.582476	48816.423313	running	1:3>3:1=48815.922744,3:1>1:3=48815.922711
cut	48819.682805	48816.423313	running	1:3>3:1=48815.922744,3:1>1:3=48815.922711
cut	48819.783160	48816.423313	running	1:3>3:1=48815.922744,3:1>1:3=48815.922711
cut	48819.883545	48816.423313	running	1:3>3:1=48815.922744,3:1>1:3=48815.922711
cut	48819.983983	48816.423313	running	1:3>3:1=48815.922744,3:1>1:3=48815.922711
cut	48820.084299	48816.423313	running	1:3>3:1=48815.922744,3:1>1:3=48815.922711
cut	48820.184574	48816.423313	running	1:3>3:1=48815.922744,3:1>1:3=48815.922711
cut	48820.284853	48816.423313	running	1:3>3:1=48815.922744,3:1>1:3=48815.922711
cut	48820.385118	48816.423313	running	1:3>3:1=48815.922744,3:1>1:3=48815.922711
cut	48820.485395	48816.423313	running	1:3>3:1=48815.922744,3:1>1:3=48815.922711
cut	48820.585667	48816.423313	running	1:3>3:1=48815.922744,3:1>1:3=48815.922711
cut	48820.685940	48816.423313	running	1:3>3:1=48815.922744,3:1>1:3=48815.922711
cut	48820.786206	48816.423313	running	1:3>3:1=48815.922744,3:1>1:3=48815.922711
cut	48820.886504	48816.423313	running	1:3>3:1=48815.922744,3:1>1:3=48815.922711
cut	48820.986868	48820.922369	running	1:3>3:1=48815.922744,3:1>1:3=48815.922711
cut	48821.087128	48820.922369	running	1:3>3:1=48815.922744,3:1>1:3=48815.922711
cut	48821.187413	48820.922369	running	1:3>3:1=48815.922744,3:1>1:3=48815.922711
cut	48821.287691	48820.922369	running	1:3>3:1=48815.922744,3:1>1:3=48815.922711
cut	48821.387967	48820.922369	running	1:3>3:1=48815.922744,3:1>1:3=48815.922711
cut	48821.488266	48821.423319	running	1:3>3:1=48815.922744,3:1>1:3=48815.922711
cut	48821.588628	48821.423319	running	1:3>3:1=48815.922744,3:1>1:3=48815.922711
cut	48821.688900	48821.423319	running	1:3>3:1=48815.922744,3:1>1:3=48815.922711
cut	48821.789168	48821.423319	running	1:3>3:1=48815.922744,3:1>1:3=48815.922711
cut	48821.889436	48821.423319	running	1:3>3:1=48815.922744,3:1>1:3=48815.922711
cut	48821.989723	48821.423319	running	1:3>3:1=48815.922744,3:1>1:3=48815.922711
cut	48822.090007	48821.423319	running	1:3>3:1=48815.922744,3:1>1:3=48815.922711
cut	48822.190274	48821.423319	running	1:3>3:1=48815.922744,3:1>1:3=48815.922711
cut	48822.290550	48821.423319	running	1:3>3:1=48815.922744,3:1>1:3=48815.922711
cut	48822.390826	48821.423319	running	1:3>3:1=48815.922744,3:1>1:3=48815.922711
cut	48822.491082	48821.423319	running	1:3>3:1=48815.922744,3:1>1:3=48815.922711
cut	48822.591466	48821.423319	running	1:3>3:1=48815.922744,3:1>1:3=48815.922711
cut	48822.691751	48821.423319	running	1:3>3:1=48815.922744,3:1>1:3=48815.922711
cut	48822.792057	48821.423319	running	1:3>3:1=48815.922744,3:1>1:3=48815.922711
cut	48822.892322	48821.423319	running	1:3>3:1=48815.922744,3:1>1:3=48815.922711
cut	48822.992576	48821.423319	running	1:3>3:1=48815.922744,3:1>1:3=48815.922711
cut	48823.092859	48821.423319	running	1:3>3:1=48815.922744,3:1>1:3=48815.922711
cut	48823.193134	48821.423319	running	1:3>3:1=48815.922744,3:1>1:3=48815.922711
cut	48823.293462	48821.423319	running	1:3>3:1=48815.922744,3:1>1:3=48815.922711
cut	48823.393804	48821.423319	running	1:3>3:1=48815.922744,3:1>1:3=48815.922711
cut	48823.494075	48821.423319	running	1:3>3:1=48815.922744,3:1>1:3=48815.922711
cut	48823.594405	48821.423319	running	1:3>3:1=48815.922744,3:1>1:3=48815.922711
cut	48823.694774	48821.423319	running	1:3>3:1=48815.922744,3:1>1:3=48815.922711
