1788070277 5.56 4376249 63576221 62251
1788070279 5.56 4377647 63577638 62268
1788070281 5.56 4380478 63577647 62278
1788070283 7.04 4383319 63577647 62289
1788070285 7.04 4386144 63577651 62303
1788070287 6.56 4388106 63578495 62308
1788070289 6.56 4390107 63579320 62317
1788070291 6.56 4392933 63579322 62321
1788070294 7.39 4395776 63579323 62325
1788070296 7.39 4398632 63579324 62335
1788070298 6.96 4399885 63580900 62347
1788070300 6.96 4402745 63580903 62356
1788070302 6.96 4405594 63580906 62360
1788070304 8.97 4408428 63580923 62366
1788070306 8.97 4411002 63581180 62372
1788070308 10.65 4412554 63582459 62377
1788070310 10.65 4415404 63582465 62378
1788070312 10.65 4418244 63582468 62380
1788070314 11.88 4421088 63582472 62381
1788070316 11.88 4422742 63583631 62384
1788070318 13.17 4425050 63584155 62422
1788070320 13.17 4427901 63584189 62511
1788070322 13.17 4430818 63584193 62628
1788070324 14.44 4433730 63584213 62762
1788070326 14.44 4435033 63585816 62791
1788070328 15.85 4437905 63585833 62807
1788070330 15.85 4440769 63585856 62838
1788070332 17.14 4443644 63585865 62860
1788070334 17.14 4445678 63586644 62872
1788070337 17.14 4447608 63587540 62903
1788070339 18.49 4450494 63587547 62933
1788070341 18.49 4453352 63587559 62971
1788070343 19.09 4456213 63587593 63061
1788070345 19.09 4457691 63589052 63109
1788070347 19.09 4460549 63589114 63197
1788070349 20.93 4463426 63589131 63279
1788070351 20.93 4466282 63589143 63353
1788070353 22.69 4468702 63589552 63415
1788070355 22.69 4470236 63590851 63495
1788070357 22.69 4473138 63590868 63626
1788070359 24.32 4476028 63590878 63766
1788070361 24.32 4478907 63590892 63892
1788070363 26.30 4480377 63592263 63951
1788070365 26.30 4482810 63592668 64041
1788070367 27.39 4485684 63592679 64140
1788070370 27.39 4488570 63592695 64280
1788070372 27.39 4491444 63592711 64432
1788070374 25.28 4492567 63594451 64484
1788070376 25.28 4495442 63594463 64613
1788070378 26.14 4498303 63594470 64772
1788070380 26.14 4501206 63594474 64899
1788070382 26.14 4503431 63595097 65003
1788070384 24.29 4505395 63595966 65107
1788070386 24.29 4508236 63595998 65266
1788070388 25.95 4511073 63596025 65462
1788070390 25.95 4513894 63596052 65648
1788070392 25.95 4515104 63597654 65705
1788070394 25.39 4517865 63597733 65914
1788070396 25.39 4520697 63597791 66145
1788070398 26.32 4523529 63597835 66394
1788070400 26.32 4526187 63598004 66616
1788070402 27.17 4527211 63599758 66677
1788070404 27.17 4529796 63599966 66861
1788070406 27.17 4532411 63600162 67076
1788070408 26.36 4535055 63600332 67314
1788070410 26.36 4537027 63601153 67479
1788070412 24.41 4537258 63603699 67481
1788070414 24.41 4537576 63606166 67483
1788070416 24.41 4537887 63608635 67488
1788070418 22.61 4538140 63611166 67495
1788070420 22.61 4538363 63613724 67499
1788070422 20.88 4538559 63616314 67501
1788070424 20.88 4538847 63618810 67506
1788070427 20.88 4539237 63621200 67509
1788070429 19.29 4539516 63623698 67512
1788070431 19.29 4539937 63626063 67515
1788070433 17.99 4540372 63628394 67524
1788070435 17.99 4542088 63629529 67649
1788070437 17.99 4544968 63629550 67841
